.index,.value,.conf_lo,.conf_hi,Month,Entrada,Corriente
30/09/2022,6.013626334,3.099988078,8.92726459,3 months,I3,Máxima
01/10/2022,6.510223845,3.596585589,9.423862101,3 months,I3,Máxima
02/10/2022,8.53311451,5.619476254,11.44675277,3 months,I3,Máxima
03/10/2022,7.445903985,4.532265729,10.35954224,3 months,I3,Máxima
04/10/2022,7.981439913,5.067801658,10.89507817,3 months,I3,Máxima
05/10/2022,8.252998754,5.339360498,11.16663701,3 months,I3,Máxima
06/10/2022,8.154761312,5.241123056,11.06839957,3 months,I3,Máxima
07/10/2022,7.545807147,4.632168892,10.4594454,3 months,I3,Máxima
08/10/2022,7.751743697,4.838105441,10.66538195,3 months,I3,Máxima
09/10/2022,8.047113916,5.13347566,10.96075217,3 months,I3,Máxima
10/10/2022,6.957445738,4.043807483,9.871083994,3 months,I3,Máxima
11/10/2022,7.490901546,4.57726329,10.4045398,3 months,I3,Máxima
12/10/2022,7.7607615,4.847123245,10.67439976,3 months,I3,Máxima
13/10/2022,7.661209479,4.747571224,10.57484773,3 months,I3,Máxima
14/10/2022,7.051327475,4.137689219,9.96496573,3 months,I3,Máxima
15/10/2022,7.392803028,4.479164773,10.30644128,3 months,I3,Máxima
16/10/2022,7.688023613,4.774385357,10.60166187,3 months,I3,Máxima
17/10/2022,6.598595975,3.684957719,9.51223423,3 months,I3,Máxima
18/10/2022,7.132682345,4.219044089,10.0463206,3 months,I3,Máxima
19/10/2022,7.403562087,4.489923831,10.31720034,3 months,I3,Máxima
20/10/2022,7.305417631,4.391779376,10.21905589,3 months,I3,Máxima
21/10/2022,6.697328881,3.783690625,9.610967136,3 months,I3,Máxima
22/10/2022,6.90490233,3.991264074,9.818540585,3 months,I3,Máxima
23/10/2022,7.20267871,4.289040455,10.11631697,3 months,I3,Máxima
24/10/2022,6.116182454,3.202544198,9.029820709,3 months,I3,Máxima
25/10/2022,6.653571164,3.739932909,9.56720942,3 months,I3,Máxima
26/10/2022,6.928118963,4.014480707,9.841757218,3 months,I3,Máxima
27/10/2022,6.834002428,3.920364172,9.747640684,3 months,I3,Máxima
28/10/2022,6.23029501,3.316656754,9.143933265,3 months,I3,Máxima
29/10/2022,6.685468357,3.771830102,9.599106613,3 months,I3,Máxima
30/10/2022,6.988311198,4.074672942,9.901949454,3 months,I3,Máxima
31/10/2022,5.907211976,2.99357372,8.820850231,3 months,I3,Máxima
01/11/2022,4.704256156,1.790617901,7.617894412,3 months,I3,Máxima
02/11/2022,7.140697395,4.227059139,10.05433565,3 months,I3,Máxima
03/11/2022,7.052915098,4.139276843,9.966553354,3 months,I3,Máxima
04/11/2022,6.849425576,3.935787321,9.763063832,3 months,I3,Máxima
05/11/2022,6.309059962,3.395421706,9.222698218,3 months,I3,Máxima
06/11/2022,6.61908171,3.705443454,9.532719966,3 months,I3,Máxima
07/11/2022,5.151828994,2.238190738,8.065467249,3 months,I3,Máxima
08/11/2022,5.702620883,2.788982627,8.616259138,3 months,I3,Máxima
09/11/2022,5.991118522,3.077480266,8.904756778,3 months,I3,Máxima
10/11/2022,5.91147577,2.997837514,8.825114025,3 months,I3,Máxima
11/11/2022,5.716333645,2.802695389,8.629971901,3 months,I3,Máxima
12/11/2022,6.839738373,3.926100118,9.753376629,3 months,I3,Máxima
13/11/2022,7.158481959,4.244843703,10.07212021,3 months,I3,Máxima
14/11/2022,5.700117042,2.786478787,8.613755298,3 months,I3,Máxima
15/11/2022,6.259948145,3.346309889,9.1735864,3 months,I3,Máxima
16/11/2022,6.55762161,3.643983355,9.471259866,3 months,I3,Máxima
17/11/2022,6.487276269,3.573638013,9.400914524,3 months,I3,Máxima
18/11/2022,6.301537909,3.387899653,9.215176164,3 months,I3,Máxima
19/11/2022,6.53878382,3.625145565,9.452422076,3 months,I3,Máxima
20/11/2022,6.867097502,3.953459246,9.780735758,3 months,I3,Máxima
21/11/2022,5.418362383,2.504724127,8.332000638,3 months,I3,Máxima
22/11/2022,5.987867199,3.074228943,8.901505455,3 months,I3,Máxima
23/11/2022,6.295242439,3.381604183,9.208880694,3 months,I3,Máxima
24/11/2022,6.234611027,3.320972771,9.148249283,3 months,I3,Máxima
25/11/2022,6.05858283,3.144944574,8.972221085,3 months,I3,Máxima
26/11/2022,5.788816201,2.875177945,8.702454456,3 months,I3,Máxima
27/11/2022,6.126784792,3.213146537,9.040423048,3 months,I3,Máxima
28/11/2022,4.68765319,1.774014935,7.601291446,3 months,I3,Máxima
29/11/2022,5.266694394,2.353056138,8.18033265,3 months,I3,Máxima
30/11/2022,5.583523265,2.66988501,8.497161521,3 months,I3,Máxima
01/12/2022,4.550408665,1.636770409,7.464046921,3 months,I3,Máxima
02/12/2022,6.10831188,3.194673625,9.021950136,3 months,I3,Máxima
03/12/2022,6.364361394,3.450723138,9.277999649,3 months,I3,Máxima
04/12/2022,6.711299492,3.797661236,9.624937748,3 months,I3,Máxima
05/12/2022,5.674570266,2.76093201,8.588208522,3 months,I3,Máxima
06/12/2022,6.262249973,3.348611717,9.175888229,3 months,I3,Máxima
07/12/2022,6.19393935,3.280301094,9.107577606,3 months,I3,Máxima
08/12/2022,6.150914351,3.237276095,9.064552606,3 months,I3,Máxima
09/12/2022,5.992164875,3.078526619,8.905803131,3 months,I3,Máxima
10/12/2022,7.15167757,4.238039314,10.06531583,3 months,I3,Máxima
11/12/2022,7.506185337,4.592547082,10.41982359,3 months,I3,Máxima
12/12/2022,6.476773455,3.563135199,9.39041171,3 months,I3,Máxima
13/12/2022,7.07150626,4.157868004,9.985144515,3 months,I3,Máxima
14/12/2022,7.009973012,4.096334756,9.923611267,3 months,I3,Máxima
15/12/2022,6.973438646,4.05980039,9.887076901,3 months,I3,Máxima
16/12/2022,6.820882523,3.907244267,9.734520779,3 months,I3,Máxima
17/12/2022,6.331052507,3.417414252,9.244690763,3 months,I3,Máxima
18/12/2022,6.691129449,3.777491193,9.604767704,3 months,I3,Máxima
19/12/2022,5.666960882,2.753322627,8.580599138,3 months,I3,Máxima
20/12/2022,6.266602688,3.352964432,9.180240944,3 months,I3,Máxima
21/12/2022,6.209636223,3.295997967,9.123274479,3 months,I3,Máxima
22/12/2022,6.177319092,3.263680837,9.090957348,3 months,I3,Máxima
23/12/2022,6.028623909,3.114985653,8.942262164,3 months,I3,Máxima
24/12/2022,6.544739789,3.631101533,9.458378045,3 months,I3,Máxima
25/12/2022,6.90794722,3.994308964,9.821585475,3 months,I3,Máxima
26/12/2022,5.886536207,2.972897951,8.800174462,3 months,I3,Máxima
27/12/2022,6.488558313,3.574920058,9.402196569,3 months,I3,Máxima
28/12/2022,6.433591211,3.519952955,9.347229467,3 months,I3,Máxima
29/12/2022,6.402889452,3.489251196,9.316527708,3 months,I3,Máxima
30/12/2022,6.255423236,3.341784981,9.169061492,3 months,I3,Máxima
31/12/2022,6.529507717,3.615869461,9.443145973,3 months,I3,Máxima
01/01/2023,5.807959492,2.894321237,8.721597748,3 months,I3,Máxima
02/01/2023,6.942472192,4.028833936,9.856110447,3 months,I3,Máxima
03/01/2023,7.544166423,4.630528167,10.45780468,3 months,I3,Máxima
04/01/2023,7.88207383,4.968435575,10.79571209,3 months,I3,Máxima
05/01/2023,7.850268105,4.936629849,10.76390636,3 months,I3,Máxima
06/01/2023,7.701312722,4.787674466,10.61495098,3 months,I3,Máxima
07/01/2023,7.611374114,4.697735858,10.52501237,3 months,I3,Máxima
08/01/2023,8.836996197,5.923357941,11.75063445,3 months,I3,Máxima
09/01/2023,7.813021183,4.899382927,10.72665944,3 months,I3,Máxima
10/01/2023,8.411719281,5.498081025,11.32535754,3 months,I3,Máxima
11/01/2023,8.746265401,5.832627145,11.65990366,3 months,I3,Máxima
12/01/2023,8.710739093,5.797100838,11.62437735,3 months,I3,Máxima
13/01/2023,8.557710289,5.644072033,11.47134854,3 months,I3,Máxima
14/01/2023,8.46335246,5.549714204,11.37699072,3 months,I3,Máxima
15/01/2023,8.028988395,5.115350139,10.94262665,3 months,I3,Máxima
16/01/2023,6.999925957,4.086287701,9.913564213,3 months,I3,Máxima
17/01/2023,7.593215335,4.679577079,10.50685359,3 months,I3,Máxima
18/01/2023,7.922040688,5.008402433,10.83567894,3 months,I3,Máxima
19/01/2023,7.880491333,4.966853077,10.79412959,3 months,I3,Máxima
20/01/2023,7.721147463,4.807509207,10.63478572,3 months,I3,Máxima
21/01/2023,7.620193297,4.706555041,10.53383155,3 months,I3,Máxima
22/01/2023,8.181410239,5.267771983,11.09504849,3 months,I3,Máxima
23/01/2023,7.145222994,4.231584738,10.05886125,3 months,I3,Máxima
24/01/2023,7.731141236,4.81750298,10.64477949,3 months,I3,Máxima
25/01/2023,8.052361606,5.138723351,10.96599986,3 months,I3,Máxima
26/01/2023,8.002986289,5.089348033,10.91662454,3 months,I3,Máxima
27/01/2023,7.835608706,4.92197045,10.74924696,3 months,I3,Máxima
28/01/2023,7.726426643,4.812788388,10.6400649,3 months,I3,Máxima
29/01/2023,8.036363197,5.122724941,10.95000145,3 months,I3,Máxima
30/01/2023,6.991601634,4.077963379,9.90523989,3 months,I3,Máxima
31/01/2023,7.568793884,4.655155628,10.48243214,3 months,I3,Máxima
01/02/2023,6.349807925,3.436169669,9.26344618,3 months,I3,Máxima
02/02/2023,8.016137149,5.102498893,10.9297754,3 months,I3,Máxima
03/02/2023,7.839667551,4.926029296,10.75330581,3 months,I3,Máxima
04/02/2023,8.114892949,5.201254693,11.0285312,3 months,I3,Máxima
05/02/2023,8.551647841,5.638009585,11.4652861,3 months,I3,Máxima
06/02/2023,7.497565572,4.583927316,10.41120383,3 months,I3,Máxima
07/02/2023,7.671800847,4.758162591,10.5854391,3 months,I3,Máxima
08/02/2023,7.974763024,5.061124768,10.88840128,3 months,I3,Máxima
09/02/2023,7.906993766,4.99335551,10.82063202,3 months,I3,Máxima
10/02/2023,7.721117349,4.807479093,10.6347556,3 months,I3,Máxima
11/02/2023,7.986953733,5.073315477,10.90059199,3 months,I3,Máxima
12/02/2023,8.278274796,5.36463654,11.19191305,3 months,I3,Máxima
13/02/2023,7.214886135,4.301247879,10.12852439,3 months,I3,Máxima
14/02/2023,7.379879676,4.46624142,10.29351793,3 months,I3,Máxima
15/02/2023,7.673680189,4.760041933,10.58731844,3 months,I3,Máxima
16/02/2023,7.596844608,4.683206352,10.51048286,3 months,I3,Máxima
17/02/2023,7.402012307,4.488374051,10.31565056,3 months,I3,Máxima
18/02/2023,7.659018148,4.745379892,10.5726564,3 months,I3,Máxima
19/02/2023,8.184520887,5.270882631,11.09815914,3 months,I3,Máxima
20/02/2023,7.112596168,4.198957912,10.02623442,3 months,I3,Máxima
21/02/2023,7.269222279,4.355584023,10.18286053,3 months,I3,Máxima
22/02/2023,7.554837864,4.641199608,10.46847612,3 months,I3,Máxima
23/02/2023,7.470013413,4.556375157,10.38365167,3 months,I3,Máxima
24/02/2023,7.267401519,4.353763263,10.18103977,3 months,I3,Máxima
25/02/2023,7.5168499,4.603211644,10.43048816,3 months,I3,Máxima
26/02/2023,7.032582379,4.118944123,9.946220634,3 months,I3,Máxima
27/02/2023,5.953581484,3.039943228,8.867219739,3 months,I3,Máxima
28/02/2023,6.103389741,3.189751485,9.017027996,3 months,I3,Máxima
01/03/2023,6.317616308,3.403978052,9.231254564,3 months,I3,Máxima
02/03/2023,7.951213384,5.037575129,10.86485164,3 months,I3,Máxima
03/03/2023,7.742623953,4.828985698,10.65626221,3 months,I3,Máxima
04/03/2023,7.986395088,5.072756832,10.90003334,3 months,I3,Máxima
05/03/2023,9.151988598,6.238350343,12.06562685,3 months,I3,Máxima
06/03/2023,8.067938257,5.154300001,10.98157651,3 months,I3,Máxima
07/03/2023,8.213023507,5.299385251,11.12666176,3 months,I3,Máxima
08/03/2023,8.487701817,5.574063561,11.40134007,3 months,I3,Máxima
09/03/2023,8.39256147,5.478923214,11.30619973,3 months,I3,Máxima
10/03/2023,8.18027179,5.266633534,11.09391005,3 months,I3,Máxima
11/03/2023,8.420696138,5.507057882,11.33433439,3 months,I3,Máxima
12/03/2023,8.687648076,5.774009821,11.60128633,3 months,I3,Máxima
13/03/2023,7.600973099,4.687334843,10.51461135,3 months,I3,Máxima
14/03/2023,7.743801171,4.830162915,10.65743943,3 months,I3,Máxima
15/03/2023,8.016593187,5.102954931,10.93023144,3 months,I3,Máxima
16/03/2023,7.919940227,5.006301971,10.83357848,3 months,I3,Máxima
17/03/2023,7.706513775,4.792875519,10.62015203,3 months,I3,Máxima
18/03/2023,7.946178717,5.032540462,10.85981697,3 months,I3,Máxima
19/03/2023,7.696046482,4.782408226,10.60968474,3 months,I3,Máxima
20/03/2023,6.609368841,3.695730585,9.523007097,3 months,I3,Máxima
21/03/2023,6.752572344,3.838934088,9.6662106,3 months,I3,Máxima
22/03/2023,7.026116847,4.112478591,9.939755102,3 months,I3,Máxima
23/03/2023,6.93059175,4.016953494,9.844230006,3 months,I3,Máxima
24/03/2023,6.718666227,3.805027971,9.632304483,3 months,I3,Máxima
25/03/2023,6.960202219,4.046563963,9.873840474,3 months,I3,Máxima
26/03/2023,7.229010602,4.315372347,10.14264886,3 months,I3,Máxima
27/03/2023,6.144932924,3.231294668,9.058571179,3 months,I3,Máxima
28/03/2023,6.291093949,3.377455693,9.204732204,3 months,I3,Máxima
29/03/2023,6.567948128,3.654309872,9.481586383,3 months,I3,Máxima
30/03/2023,6.476078861,3.562440606,9.389717117,3 months,I3,Máxima
31/03/2023,6.268148739,3.354510483,9.181786994,3 months,I3,Máxima
01/04/2023,4.879068535,1.96543028,7.792706791,3 months,I3,Máxima
02/04/2023,7.772872544,4.859234288,10.6865108,3 months,I3,Máxima
03/04/2023,6.693763804,3.780125548,9.607402059,3 months,I3,Máxima
04/04/2023,7.238792565,4.325154309,10.15243082,3 months,I3,Máxima
05/04/2023,7.521221633,4.607583377,10.43485989,3 months,I3,Máxima
06/04/2023,7.435215756,4.5215775,10.34885401,3 months,I3,Máxima
07/04/2023,6.839836056,3.9261978,9.753474312,3 months,I3,Máxima
08/04/2023,7.092108877,4.178470622,10.00574713,3 months,I3,Máxima
09/04/2023,6.612659782,3.699021527,9.526298038,3 months,I3,Máxima
10/04/2023,5.540460831,2.626822575,8.454099086,3 months,I3,Máxima
11/04/2023,6.092631884,3.178993628,9.00627014,3 months,I3,Máxima
12/04/2023,6.382423301,3.468785045,9.296061556,3 months,I3,Máxima
12/05/2022,7.8441,NA,NA,4 months,I3,Máxima
13/05/2022,7.3247,NA,NA,4 months,I3,Máxima
14/05/2022,7.2838,NA,NA,4 months,I3,Máxima
15/05/2022,7.8427,NA,NA,4 months,I3,Máxima
16/05/2022,7.7574,NA,NA,4 months,I3,Máxima
17/05/2022,7.0185,NA,NA,4 months,I3,Máxima
18/05/2022,6.8317,NA,NA,4 months,I3,Máxima
19/05/2022,7.6498,NA,NA,4 months,I3,Máxima
20/05/2022,6.3712,NA,NA,4 months,I3,Máxima
21/05/2022,5.9265,NA,NA,4 months,I3,Máxima
24/05/2022,5.0793,NA,NA,4 months,I3,Máxima
25/05/2022,7.3255,NA,NA,4 months,I3,Máxima
26/05/2022,7.3172,NA,NA,4 months,I3,Máxima
31/05/2022,6.6524,NA,NA,4 months,I3,Máxima
01/06/2022,8.0191,NA,NA,4 months,I3,Máxima
02/06/2022,8.5466,NA,NA,4 months,I3,Máxima
03/06/2022,8.0556,NA,NA,4 months,I3,Máxima
04/06/2022,7.5994,NA,NA,4 months,I3,Máxima
05/06/2022,7.9834,NA,NA,4 months,I3,Máxima
06/06/2022,7.8319,NA,NA,4 months,I3,Máxima
07/06/2022,7.8143,NA,NA,4 months,I3,Máxima
08/06/2022,6.5983,NA,NA,4 months,I3,Máxima
09/06/2022,4.9595,NA,NA,4 months,I3,Máxima
10/06/2022,7.9447,NA,NA,4 months,I3,Máxima
11/06/2022,8.0248,NA,NA,4 months,I3,Máxima
12/06/2022,7.2522,NA,NA,4 months,I3,Máxima
13/06/2022,7.0855,NA,NA,4 months,I3,Máxima
14/06/2022,4.6304,NA,NA,4 months,I3,Máxima
15/06/2022,7.8775,NA,NA,4 months,I3,Máxima
16/06/2022,7.299,NA,NA,4 months,I3,Máxima
17/06/2022,7.2987,NA,NA,4 months,I3,Máxima
18/06/2022,6.1625,NA,NA,4 months,I3,Máxima
19/06/2022,7.8128,NA,NA,4 months,I3,Máxima
20/06/2022,7.4454,NA,NA,4 months,I3,Máxima
21/06/2022,4.9729,NA,NA,4 months,I3,Máxima
22/06/2022,6.2528,NA,NA,4 months,I3,Máxima
23/06/2022,7.0383,NA,NA,4 months,I3,Máxima
24/06/2022,8.0353,NA,NA,4 months,I3,Máxima
25/06/2022,5.8781,NA,NA,4 months,I3,Máxima
26/06/2022,7.368,NA,NA,4 months,I3,Máxima
27/06/2022,7.8924,NA,NA,4 months,I3,Máxima
28/06/2022,7.2714,NA,NA,4 months,I3,Máxima
29/06/2022,7.1653,NA,NA,4 months,I3,Máxima
30/06/2022,7.473,NA,NA,4 months,I3,Máxima
01/07/2022,6.2324,NA,NA,4 months,I3,Máxima
02/07/2022,6.5712,NA,NA,4 months,I3,Máxima
03/07/2022,6.9013,NA,NA,4 months,I3,Máxima
04/07/2022,6.8244,NA,NA,4 months,I3,Máxima
05/07/2022,8.0649,NA,NA,4 months,I3,Máxima
06/07/2022,6.7779,NA,NA,4 months,I3,Máxima
07/07/2022,5.8274,NA,NA,4 months,I3,Máxima
08/07/2022,6.1894,NA,NA,4 months,I3,Máxima
09/07/2022,7.4966,NA,NA,4 months,I3,Máxima
10/07/2022,8.119,NA,NA,4 months,I3,Máxima
11/07/2022,7.2172,NA,NA,4 months,I3,Máxima
12/07/2022,6.4608,NA,NA,4 months,I3,Máxima
13/07/2022,6.1689,NA,NA,4 months,I3,Máxima
14/07/2022,7.4163,NA,NA,4 months,I3,Máxima
15/07/2022,3.6647,NA,NA,4 months,I3,Máxima
16/07/2022,7.0714,NA,NA,4 months,I3,Máxima
17/07/2022,8.1792,NA,NA,4 months,I3,Máxima
18/07/2022,2.5597,NA,NA,4 months,I3,Máxima
19/07/2022,7.6352,NA,NA,4 months,I3,Máxima
20/07/2022,8.4376,NA,NA,4 months,I3,Máxima
21/07/2022,8.1331,NA,NA,4 months,I3,Máxima
22/07/2022,6.969,NA,NA,4 months,I3,Máxima
23/07/2022,7.773,NA,NA,4 months,I3,Máxima
24/07/2022,7.9722,NA,NA,4 months,I3,Máxima
25/07/2022,5.137,NA,NA,4 months,I3,Máxima
26/07/2022,8.1403,NA,NA,4 months,I3,Máxima
27/07/2022,6.7099,NA,NA,4 months,I3,Máxima
28/07/2022,7.0387,NA,NA,4 months,I3,Máxima
29/07/2022,5.0503,NA,NA,4 months,I3,Máxima
30/07/2022,7.3399,NA,NA,4 months,I3,Máxima
31/07/2022,8.1876,NA,NA,4 months,I3,Máxima
01/08/2022,0.7435,NA,NA,4 months,I3,Máxima
02/08/2022,6.9479,NA,NA,4 months,I3,Máxima
03/08/2022,8.365,NA,NA,4 months,I3,Máxima
04/08/2022,7.2768,NA,NA,4 months,I3,Máxima
05/08/2022,7.644,NA,NA,4 months,I3,Máxima
06/08/2022,7.4457,NA,NA,4 months,I3,Máxima
07/08/2022,7.1106,NA,NA,4 months,I3,Máxima
08/08/2022,8.4312,NA,NA,4 months,I3,Máxima
09/08/2022,7.8722,NA,NA,4 months,I3,Máxima
10/08/2022,6.633,NA,NA,4 months,I3,Máxima
11/08/2022,7.4144,NA,NA,4 months,I3,Máxima
12/08/2022,6.8083,NA,NA,4 months,I3,Máxima
13/08/2022,6.5864,NA,NA,4 months,I3,Máxima
14/08/2022,6.7514,NA,NA,4 months,I3,Máxima
15/08/2022,6.5124,NA,NA,4 months,I3,Máxima
16/08/2022,5.5804,NA,NA,4 months,I3,Máxima
17/08/2022,6.2782,NA,NA,4 months,I3,Máxima
18/08/2022,5.9313,NA,NA,4 months,I3,Máxima
19/08/2022,6.6624,NA,NA,4 months,I3,Máxima
20/08/2022,8.1369,NA,NA,4 months,I3,Máxima
21/08/2022,6.6447,NA,NA,4 months,I3,Máxima
22/08/2022,5.2458,NA,NA,4 months,I3,Máxima
23/08/2022,8.7413,NA,NA,4 months,I3,Máxima
24/08/2022,6.5018,NA,NA,4 months,I3,Máxima
25/08/2022,7.7239,NA,NA,4 months,I3,Máxima
26/08/2022,7.7743,NA,NA,4 months,I3,Máxima
27/08/2022,6.4331,NA,NA,4 months,I3,Máxima
28/08/2022,7.0804,NA,NA,4 months,I3,Máxima
29/08/2022,6.8839,NA,NA,4 months,I3,Máxima
30/08/2022,8.4655,NA,NA,4 months,I3,Máxima
31/08/2022,6.7448,NA,NA,4 months,I3,Máxima
01/09/2022,7.8777,NA,NA,4 months,I3,Máxima
02/09/2022,8.6906,NA,NA,4 months,I3,Máxima
03/09/2022,8.3412,NA,NA,4 months,I3,Máxima
04/09/2022,8.2267,NA,NA,4 months,I3,Máxima
05/09/2022,8.6513,NA,NA,4 months,I3,Máxima
06/09/2022,5.4348,NA,NA,4 months,I3,Máxima
07/09/2022,8.3845,NA,NA,4 months,I3,Máxima
08/09/2022,4.426,NA,NA,4 months,I3,Máxima
09/09/2022,7.2847,NA,NA,4 months,I3,Máxima
10/09/2022,8.1926,NA,NA,4 months,I3,Máxima
11/09/2022,6.8737,NA,NA,4 months,I3,Máxima
12/09/2022,4.6742,NA,NA,4 months,I3,Máxima
13/09/2022,7.107480239,4.193841983,10.02111849,4 months,I3,Máxima
14/09/2022,7.004355444,4.090717189,9.9179937,4 months,I3,Máxima
15/09/2022,6.924187283,4.010549027,9.837825539,4 months,I3,Máxima
16/09/2022,6.726024653,3.812386397,9.639662908,4 months,I3,Máxima
17/09/2022,7.843916958,4.930278703,10.75755521,4 months,I3,Máxima
18/09/2022,8.154663517,5.241025261,11.06830177,4 months,I3,Máxima
19/09/2022,7.079419568,4.165781313,9.993057824,4 months,I3,Máxima
20/09/2022,7.626322844,4.712684589,10.5399611,4 months,I3,Máxima
21/09/2022,7.515039309,4.601401053,10.42867756,4 months,I3,Máxima
22/09/2022,7.426913785,4.513275529,10.34055204,4 months,I3,Máxima
23/09/2022,7.221008574,4.307370318,10.13464683,4 months,I3,Máxima
24/09/2022,6.676157392,3.762519137,9.589795648,4 months,I3,Máxima
25/09/2022,6.979629715,4.06599146,9.893267971,4 months,I3,Máxima
26/09/2022,5.897364329,2.983726073,8.811002585,4 months,I3,Máxima
27/09/2022,6.437510836,3.52387258,9.351149091,4 months,I3,Máxima
28/09/2022,6.319746634,3.406108379,9.23338489,4 months,I3,Máxima
29/09/2022,6.225427531,3.311789275,9.139065786,4 months,I3,Máxima
30/09/2022,6.013626334,3.099988078,8.92726459,4 months,I3,Máxima
01/10/2022,6.510223845,3.596585589,9.423862101,4 months,I3,Máxima
02/10/2022,8.53311451,5.619476254,11.44675277,4 months,I3,Máxima
03/10/2022,7.445903985,4.532265729,10.35954224,4 months,I3,Máxima
04/10/2022,7.981439913,5.067801658,10.89507817,4 months,I3,Máxima
05/10/2022,8.252998754,5.339360498,11.16663701,4 months,I3,Máxima
06/10/2022,8.154761312,5.241123056,11.06839957,4 months,I3,Máxima
07/10/2022,7.545807147,4.632168892,10.4594454,4 months,I3,Máxima
08/10/2022,7.751743697,4.838105441,10.66538195,4 months,I3,Máxima
09/10/2022,8.047113916,5.13347566,10.96075217,4 months,I3,Máxima
10/10/2022,6.957445738,4.043807483,9.871083994,4 months,I3,Máxima
11/10/2022,7.490901546,4.57726329,10.4045398,4 months,I3,Máxima
12/10/2022,7.7607615,4.847123245,10.67439976,4 months,I3,Máxima
13/10/2022,7.661209479,4.747571224,10.57484773,4 months,I3,Máxima
14/10/2022,7.051327475,4.137689219,9.96496573,4 months,I3,Máxima
15/10/2022,7.392803028,4.479164773,10.30644128,4 months,I3,Máxima
16/10/2022,7.688023613,4.774385357,10.60166187,4 months,I3,Máxima
17/10/2022,6.598595975,3.684957719,9.51223423,4 months,I3,Máxima
18/10/2022,7.132682345,4.219044089,10.0463206,4 months,I3,Máxima
19/10/2022,7.403562087,4.489923831,10.31720034,4 months,I3,Máxima
20/10/2022,7.305417631,4.391779376,10.21905589,4 months,I3,Máxima
21/10/2022,6.697328881,3.783690625,9.610967136,4 months,I3,Máxima
22/10/2022,6.90490233,3.991264074,9.818540585,4 months,I3,Máxima
23/10/2022,7.20267871,4.289040455,10.11631697,4 months,I3,Máxima
24/10/2022,6.116182454,3.202544198,9.029820709,4 months,I3,Máxima
25/10/2022,6.653571164,3.739932909,9.56720942,4 months,I3,Máxima
26/10/2022,6.928118963,4.014480707,9.841757218,4 months,I3,Máxima
27/10/2022,6.834002428,3.920364172,9.747640684,4 months,I3,Máxima
28/10/2022,6.23029501,3.316656754,9.143933265,4 months,I3,Máxima
29/10/2022,6.685468357,3.771830102,9.599106613,4 months,I3,Máxima
30/10/2022,6.988311198,4.074672942,9.901949454,4 months,I3,Máxima
31/10/2022,5.907211976,2.99357372,8.820850231,4 months,I3,Máxima
01/11/2022,4.704256156,1.790617901,7.617894412,4 months,I3,Máxima
02/11/2022,7.140697395,4.227059139,10.05433565,4 months,I3,Máxima
03/11/2022,7.052915098,4.139276843,9.966553354,4 months,I3,Máxima
04/11/2022,6.849425576,3.935787321,9.763063832,4 months,I3,Máxima
05/11/2022,6.309059962,3.395421706,9.222698218,4 months,I3,Máxima
06/11/2022,6.61908171,3.705443454,9.532719966,4 months,I3,Máxima
07/11/2022,5.151828994,2.238190738,8.065467249,4 months,I3,Máxima
08/11/2022,5.702620883,2.788982627,8.616259138,4 months,I3,Máxima
09/11/2022,5.991118522,3.077480266,8.904756778,4 months,I3,Máxima
10/11/2022,5.91147577,2.997837514,8.825114025,4 months,I3,Máxima
11/11/2022,5.716333645,2.802695389,8.629971901,4 months,I3,Máxima
12/11/2022,6.839738373,3.926100118,9.753376629,4 months,I3,Máxima
13/11/2022,7.158481959,4.244843703,10.07212021,4 months,I3,Máxima
14/11/2022,5.700117042,2.786478787,8.613755298,4 months,I3,Máxima
15/11/2022,6.259948145,3.346309889,9.1735864,4 months,I3,Máxima
16/11/2022,6.55762161,3.643983355,9.471259866,4 months,I3,Máxima
17/11/2022,6.487276269,3.573638013,9.400914524,4 months,I3,Máxima
18/11/2022,6.301537909,3.387899653,9.215176164,4 months,I3,Máxima
19/11/2022,6.53878382,3.625145565,9.452422076,4 months,I3,Máxima
20/11/2022,6.867097502,3.953459246,9.780735758,4 months,I3,Máxima
21/11/2022,5.418362383,2.504724127,8.332000638,4 months,I3,Máxima
22/11/2022,5.987867199,3.074228943,8.901505455,4 months,I3,Máxima
23/11/2022,6.295242439,3.381604183,9.208880694,4 months,I3,Máxima
24/11/2022,6.234611027,3.320972771,9.148249283,4 months,I3,Máxima
25/11/2022,6.05858283,3.144944574,8.972221085,4 months,I3,Máxima
26/11/2022,5.788816201,2.875177945,8.702454456,4 months,I3,Máxima
27/11/2022,6.126784792,3.213146537,9.040423048,4 months,I3,Máxima
28/11/2022,4.68765319,1.774014935,7.601291446,4 months,I3,Máxima
29/11/2022,5.266694394,2.353056138,8.18033265,4 months,I3,Máxima
