Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (5 min),P2 (5 min),P3 (5 min),PT (5 min),Hora,ST (5 min),V1-THD (5 min),V2-THD (5 min),V3-THD (5 min),I1-THD (5 min),I2-THD (5 min),I3-THD (5 min),IN-THD (5 min),kWh (5 min),Fecha y hora,I1-THD (5 min),I2-THD (5 min),I3-THD (5 min)
28/02/2022,1:50:00,435.3,434.3,436.1,0.2752,0.3982,0.6165,0.2208,26,-93,-66,0,01:50:00 a. m.,324,2.09,2,2.1,51.84,17.24,23.57,50.02,257.78725,28/02/2022 01:50,0,0,0
28/02/2022,1:55:00,434.9,434,435.8,0.2739,0.3971,0.6144,0.22,26,-92,-66,0,01:55:00 a. m.,323,2.08,1.98,2.06,52.39,17.51,23.48,49.61,257.78725,28/02/2022 01:55,0,0,0
28/02/2022,2:00:00,435.9,434.7,436.4,0.276,0.4011,0.6233,0.2211,26,-93,-68,0,02:00:00 a. m.,327,2.14,1.91,2.01,52.54,17.31,23.19,51.05,257.78725,28/02/2022 02:00,0,0,0
28/02/2022,2:05:00,435.8,434.7,436.4,0.2772,0.4024,0.6257,0.2225,26,-94,-68,0,02:05:00 a. m.,328,2.11,1.97,2.04,51.98,17.33,23,47.95,257.78725,28/02/2022 02:05,0,0,0
28/02/2022,2:10:00,435.5,434.6,436.4,0.2772,0.4021,0.6257,0.2241,27,-94,-67,0,02:10:00 a. m.,328,2.09,2.04,2.1,52.05,17.06,23.09,48.53,257.78725,28/02/2022 02:10,0,0,0
28/02/2022,2:15:00,435.5,434.8,436.4,0.2777,0.4014,0.6252,0.2247,27,-94,-66,0,02:15:00 a. m.,328,2.2,1.92,2.1,51.46,17.33,23.11,47.12,257.78725,28/02/2022 02:15,0,0,0
28/02/2022,2:20:00,435.1,434,436,0.2765,0.4009,0.625,0.225,27,-94,-65,0,02:20:00 a. m.,327,2.13,2.1,2.08,51.69,17.22,23.13,47.25,257.78725,28/02/2022 02:20,0,0,0
28/02/2022,2:25:00,435.5,434.7,436.3,0.2766,0.4,0.623,0.2234,27,-93,-66,0,02:25:00 a. m.,327,2.13,2,2.16,51.87,17.23,23.27,49.6,257.78725,28/02/2022 02:25,0,0,0
28/02/2022,2:30:00,435.1,434.5,436,0.2754,0.3999,0.6224,0.2206,26,-93,-67,0,02:30:00 a. m.,326,2.16,1.99,2.08,51.94,17.35,23.13,49.74,257.78725,28/02/2022 02:30,0,0,0
28/02/2022,2:35:00,435,434.4,436.1,0.2753,0.4007,0.6248,0.2223,26,-93,-67,0,02:35:00 a. m.,327,2.17,2.07,2.11,52.54,17.25,23.07,50.74,257.78725,28/02/2022 02:35,0,0,0
28/02/2022,2:40:00,435.6,434.6,436.2,0.276,0.4017,0.6258,0.2207,26,-94,-68,0,02:40:00 a. m.,328,2.13,1.99,2.07,52.03,17.28,23.02,48.27,257.78725,28/02/2022 02:40,0,0,0
28/02/2022,2:45:00,435.3,434.5,436.3,0.2763,0.4002,0.6216,0.2217,26,-93,-67,0,02:45:00 a. m.,326,2.13,2.02,2.11,52.37,17.27,23.17,48.8,257.78725,28/02/2022 02:45,0,0,0
28/02/2022,2:50:00,436.1,435.1,437,0.278,0.4009,0.6233,0.2227,27,-94,-67,0,02:50:00 a. m.,328,2.23,1.96,2.09,51.58,17.37,23.35,48.42,257.78725,28/02/2022 02:50,0,0,0
28/02/2022,2:55:00,435.9,435,436.8,0.2771,0.3999,0.6196,0.2182,27,-93,-68,0,02:55:00 a. m.,327,2.1,2.04,2.1,51.74,17.3,23.36,49.04,257.78725,28/02/2022 02:55,0,0,0
28/02/2022,3:00:00,436,435.1,436.9,0.278,0.4031,0.629,0.2187,27,-94,-69,0,03:00:00 a. m.,330,2.12,1.96,2.16,51.69,17.16,23.15,51.16,257.78725,28/02/2022 03:00,0,0,0
28/02/2022,3:05:00,436.1,435.1,437,0.2774,0.4002,0.6243,0.2241,27,-94,-66,0,03:05:00 a. m.,328,2.24,1.98,2.1,51.84,17.52,23.16,48.98,257.78725,28/02/2022 03:05,0,0,0
28/02/2022,3:10:00,434.5,433.7,435.4,0.2728,0.3964,0.616,0.222,26,-92,-65,0,03:10:00 a. m.,323,2.2,2.17,2.16,52.72,17.34,23.37,50.03,257.78725,28/02/2022 03:10,0,0,0
28/02/2022,3:15:00,434.4,433.6,435.4,0.2721,0.3962,0.6157,0.2226,26,-92,-65,0,03:15:00 a. m.,322,2.2,2.08,2.2,52.35,17.48,23.47,47.6,257.78725,28/02/2022 03:15,0,0,0
28/02/2022,3:20:00,434.9,433.9,435.5,0.2721,0.3955,0.6111,0.2193,26,-92,-66,0,03:20:00 a. m.,321,2.2,2.01,2.14,52.8,17.54,23.54,48.25,257.78725,28/02/2022 03:20,0,0,0
28/02/2022,3:25:00,434.5,433.7,435.3,0.2725,0.3966,0.6163,0.2218,26,-92,-65,0,03:25:00 a. m.,323,2.21,1.99,2.05,51.99,17.41,23.64,48.13,257.78725,28/02/2022 03:25,0,0,0
28/02/2022,3:30:00,434.9,434.2,436,0.2748,0.3977,0.6182,0.2213,26,-93,-66,0,03:30:00 a. m.,324,2.06,2.06,2.13,51.7,17.37,23.49,46.72,257.78725,28/02/2022 03:30,0,0,0
28/02/2022,3:35:00,435.1,434.3,436,0.2745,0.3981,0.6209,0.2222,26,-93,-66,0,03:35:00 a. m.,325,2.18,2.02,2.12,52.17,17.37,23.36,49.47,257.78725,28/02/2022 03:35,0,0,0
28/02/2022,3:40:00,434.6,433.9,435.5,0.2727,0.3979,0.6215,0.2216,26,-93,-66,0,03:40:00 a. m.,324,2.23,2.08,2.09,51.8,17.38,23.42,49.21,257.78725,28/02/2022 03:40,0,0,0
28/02/2022,3:45:00,434.2,433.2,435.1,0.2707,0.3975,0.6205,0.2196,25,-92,-67,0,03:45:00 a. m.,323,2.16,2.14,2.17,52.61,17.35,23.2,49.66,257.78725,28/02/2022 03:45,0,0,0
28/02/2022,3:50:00,434.3,433.3,435.2,0.2709,0.3978,0.6197,0.2181,25,-92,-68,0,03:50:00 a. m.,323,2.22,2.03,2.2,52.39,17.34,23.18,49.31,257.78725,28/02/2022 03:50,0,0,0
28/02/2022,3:55:00,434.7,433.9,435.6,0.2727,0.3962,0.6176,0.2245,26,-92,-65,0,03:55:00 a. m.,323,2.26,2.12,2.09,52.45,17.39,23.17,46.1,257.78725,28/02/2022 03:55,0,0,0
28/02/2022,4:00:00,434.6,433.9,435.7,0.2731,0.399,0.6221,0.2178,26,-93,-69,0,04:00:00 a. m.,325,2.23,2.11,2.16,52.11,17.08,23.22,48.91,257.78725,28/02/2022 04:00,0,0,0
28/02/2022,4:05:00,434.5,433.5,435.1,0.2722,0.3996,0.6241,0.2171,26,-93,-69,0,04:05:00 a. m.,325,2.16,1.99,2.16,51.57,17.27,23.16,47.11,257.78725,28/02/2022 04:05,0,0,0
28/02/2022,4:10:00,434.8,434.1,435.6,0.2727,0.3976,0.6208,0.2194,26,-92,-67,0,04:10:00 a. m.,324,2.24,2.08,2.11,52.29,17.33,23.31,49.44,257.78725,28/02/2022 04:10,0,0,0
28/02/2022,4:15:00,434.4,433.6,435.5,0.2721,0.3984,0.625,0.2206,26,-93,-67,0,04:15:00 a. m.,325,2.2,2.12,2.14,51.76,17.24,23.35,49.08,257.78725,28/02/2022 04:15,0,0,0
28/02/2022,4:20:00,434.4,433.6,435.3,0.27,0.3964,0.6198,0.2203,25,-92,-67,0,04:20:00 a. m.,323,2.19,2.08,2.17,52.67,17.44,23.3,49,257.78725,28/02/2022 04:20,0,0,0
28/02/2022,4:25:00,434.8,433.8,435.4,0.2712,0.3997,0.6281,0.2211,26,-93,-68,0,04:25:00 a. m.,326,2.2,1.94,2.06,52.63,17.29,23.06,49.05,257.78725,28/02/2022 04:25,0,0,0
28/02/2022,4:30:00,434.5,433.6,435.4,0.2714,0.3978,0.6234,0.222,26,-92,-67,0,04:30:00 a. m.,324,2.19,2.03,2.05,52.56,17.42,23.14,46.62,257.78725,28/02/2022 04:30,0,0,0
28/02/2022,4:35:00,434.5,433.6,435.3,0.2707,0.3961,0.6186,0.2205,26,-92,-67,0,04:35:00 a. m.,323,2.14,2.08,2.08,52.48,17.13,23.48,48.1,257.78725,28/02/2022 04:35,0,0,0
28/02/2022,4:40:00,434.3,433.5,435.2,0.2709,0.3958,0.6178,0.2187,26,-92,-67,0,04:40:00 a. m.,322,2.19,1.95,2.11,51.89,17.44,23.44,46.97,257.78725,28/02/2022 04:40,0,0,0
28/02/2022,4:45:00,434.2,433.3,435.2,0.2711,0.3968,0.6231,0.2236,26,-92,-65,0,04:45:00 a. m.,324,2.13,2.08,2.01,52.2,17.23,23.23,46.76,257.78725,28/02/2022 04:45,0,0,0
28/02/2022,4:50:00,433.9,432.8,434.8,0.2683,0.3936,0.616,0.2217,25,-91,-65,0,04:50:00 a. m.,320,2.11,2.04,2.11,52.21,17.26,23.66,48.11,257.78725,28/02/2022 04:50,0,0,0
28/02/2022,4:55:00,433.5,432.8,434.4,0.2664,0.392,0.6122,0.2187,25,-91,-66,0,04:55:00 a. m.,318,2.05,1.93,2,52.92,17.6,23.6,48.28,257.78725,28/02/2022 04:55,0,0,0
28/02/2022,5:00:00,433.9,433.1,434.8,0.2663,0.3898,0.6056,0.219,25,-90,-65,0,05:00:00 a. m.,316,2.02,1.89,1.93,53.54,17.57,24,49.2,257.78725,28/02/2022 05:00,0,0,0
28/02/2022,5:05:00,433.9,433.1,435,0.2681,0.3936,0.615,0.2192,25,-91,-66,0,05:05:00 a. m.,320,1.97,1.88,1.88,52.9,17.43,23.6,46.54,257.78725,28/02/2022 05:05,0,0,0
28/02/2022,5:10:00,433.7,432.7,434.6,0.2669,0.3921,0.6108,0.2177,25,-91,-66,0,05:10:00 a. m.,318,1.93,1.87,1.9,53.2,17.26,23.7,47.9,257.78725,28/02/2022 05:10,0,0,0
28/02/2022,5:15:00,433.4,432.5,434.3,0.2659,0.3895,0.6045,0.2158,25,-90,-66,0,05:15:00 a. m.,315,1.93,1.69,1.79,52.71,17.56,24.06,47.53,257.78725,28/02/2022 05:15,0,0,0
28/02/2022,5:20:00,433.8,433.1,434.8,0.2675,0.3928,0.6147,0.2185,25,-91,-66,0,05:20:00 a. m.,320,1.93,1.88,1.81,52.72,17.32,23.61,47.74,257.78725,28/02/2022 05:20,0,0,0
28/02/2022,5:25:00,433.4,432.7,434.4,0.2657,0.3906,0.6106,0.217,25,-90,-66,0,05:25:00 a. m.,317,1.84,1.76,1.85,52.89,17.32,23.94,49.13,257.78725,28/02/2022 05:25,0,0,0
28/02/2022,5:30:00,433,432.1,434,0.2642,0.3899,0.6092,0.2165,24,-90,-66,0,05:30:00 a. m.,316,1.94,1.75,1.81,53.24,17.69,23.88,48.52,257.78725,28/02/2022 05:30,0,0,0
28/02/2022,5:35:00,432.7,431.7,433.4,0.2615,0.386,0.6007,0.2183,24,-89,-64,0,05:35:00 a. m.,312,1.79,1.64,1.67,54.14,17.63,24.26,48.74,257.78725,28/02/2022 05:35,0,0,0
28/02/2022,5:40:00,432.3,431.5,433.2,0.2612,0.3875,0.6033,0.2167,23,-89,-66,0,05:40:00 a. m.,313,1.63,1.55,1.52,53.59,17.84,24.61,47.6,257.78725,28/02/2022 05:40,0,0,0
28/02/2022,5:45:00,432.3,431.5,433.2,0.2616,0.3903,0.6088,0.2111,23,-89,-70,0,05:45:00 a. m.,315,1.61,1.64,1.55,53.19,17.59,24.94,50.91,257.78725,28/02/2022 05:45,0,0,0
28/02/2022,5:50:00,431.4,430.6,432.5,0.259,0.3874,0.6023,0.2082,23,-88,-69,0,05:50:00 a. m.,311,1.71,1.64,1.67,52.96,17.72,24.96,48.98,257.78725,28/02/2022 05:50,0,0,0
28/02/2022,5:55:00,431.6,430.7,432.4,0.2576,0.3843,0.5957,0.2098,23,-88,-67,0,05:55:00 a. m.,309,1.69,1.68,1.53,53.63,17.78,25.18,50.45,257.78725,28/02/2022 05:55,0,0,0
28/02/2022,6:00:00,431.3,430.3,432.1,0.2565,0.384,0.5965,0.2088,23,-87,-68,0,06:00:00 a. m.,308,1.7,1.71,1.61,53.28,17.63,25.27,51.49,257.78725,28/02/2022 06:00,0,0,0
