Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,
04/03/2014,13:07:20,408.67,416.24,411.1,5.87,5.63,5.66,,,,,"4,128.73",4.13
04/03/2014,13:12:20,403.09,410.65,405.37,1.28,1.11,1.22,,,,,856.74,0.86
04/03/2014,13:17:20,408.2,415.77,410.42,5.92,5.65,5.71,,,,,"4,156.02",4.16
04/03/2014,13:22:20,402.65,410.78,404.84,0,0,0,,,,,0,0
04/03/2014,13:27:20,402.74,410.47,404.66,0,0,0,,,,,0,0
04/03/2014,13:32:20,401.95,409.65,403.94,0,0,0,,,,,0,0
04/03/2014,13:37:20,401.96,410.18,404.73,0,0,0,,,,,0,0
04/03/2014,13:42:20,402.02,410.07,404.85,0,0,0,,,,,0,0
04/03/2014,13:47:20,401.6,409.52,403.87,0,0,0,,,,,0,0
04/03/2014,13:52:20,401.27,410.12,404.78,0,0,0,,,,,0,0
04/03/2014,13:57:20,402.56,410.7,404.86,0,0,0,,,,,0,0
04/03/2014,14:02:20,401.45,409.59,403.72,0,0,0,,,,,0,0
04/03/2014,14:07:20,410.32,418.79,412.23,6.09,5.89,5.92,,,,,"4,300.87",4.3
04/03/2014,14:12:20,410.05,417.88,411.58,6.13,5.91,5.97,,,,,"4,326.00",4.33
04/03/2014,14:17:20,408.48,416.75,410.63,6.3,6.1,6.16,,,,,"4,421.83",4.42
04/03/2014,14:22:20,409.31,417.35,411.99,6.1,5.84,5.92,,,,,"4,285.98",4.29
04/03/2014,14:27:20,409.08,417.43,411.33,6.19,5.99,6.03,,,,,"4,360.19",4.36
04/03/2014,14:32:20,410.09,418.18,411.79,6.42,6.23,6.25,,,,,"4,537.62",4.54
04/03/2014,14:37:20,409.83,417.93,411.71,6.35,6.13,6.16,,,,,"4,483.00",4.48
04/03/2014,14:42:20,406.52,415.03,409.14,6.3,6.11,6.12,,,,,"4,406.11",4.41
04/03/2014,14:47:20,410.19,418.77,412.36,6.33,6.12,6.15,,,,,"4,488.41",4.49
04/03/2014,14:52:20,410.46,419.41,412.82,6.23,6.12,6.12,,,,,"4,426.94",4.43
04/03/2014,14:57:20,409.79,417.65,411.91,6.04,5.88,5.93,,,,,"4,260.73",4.26
04/03/2014,15:02:20,404.39,412.3,406.38,1.42,1.36,1.44,,,,,979.11,0.98
04/03/2014,15:07:20,404.21,413.39,406.98,1.26,1.19,1.26,,,,,846.33,0.85
04/03/2014,15:12:20,409.09,418.02,411.15,5.72,5.62,5.62,,,,,"4,048.00",4.05
04/03/2014,15:17:20,406.03,414.73,408.24,2.51,2.37,2.46,,,,,"1,753.92",1.75
04/03/2014,15:22:20,407.49,416.09,409.83,5.02,4.85,4.88,,,,,"3,513.80",3.51
04/03/2014,15:27:20,404.3,412.1,406.44,1.14,0.97,1.05,,,,,737.23,0.74
04/03/2014,15:32:20,408.97,416.99,411.23,5.37,5.21,5.22,,,,,"3,791.74",3.79
04/03/2014,15:37:20,409.95,418.52,412.01,5.28,5.14,5.15,,,,,"3,740.70",3.74
04/03/2014,15:42:20,409.09,417.36,410.86,4.91,4.75,4.76,,,,,"3,453.75",3.45
04/03/2014,15:47:20,408.05,416.58,409.75,4.87,4.69,4.72,,,,,"3,420.42",3.42
04/03/2014,15:52:20,408.07,416.43,410.55,4.63,4.4,4.47,,,,,"3,244.68",3.24
04/03/2014,15:57:20,406.25,414.45,407.94,3.59,3.4,3.46,,,,,"2,492.69",2.49
04/03/2014,16:02:20,404.93,413.3,406.79,2.31,2.15,2.26,,,,,"1,612.00",1.61
04/03/2014,16:07:20,403.54,412.15,406.14,0,0,0,,,,,0,0
04/03/2014,16:12:20,402.24,410.69,404.79,0,0,0,,,,,0,0
04/03/2014,16:17:20,402.06,410.28,405.02,0,0,0,,,,,0,0
04/03/2014,16:22:20,401.96,410.3,404.26,0,0,0,,,,,0,0
04/03/2014,16:27:20,403.57,412.41,406.72,0,0,0,,,,,0,0
04/03/2014,16:32:20,402.05,411.26,405.34,0,0,0,,,,,0,0
04/03/2014,16:37:20,403.78,412.48,406.73,0,0,0,,,,,0,0
04/03/2014,16:42:20,402.58,411.6,405.95,0,0,0,,,,,0,0
04/03/2014,16:47:20,403.55,411.64,406.52,0,0,0,,,,,0,0
04/03/2014,16:52:20,404.11,413.19,406.77,0,0,0,,,,,0,0
04/03/2014,16:57:20,404.99,413.07,407.6,0,0,0,,,,,0,0
04/03/2014,17:02:20,401.88,410.81,404.94,0,0,0,,,,,0,0
04/03/2014,17:07:20,402.4,411.1,405.35,0,0,0,,,,,0,0
04/03/2014,17:12:20,403.01,411.22,405.34,0,0,0,,,,,0,0
04/03/2014,17:17:20,402.19,410.85,405.07,0,0,0,,,,,0,0
04/03/2014,17:22:20,402.06,410.73,405.24,0,0,0,,,,,0,0
04/03/2014,17:27:20,403.62,412.79,406.5,0,0,0,,,,,0,0
04/03/2014,17:32:20,402.9,411.12,405.84,0,0,0,,,,,0,0
04/03/2014,17:37:20,403.02,412.56,406.34,0,0,0,,,,,0,0
04/03/2014,17:42:20,403.61,412.84,406.48,0,0,0,,,,,0,0
04/03/2014,17:47:20,404.6,412.82,407.5,0,0,0,,,,,0,0
04/03/2014,17:52:20,404.74,412.6,406.97,0,0,0,,,,,0,0
04/03/2014,17:57:20,405,412.71,407.28,0,0,0,,,,,0,0
04/03/2014,18:02:20,404.9,413.14,407.41,0,0,0,,,,,0,0
04/03/2014,18:07:20,405.52,413.06,408.03,0,0,0,,,,,0,0
04/03/2014,18:12:20,403.67,411.73,405.61,0,0,0,,,,,0,0
04/03/2014,18:17:20,403.41,410.96,405.55,0,0,0,,,,,0,0
04/03/2014,18:22:20,403.3,411.26,405.41,0,0,0,,,,,0,0
04/03/2014,18:27:20,404.01,412.09,405.41,0,0,0,,,,,0,0
04/03/2014,18:32:20,402.69,410.77,405.07,0,0,0,,,,,0,0
04/03/2014,18:37:20,402.69,410.08,404.76,0,0,0,,,,,0,0
04/03/2014,18:42:20,401.07,409.53,403.7,0,0,0,,,,,0,0
04/03/2014,18:47:20,398.98,408.39,401.8,0,0,0,,,,,0,0
04/03/2014,18:52:20,399.88,408.03,402.53,0,0,0,,,,,0,0
04/03/2014,18:57:20,398.19,406.73,401.31,0,0,0,,,,,0,0
04/03/2014,19:02:20,398.36,406.98,401.25,0,0,0,,,,,0,0
04/03/2014,19:07:20,399.18,407.52,401.69,0,0,0,,,,,0,0
04/03/2014,19:12:20,397.49,405.62,400.08,0,0,0,,,,,0,0
04/03/2014,19:17:20,401.79,410.29,404.11,0,0,0,,,,,0,0
04/03/2014,19:22:20,401.57,410.66,404.05,0,0,0,,,,,0,0
04/03/2014,19:27:20,400.76,409.8,403.45,0,0,0,,,,,0,0
04/03/2014,19:32:20,402.57,411.14,404.74,0,0,0,,,,,0,0
04/03/2014,19:37:20,402.58,411.16,405.07,0,0,0,,,,,0,0
04/03/2014,19:42:20,402.17,410.95,404.65,0,0,0,,,,,0,0
04/03/2014,19:47:20,402.6,411.14,404.93,0,0,0,,,,,0,0
04/03/2014,19:52:20,403.86,412.7,406.37,0,0,0,,,,,0,0
04/03/2014,19:57:20,403.04,412.21,406.06,0,0,0,,,,,0,0
04/03/2014,20:02:20,404.47,413.59,407.09,0,0,0,,,,,0,0
04/03/2014,20:07:20,404.39,412.95,406.8,0,0,0,,,,,0,0
04/03/2014,20:12:20,404.63,413.12,407.39,0,0,0,,,,,0,0
04/03/2014,20:17:20,405.14,413.82,407.87,0,0,0,,,,,0,0
04/03/2014,20:22:20,405.05,414.58,407.97,0,0,0,,,,,0,0
04/03/2014,20:27:20,405.49,414.8,408.73,0,0,0,,,,,0,0
04/03/2014,20:32:20,406.61,415.89,409.58,0,0,0,,,,,0,0
04/03/2014,20:37:20,405.17,414.06,407.93,0,0,0,,,,,0,0
04/03/2014,20:42:20,405.49,414.14,407.84,0,0,0,,,,,0,0
04/03/2014,20:47:20,406.17,415.09,409.03,0,0,0,,,,,0,0
04/03/2014,20:52:20,405.6,413.55,407.66,0,0,0,,,,,0,0
04/03/2014,20:57:20,407.01,415.6,409.51,0,0,0,,,,,0,0
04/03/2014,21:02:20,407.67,416.35,409.94,0,0,0,,,,,0,0
04/03/2014,21:07:20,407.64,416.94,410.49,0,0,0,,,,,0,0
04/03/2014,21:12:20,408.01,417.26,410.8,0,0,0,,,,,0,0
04/03/2014,21:17:20,408.24,417.65,411,0,0,0,,,,,0,0
04/03/2014,21:22:20,406.07,414.83,408.72,0,0,0,,,,,0,0
04/03/2014,21:27:20,406.59,415.09,409.12,0,0,0,,,,,0,0
04/03/2014,21:32:20,407,415.38,409.52,0,0,0,,,,,0,0
04/03/2014,21:37:20,407.66,416.66,410.33,0,0,0,,,,,0,0
04/03/2014,21:42:20,407.44,416.08,410.27,0,0,0,,,,,0,0
04/03/2014,21:47:20,408.35,416.93,411.2,0,0,0,,,,,0,0
04/03/2014,21:52:20,407.5,416.59,410.45,0,0,0,,,,,0,0
04/03/2014,21:57:20,408.45,417.32,411.49,0,0,0,,,,,0,0
04/03/2014,22:02:20,408.76,416.87,411.23,0,0,0,,,,,0,0
04/03/2014,22:07:20,408.13,416.89,410.83,0,0,0,,,,,0,0
04/03/2014,22:12:20,407.69,416.49,410.26,0,0,0,,,,,0,0
04/03/2014,22:17:20,408.73,417.63,411.66,0,0,0,,,,,0,0
04/03/2014,22:22:20,408.48,416.25,410.87,0,0,0,,,,,0,0
04/03/2014,22:27:20,408.21,417.05,411.16,0,0,0,,,,,0,0
04/03/2014,22:32:20,409.07,417.84,412.2,0,0,0,,,,,0,0
04/03/2014,22:37:20,409.48,418.15,412.33,0,0,0,,,,,0,0
04/03/2014,22:42:20,410.01,418.55,413.32,0,0,0,,,,,0,0
04/03/2014,22:47:20,410.14,418.27,413.15,0,0,0,,,,,0,0
04/03/2014,22:52:20,409.21,417.73,412.76,0,0,0,,,,,0,0
04/03/2014,22:57:20,406.29,414.73,409.68,0,0,0,,,,,0,0
04/03/2014,23:02:20,408.08,416.68,411.38,0,0,0,,,,,0,0
04/03/2014,23:07:20,408.23,417.28,412.52,0,0,0,,,,,0,0
04/03/2014,23:12:20,408.41,416.88,411.87,0,0,0,,,,,0,0
04/03/2014,23:17:20,408.55,417.11,411.65,0,0,0,,,,,0,0
04/03/2014,23:22:20,408.52,416.87,411.74,0,0,0,,,,,0,0
04/03/2014,23:27:20,408.02,416.4,411.15,0,0,0,,,,,0,0
04/03/2014,23:32:20,408.91,416.77,411.62,0,0,0,,,,,0,0
04/03/2014,23:37:20,408.38,416.88,411.16,0,0,0,,,,,0,0
04/03/2014,23:42:20,408.77,416.37,411.3,0,0,0,,,,,0,0
04/03/2014,23:47:20,408.86,416.7,412.08,0,0,0,,,,,0,0
04/03/2014,23:52:20,408.85,417.29,411.84,0,0,0,,,,,0,0
04/03/2014,23:57:20,409.04,416.54,411.54,0,0,0,,,,,0,0
05/03/2014,00:02:20,408.44,415.99,411.36,0,0,0,,,,,0,0
05/03/2014,00:07:20,408.36,416.62,411.34,0,0,0,,,,,0,0
05/03/2014,00:12:20,408.83,416.71,411.55,0,0,0,,,,,0,0
05/03/2014,00:17:20,408.86,417.03,411.96,0,0,0,,,,,0,0
05/03/2014,00:22:20,409.32,417.39,411.99,0,0,0,,,,,0,0
05/03/2014,00:27:20,409.35,417.75,412.27,0,0,0,,,,,0,0
05/03/2014,00:32:20,409.42,417.64,412.32,0,0,0,,,,,0,0
05/03/2014,00:37:20,409.63,417.76,412.68,0,0,0,,,,,0,0
05/03/2014,00:42:20,409.36,417.49,412.39,0,0,0,,,,,0,0
05/03/2014,00:47:20,409.71,417.58,412.65,0,0,0,,,,,0,0
05/03/2014,00:52:20,409.97,417.79,412.9,0,0,0,,,,,0,0
05/03/2014,00:57:20,409.88,418.02,412.84,0,0,0,,,,,0,0
05/03/2014,01:02:20,409.7,417.77,412.9,0,0,0,,,,,0,0
05/03/2014,01:07:20,409.74,417.76,413.04,0,0,0,,,,,0,0
05/03/2014,01:12:20,410.42,418.63,413.64,0,0,0,,,,,0,0
05/03/2014,01:17:20,410.25,418.15,413.65,0,0,0,,,,,0,0
05/03/2014,01:22:20,410.09,418.1,413.24,0,0,0,,,,,0,0
05/03/2014,01:27:20,409.57,417.5,412.5,0,0,0,,,,,0,0
05/03/2014,01:32:20,410.04,418.25,413.6,0,0,0,,,,,0,0
05/03/2014,01:37:20,410.08,418.31,413.31,0,0,0,,,,,0,0
05/03/2014,01:42:20,409.55,418.69,413.25,0,0,0,,,,,0,0
05/03/2014,01:47:20,409.8,418.17,413.14,0,0,0,,,,,0,0
05/03/2014,01:52:20,410.33,418.1,413.14,0,0,0,,,,,0,0
05/03/2014,01:57:20,410.13,418.46,413.12,0,0,0,,,,,0,0
05/03/2014,02:02:20,409.96,418.49,413.49,0,0,0,,,,,0,0
05/03/2014,02:07:20,410.58,418.38,414,0,0,0,,,,,0,0
05/03/2014,02:12:20,410.03,418.53,412.93,0,0,0,,,,,0,0
05/03/2014,02:17:20,410.09,418.5,413.16,0,0,0,,,,,0,0
05/03/2014,02:22:20,409.9,418.08,413.26,0,0,0,,,,,0,0
05/03/2014,02:27:20,410.29,418.9,413.55,0,0,0,,,,,0,0
05/03/2014,02:32:20,409.76,418.18,413.26,0,0,0,,,,,0,0
05/03/2014,02:37:20,409.98,418.15,413.14,0,0,0,,,,,0,0
05/03/2014,02:42:20,409.52,417.91,412.66,0,0,0,,,,,0,0
05/03/2014,02:47:20,409.81,418.1,412.89,0,0,0,,,,,0,0
05/03/2014,02:52:20,410.76,419.19,414.07,0,0,0,,,,,0,0
05/03/2014,02:57:20,409.97,418.75,413.32,0,0,0,,,,,0,0
05/03/2014,03:02:20,410.34,419.05,413.44,0,0,0,,,,,0,0
05/03/2014,03:07:20,410.48,418.4,413.14,0,0,0,,,,,0,0
05/03/2014,03:12:20,409.43,417.93,412.71,0,0,0,,,,,0,0
05/03/2014,03:17:20,409.6,417.9,412.63,0,0,0,,,,,0,0
05/03/2014,03:22:20,409.63,417.6,412.46,0,0,0,,,,,0,0
05/03/2014,03:27:20,409.56,417.72,412.87,0,0,0,,,,,0,0
05/03/2014,03:32:20,409.7,418.08,412.7,0,0,0,,,,,0,0
05/03/2014,03:37:20,409.55,418.09,412.95,0,0,0,,,,,0,0
05/03/2014,03:42:20,409.49,417.53,412.97,0,0,0,,,,,0,0
05/03/2014,03:47:20,409.88,417.88,413.01,0,0,0,,,,,0,0
05/03/2014,03:52:20,409.72,417.95,412.51,0,0,0,,,,,0,0
05/03/2014,03:57:20,409.98,418.09,412.99,0,0,0,,,,,0,0
05/03/2014,04:02:20,409.31,417.55,412.58,0,0,0,,,,,0,0
05/03/2014,04:07:20,409.4,417.34,412.56,0,0,0,,,,,0,0
05/03/2014,04:12:20,409.78,418.25,412.98,0,0,0,,,,,0,0
05/03/2014,04:17:20,409.37,418.13,412.97,0,0,0,,,,,0,0
05/03/2014,04:22:20,409.43,417.74,412.55,0,0,0,,,,,0,0
05/03/2014,04:27:20,409.51,417.72,412.36,0,0,0,,,,,0,0
05/03/2014,04:32:20,409.44,417.53,412.43,0,0,0,,,,,0,0
05/03/2014,04:37:20,408.99,417.11,412.18,0,0,0,,,,,0,0
05/03/2014,04:42:20,409.05,417.11,411.51,0,0,0,,,,,0,0
05/03/2014,04:47:20,408.68,416.77,411.77,0,0,0,,,,,0,0
05/03/2014,04:52:20,408.56,416.47,411.58,0,0,0,,,,,0,0
05/03/2014,04:57:20,408.02,416.77,411.45,0,0,0,,,,,0,0
05/03/2014,05:02:20,408.3,416.64,411.57,0,0,0,,,,,0,0
05/03/2014,05:07:20,407.6,416.21,410.84,0,0,0,,,,,0,0
05/03/2014,05:12:20,407.28,416.05,410.12,0,0,0,,,,,0,0
05/03/2014,05:17:20,407.45,415.41,410.37,0,0,0,,,,,0,0
05/03/2014,05:22:20,407.24,415.13,410.32,0,0,0,,,,,0,0
05/03/2014,05:27:20,408.25,415.79,410.97,0,0,0,,,,,0,0
05/03/2014,05:32:20,406.91,414.94,410.15,0,0,0,,,,,0,0
05/03/2014,05:37:20,406.52,414.08,409.34,0,0,0,,,,,0,0
05/03/2014,05:42:20,406.55,414.1,409.03,0,0,0,,,,,0,0
05/03/2014,05:47:20,407.28,414.53,409.71,0,0,0,,,,,0,0
05/03/2014,05:52:20,406.95,414.76,409.82,0,0,0,,,,,0,0
05/03/2014,05:57:20,406.18,413.8,408.88,0,0,0,,,,,0,0
05/03/2014,06:02:20,405.73,413.53,408.64,0,0,0,,,,,0,0
05/03/2014,06:07:20,403.97,412.33,407.11,0,0,0,,,,,0,0
05/03/2014,06:12:20,405.25,413.08,408.46,0,0,0,,,,,0,0
05/03/2014,06:17:20,405.45,413.8,408.77,0,0,0,,,,,0,0
05/03/2014,06:22:20,403.97,412.59,407.27,0,0,0,,,,,0,0
05/03/2014,06:27:20,403.84,412.42,407.16,0,0,0,,,,,0,0
05/03/2014,06:32:20,404.86,412.62,407.66,0,0,0,,,,,0,0
05/03/2014,06:37:20,405.56,413.89,408.35,0,0,0,,,,,0,0
05/03/2014,06:42:20,405.19,413.06,407.91,0,0,0,,,,,0,0
05/03/2014,06:47:20,406.28,414.08,408.69,0,0,0,,,,,0,0
05/03/2014,06:52:20,405.68,413.21,407.5,0,0,0,,,,,0,0
05/03/2014,06:57:20,405.08,411.6,406.58,0,0,0,,,,,0,0
05/03/2014,07:02:20,404.43,412.23,406.51,0,0,0,,,,,0,0
05/03/2014,07:07:20,402.62,410.37,404.77,0,0,0,,,,,0,0
05/03/2014,07:12:20,406.24,413.99,408.43,0,0,0,,,,,0,0
05/03/2014,07:17:20,407.57,415.12,409.9,0,0,0,,,,,0,0
05/03/2014,07:22:20,406.04,413.77,408.44,0,0,0,,,,,0,0
05/03/2014,07:27:20,406.54,414.17,409.13,0,0,0,,,,,0,0
05/03/2014,07:32:20,407.23,414.43,409.5,0.98,0,0,,,,,316.89,0.32
05/03/2014,07:37:20,406.16,413.38,408.5,1.43,1.34,1.42,,,,,992.15,0.99
05/03/2014,07:42:20,408.92,416.68,411.18,2.04,1.93,2.01,,,,,"1,430.14",1.43
05/03/2014,07:47:20,410.48,417.47,412.55,2.86,2.76,2.86,,,,,"2,038.33",2.04
05/03/2014,07:52:20,410.28,417.73,412.62,3.93,3.8,3.84,,,,,"2,771.12",2.77
05/03/2014,07:57:20,409.03,417.12,411.22,4.76,4.62,4.66,,,,,"3,348.94",3.35
05/03/2014,08:02:20,409.59,417.28,411.72,5.21,5.14,5.15,,,,,"3,704.38",3.7
05/03/2014,08:07:20,410.37,417.09,412.19,5.57,5.43,5.46,,,,,"3,937.25",3.94
05/03/2014,08:12:20,410.38,417.33,411.91,5.65,5.51,5.55,,,,,"3,997.40",4
05/03/2014,08:17:20,410.61,417.07,412.36,5.76,5.57,5.62,,,,,"4,055.82",4.06
05/03/2014,08:22:20,409.58,416.93,411.56,5.88,5.69,5.74,,,,,"4,129.56",4.13
05/03/2014,08:27:20,410.12,417.35,412.15,6,5.84,5.91,,,,,"4,242.85",4.24
05/03/2014,08:32:20,410.03,416.76,411.12,6.11,5.94,5.96,,,,,"4,299.37",4.3
05/03/2014,08:37:20,409.19,417.23,410.99,6.24,6.1,6.09,,,,,"4,395.74",4.4
05/03/2014,08:42:20,409.32,416.72,411.46,6.28,6.13,6.14,,,,,"4,429.82",4.43
05/03/2014,08:47:20,409.17,416.7,411.1,6.42,6.25,6.27,,,,,"4,518.12",4.52
05/03/2014,08:52:20,407.98,415.67,410.26,6.44,6.28,6.29,,,,,"4,524.20",4.52
05/03/2014,08:57:20,411.04,418.3,413.14,6.33,6.2,6.22,,,,,"4,494.27",4.49
05/03/2014,09:02:20,408.23,416.12,410.1,6.32,6.16,6.18,,,,,"4,443.81",4.44
05/03/2014,09:07:20,409.49,416.7,411.37,6.5,6.37,6.39,,,,,"4,600.14",4.6
05/03/2014,09:12:20,408.62,416.45,410.71,6.55,6.42,6.46,,,,,"4,628.17",4.63
05/03/2014,09:17:20,409.11,416.49,410.83,6.73,6.6,6.59,,,,,"4,752.17",4.75
05/03/2014,09:22:20,408.4,415.53,410.47,6.8,6.62,6.66,,,,,"4,784.50",4.78
05/03/2014,09:27:20,411.2,418.29,412.83,6.74,6.56,6.61,,,,,"4,769.38",4.77
05/03/2014,09:32:20,411.22,418.45,413.31,6.86,6.71,6.73,,,,,"4,870.29",4.87
05/03/2014,09:37:20,410.24,418.09,412.24,6.93,6.76,6.78,,,,,"4,896.23",4.9
05/03/2014,09:42:20,411.62,419.19,413.76,6.94,6.78,6.81,,,,,"4,926.58",4.93
05/03/2014,09:47:20,411.88,419.82,413.93,6.93,6.81,6.81,,,,,"4,938.13",4.94
05/03/2014,09:52:20,411.29,418.85,412.91,6.92,6.74,6.76,,,,,"4,897.57",4.9
05/03/2014,09:57:20,409.56,417.5,412.27,6.95,6.76,6.81,,,,,"4,904.71",4.9
05/03/2014,10:02:20,410.99,419.26,413.34,6.9,6.76,6.78,,,,,"4,902.88",4.9
05/03/2014,10:07:20,410.49,417.74,412.11,6.92,6.74,6.79,,,,,"4,889.19",4.89
05/03/2014,10:12:20,409.62,417.54,411.87,6.93,6.75,6.78,,,,,"4,889.75",4.89
05/03/2014,10:17:20,409.72,417.19,411.83,6.92,6.79,6.81,,,,,"4,905.09",4.91
05/03/2014,10:22:20,408.79,416.99,410.43,6.93,6.79,6.8,,,,,"4,891.96",4.89
05/03/2014,10:27:20,407.46,415.76,409.85,6.92,6.78,6.78,,,,,"4,871.94",4.87
05/03/2014,10:32:20,407.69,415.43,410.18,7.04,6.84,6.9,,,,,"4,947.44",4.95
05/03/2014,10:37:20,408.64,416.25,411.29,6.94,6.78,6.81,,,,,"4,896.51",4.9
05/03/2014,10:42:20,408.18,416.52,410.62,6.95,6.83,6.83,,,,,"4,912.69",4.91
05/03/2014,10:47:20,407.84,415.68,410.28,6.94,6.78,6.78,,,,,"4,884.29",4.88
05/03/2014,10:52:20,407.91,416.06,410.41,6.96,6.86,6.86,,,,,"4,924.75",4.92
05/03/2014,10:57:20,409.48,417.32,411.72,6.96,6.83,6.82,,,,,"4,925.98",4.93
05/03/2014,11:02:20,409.83,418.71,413.13,6.91,6.77,6.78,,,,,"4,902.91",4.9
05/03/2014,11:07:20,409.7,417.23,412.36,6.99,6.75,6.84,,,,,"4,921.50",4.92
05/03/2014,11:12:20,409.92,418.02,412.49,6.88,6.76,6.76,,,,,"4,887.22",4.89
05/03/2014,11:17:20,409.57,417.25,412.59,6.87,6.65,6.72,,,,,"4,843.19",4.84
05/03/2014,11:22:20,409.1,417.38,411.94,6.78,6.65,6.7,,,,,"4,810.00",4.81
05/03/2014,11:27:20,409.64,417.16,412,6.93,6.76,6.81,,,,,"4,900.17",4.9
05/03/2014,11:32:20,409.79,417.52,412.3,6.88,6.72,6.75,,,,,"4,866.02",4.87
05/03/2014,11:37:20,408.74,416.92,411.11,6.79,6.68,6.67,,,,,"4,806.55",4.81
05/03/2014,11:42:20,407.75,415.76,410.39,6.86,6.74,6.74,,,,,"4,837.54",4.84
05/03/2014,11:47:20,408.24,415.93,410.06,6.86,6.66,6.67,,,,,"4,831.32",4.83
05/03/2014,11:52:20,408.49,415.99,411.21,6.79,6.59,6.66,,,,,"4,783.22",4.78
05/03/2014,11:57:20,406.8,415.56,409.47,6.79,6.67,6.69,,,,,"4,791.84",4.79
05/03/2014,12:02:20,407.81,415.42,410.37,6.76,6.64,6.68,,,,,"4,781.20",4.78
05/03/2014,12:07:20,407.62,415.48,409.89,6.78,6.62,6.65,,,,,"4,769.83",4.77
05/03/2014,12:12:20,408.56,416.3,411.15,6.85,6.68,6.7,,,,,"4,825.40",4.83
05/03/2014,12:17:20,408.55,416.21,410.96,6.8,6.61,6.67,,,,,"4,789.73",4.79
05/03/2014,12:22:20,407.36,415.92,409.89,6.82,6.63,6.64,,,,,"4,793.95",4.79
05/03/2014,12:27:20,407.78,415.89,410.72,6.71,6.57,6.57,,,,,"4,724.79",4.72
05/03/2014,12:32:20,407.8,415.46,410.36,6.82,6.58,6.63,,,,,"4,783.11",4.78
05/03/2014,12:37:20,407.5,415.3,409.64,6.71,6.52,6.52,,,,,"4,704.71",4.7
05/03/2014,12:42:20,406.73,413.93,409.53,6.79,6.53,6.71,,,,,"4,753.51",4.75
05/03/2014,12:47:20,406.46,414.53,409.03,6.66,6.46,6.46,,,,,"4,681.21",4.68
05/03/2014,12:52:20,407.24,415.63,409.75,6.62,6.47,6.44,,,,,"4,658.86",4.66
05/03/2014,12:57:20,407.12,415.15,409.86,6.56,6.4,6.42,,,,,"4,617.83",4.62
05/03/2014,13:02:20,406.78,415.38,410.36,6.61,6.32,6.37,,,,,"4,650.88",4.65
05/03/2014,13:07:20,407.59,415.48,410.48,6.4,6.2,6.22,,,,,"4,500.07",4.5
05/03/2014,13:12:20,407.53,415.72,410.16,6.55,6.32,6.33,,,,,"4,611.63",4.61
05/03/2014,13:17:20,407.08,415.26,410.29,6.62,6.37,6.41,,,,,"4,647.22",4.65
05/03/2014,13:22:20,408.33,416.08,411.23,6.59,6.38,6.41,,,,,"4,633.18",4.63
05/03/2014,13:27:20,407.51,415.21,410.2,6.33,6.12,6.15,,,,,"4,449.84",4.45
05/03/2014,13:32:20,407.26,415.55,410.38,6.39,6.17,6.17,,,,,"4,491.70",4.49
05/03/2014,13:37:20,406.09,414.95,408.83,6.51,6.29,6.25,,,,,"4,566.23",4.57
05/03/2014,13:42:20,408.12,417.02,410.52,6.77,6.52,6.51,,,,,"4,769.51",4.77
05/03/2014,13:47:20,408.06,416.79,410.72,6.68,6.43,6.42,,,,,"4,717.31",4.72
05/03/2014,13:52:20,408.29,417.61,411.44,7,6.69,6.7,,,,,"4,936.26",4.94
05/03/2014,13:57:20,407.03,415.93,409.72,7.07,6.72,6.82,,,,,"4,977.24",4.98
05/03/2014,14:02:20,407.84,416.71,410.68,6.92,6.62,6.63,,,,,"4,877.07",4.88
05/03/2014,14:07:20,409.65,418.45,412.84,7.03,6.71,6.74,,,,,"4,968.13",4.97
05/03/2014,14:12:20,409.3,417.12,411.33,7.1,6.79,6.82,,,,,"4,997.38",5
05/03/2014,14:17:20,409.56,417.58,411.86,7.06,6.73,6.76,,,,,"4,990.06",4.99
05/03/2014,14:22:20,409.56,416.92,411.92,6.87,6.55,6.6,,,,,"4,856.93",4.86
05/03/2014,14:27:20,409.2,417.07,411.4,6.96,6.61,6.62,,,,,"4,902.43",4.9
05/03/2014,14:32:20,409.08,417.83,411.39,7.13,6.79,6.83,,,,,"5,047.41",5.05
05/03/2014,14:37:20,409.44,418.31,412.17,6.88,6.54,6.55,,,,,"4,866.73",4.87
05/03/2014,14:42:20,408.05,416.3,410.62,6.78,6.42,6.48,,,,,"4,770.95",4.77
05/03/2014,14:47:20,409.39,417.58,412.18,6.9,6.54,6.6,,,,,"4,874.58",4.87
05/03/2014,14:52:20,408.89,417.23,411.69,6.39,6.04,6.08,,,,,"4,512.95",4.51
05/03/2014,14:57:20,408.42,416.49,411.39,6.85,6.45,6.5,,,,,"4,819.40",4.82
05/03/2014,15:02:20,409.16,417.23,411.6,6.74,6.39,6.43,,,,,"4,762.76",4.76
05/03/2014,15:07:20,409.13,417.16,411.58,6.84,6.46,6.5,,,,,"4,812.42",4.81
05/03/2014,15:12:20,409.26,417.24,411.48,6.73,6.37,6.43,,,,,"4,756.23",4.76
05/03/2014,15:17:20,409.29,417.37,411.45,6.78,6.42,6.46,,,,,"4,789.61",4.79
05/03/2014,15:22:20,409.28,417.28,410.96,6.73,6.35,6.39,,,,,"4,740.06",4.74
