Fecha de la Medida,Hora de la Medida,FASE   AB,FASE   BC,FASE   AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,TOTAL    [kW]
08/02/2014,15:15:05,424.9,429.67,429.05,2.89,2.99,2.82,,,,,1059.52,1.05952
08/02/2014,15:20:05,423.93,429.29,428.4,2.89,2.9,2.79,,,,,1053.2,1.0532
08/02/2014,15:25:05,425.66,430.83,429.79,3.33,3.38,3.24,,,,,1245.71,1.24571
08/02/2014,15:30:05,424.7,429.83,429.01,2.65,2.6,2.5,,,,,952.82,0.95282
08/02/2014,15:35:05,423.59,428.77,428.37,1.82,1.15,1.1,,,,,388.78,0.38878
08/02/2014,15:40:05,423.33,428.47,428.39,1.75,0,0,,,,,263.62,0.26362
08/02/2014,15:45:05,423.12,427.75,427.46,1.69,0,0,,,,,369.73,0.36973
08/02/2014,15:50:05,421.92,427.29,426.21,1.67,0,0,,,,,250.13,0.25013
08/02/2014,15:55:05,423.07,428.68,427.42,1.77,1.17,1.06,,,,,393.7,0.3937
08/02/2014,16:00:05,423.37,428.78,427.86,1.7,1,0,,,,,456.48,0.45648
08/02/2014,16:05:05,423.66,429.06,428.37,1.58,0,0,,,,,280.76,0.28076
08/02/2014,16:10:05,424.17,429.07,428.36,1.75,0,0,,,,,445.3,0.4453
08/02/2014,16:15:05,425.73,430.97,430.36,2.3,2.11,2.03,,,,,767.18,0.76718
08/02/2014,16:20:05,426.04,431.33,430.67,2.32,2.12,2.04,,,,,796.18,0.79618
08/02/2014,16:25:05,425.42,430.53,429.84,1.75,0,0,,,,,396.05,0.39605
08/02/2014,16:30:05,425.42,429.89,429.55,1.83,1.21,1.14,,,,,429.36,0.42936
08/02/2014,16:35:05,422.84,427.67,427.13,1.68,0,0,,,,,225.33,0.22533
08/02/2014,16:40:05,421.57,427.11,425.95,1.52,0,0,,,,,90.74,0.09074
08/02/2014,16:45:05,423.84,428.76,428.13,1.61,0,0,,,,,92.79,0.09279
08/02/2014,16:50:05,423.9,429.01,428.4,1.66,0,0,,,,,94.44,0.09444
08/02/2014,16:55:05,423.35,428.55,427.82,1.58,0,0,,,,,90.58,0.09058
08/02/2014,17:00:05,423.73,429.31,428.33,1.84,0,0,,,,,120.73,0.12073
08/02/2014,17:05:05,423.82,429.45,428.49,1.84,0,0,,,,,116.92,0.11692
08/02/2014,17:10:05,423.88,428.73,428.53,1.73,0,0,,,,,106.02,0.10602
08/02/2014,17:15:05,424.15,429.56,428.97,1.94,0,0,,,,,127.52,0.12752
08/02/2014,17:20:05,425.07,429.89,429.76,1.64,0,0,,,,,90.6,0.0906
08/02/2014,17:25:05,424.01,429.36,428.86,1.78,0,0,,,,,112.5,0.1125
08/02/2014,17:30:05,424.75,429.98,429.14,1.98,0,0,,,,,196.09,0.19609
08/02/2014,17:35:05,425.08,430.09,429.29,1.96,0,0,,,,,174.77,0.17477
08/02/2014,17:40:05,426.04,430.93,430.68,1.28,0,0,,,,,-19.28,-0.01928
08/02/2014,17:45:05,424.61,429.32,429.16,1.88,0,0,,,,,122.18,0.12218
08/02/2014,17:50:05,424.71,430.08,429.59,1.86,0,0,,,,,106.93,0.10693
08/02/2014,17:55:05,424.36,429.64,429.62,1.8,0,0,,,,,127.59,0.12759
08/02/2014,18:00:05,423.8,428.82,428.59,1.66,0,0,,,,,89.05,0.08905
08/02/2014,18:05:05,424.29,429.61,429.14,1.93,0,0,,,,,122.97,0.12297
08/02/2014,18:10:05,423.93,428.77,428.24,1.63,0,0,,,,,87.42,0.08742
08/02/2014,18:15:05,423.16,428.69,428.32,1.71,0,0,,,,,105.59,0.10559
08/02/2014,18:20:05,422.77,427.86,427.98,1.64,0,0,,,,,95.29,0.09529
08/02/2014,18:25:05,423.49,428.22,428.21,1.8,0,0,,,,,107.25,0.10725
08/02/2014,18:30:05,421.84,427.1,426.78,1.67,0,0,,,,,91.03,0.09103
08/02/2014,18:35:05,421.81,426.67,426.73,1.68,0,0,,,,,98,0.098
08/02/2014,18:40:05,424.13,428.78,429.12,1.72,0,0,,,,,94.9,0.0949
08/02/2014,18:45:05,424.94,429.77,430.28,1.72,0,0,,,,,95.51,0.09551
08/02/2014,18:50:05,425.28,429.86,430.29,1.74,0,0,,,,,100.78,0.10078
08/02/2014,18:55:05,424.63,429.31,429.78,1.74,0,0,,,,,99.28,0.09928
08/02/2014,19:00:05,423.99,428.8,428.94,1.64,0,0,,,,,97.87,0.09787
08/02/2014,19:05:05,425.11,429.98,430.32,1.63,0,0,,,,,92.05,0.09205
08/02/2014,19:10:05,425.4,430.33,430.53,1.62,0,0,,,,,97.55,0.09755
08/02/2014,19:15:05,425.79,430.82,431.03,1.67,0,0,,,,,94.46,0.09446
08/02/2014,19:20:05,424.61,429.09,429.94,1.68,0,0,,,,,91.35,0.09135
08/02/2014,19:25:05,425.91,430.69,431.37,1.67,0,0,,,,,93.37,0.09337
08/02/2014,19:30:05,426.2,430.85,430.97,1.67,0,0,,,,,96.58,0.09658
08/02/2014,19:35:05,426.53,431.14,431.65,1.7,0,0,,,,,91.59,0.09159
08/02/2014,19:40:05,426.26,430.49,430.76,1.75,0,0,,,,,90.36,0.09036
08/02/2014,19:45:05,425.81,430.1,430.33,1.73,0,0,,,,,87.07,0.08707
08/02/2014,19:50:05,425.88,430.72,430.92,1.71,0,0,,,,,89.01,0.08901
08/02/2014,19:55:05,421.04,425.44,425.54,1.66,0,0,,,,,82.4,0.0824
08/02/2014,20:00:05,425.11,429.46,429.52,1.76,0,0,,,,,90.24,0.09024
08/02/2014,20:05:05,422.46,426.75,426.99,1.73,0,0,,,,,85.71,0.08571
08/02/2014,20:10:05,422.73,426.91,427.16,1.75,0,0,,,,,80.61,0.08061
08/02/2014,20:15:05,423.06,427.47,428,1.78,0,0,,,,,86.38,0.08638
08/02/2014,20:20:05,423.13,427.71,427.72,1.83,0,0,,,,,87.3,0.0873
08/02/2014,20:25:05,421.94,426.23,426.38,1.77,0,0,,,,,84.03,0.08403
08/02/2014,20:30:05,423.3,427.74,427.98,1.83,0,0,,,,,93.3,0.0933
08/02/2014,20:35:05,423.1,427.98,427.83,1.76,0,0,,,,,89.43,0.08943
08/02/2014,20:40:05,423.17,427.52,427.55,1.78,0,0,,,,,89.33,0.08933
08/02/2014,20:45:05,422.39,426.86,427.26,1.75,0,0,,,,,88.95,0.08895
08/02/2014,20:50:05,424.18,428.46,428.28,1.73,0,0,,,,,92.55,0.09255
08/02/2014,20:55:05,425.35,429.72,429.98,1.85,0,0,,,,,92.33,0.09233
08/02/2014,21:00:05,423.37,427.44,428.03,1.85,0,0,,,,,93.75,0.09375
08/02/2014,21:05:05,422.77,427.35,427.61,1.8,0,0,,,,,93.23,0.09323
08/02/2014,21:10:05,423.36,427.67,427.81,1.81,0,0,,,,,85.63,0.08563
08/02/2014,21:15:05,422.44,426.68,426.99,1.75,0,0,,,,,84.92,0.08492
08/02/2014,21:20:05,423.41,427.45,427.54,2.09,0,0,,,,,103.57,0.10357
08/02/2014,21:25:05,423.31,427.33,427.65,2.12,0,0,,,,,107.3,0.1073
08/02/2014,21:30:05,422.92,427.05,427.1,1.81,0,0,,,,,90.77,0.09077
08/02/2014,21:35:05,423.05,427.54,427.42,2.05,0,0,,,,,121.08,0.12108
08/02/2014,21:40:05,422.92,427.06,427.31,2.12,0,0,,,,,118.62,0.11862
08/02/2014,21:45:05,424.1,428.43,428.62,1.9,0,0,,,,,99.61,0.09961
08/02/2014,21:50:05,424.46,429.15,428.61,1.86,0,0,,,,,102.03,0.10203
08/02/2014,21:55:05,423.99,428.25,428.52,1.95,0,0,,,,,102.99,0.10299
08/02/2014,22:00:05,424.69,429.25,429.36,1.92,0,0,,,,,98.99,0.09899
08/02/2014,22:05:05,424.67,429.14,428.6,1.98,0,0,,,,,114.45,0.11445
08/02/2014,22:10:05,424.61,429.32,429.14,2.06,0,0,,,,,116.52,0.11652
08/02/2014,22:15:05,425.43,429.74,429.73,2.05,0,0,,,,,102.78,0.10278
08/02/2014,22:20:05,424.13,428.86,428.9,1.96,0,0,,,,,105.97,0.10597
08/02/2014,22:25:05,425.65,429.82,429.73,2.05,0,0,,,,,103.66,0.10366
08/02/2014,22:30:05,424.86,428.94,429.31,2.05,0,0,,,,,116.26,0.11626
08/02/2014,22:35:05,424.08,428.61,427.97,2.05,0,0,,,,,122.22,0.12222
08/02/2014,22:40:05,423.84,428.08,428.04,2.07,0,0,,,,,108.96,0.10896
08/02/2014,22:45:05,424.5,428.96,428.86,2.08,0,0,,,,,101.5,0.1015
08/02/2014,22:50:05,425.2,429.48,429.24,1.79,0,0,,,,,97.68,0.09768
08/02/2014,22:55:05,425.04,429.5,429.4,1.73,0,0,,,,,92.46,0.09246
08/02/2014,23:00:05,425.24,429.76,429.41,1.46,0,0,,,,,85.45,0.08545
08/02/2014,23:05:05,425.32,430.11,429.77,1.46,0,0,,,,,83.29,0.08329
08/02/2014,23:10:05,424.94,429.4,429.42,1.42,0,0,,,,,83.5,0.0835
08/02/2014,23:15:05,425.57,430.35,429.98,1.45,0,0,,,,,82.77,0.08277
08/02/2014,23:20:05,425.79,429.91,429.6,1.44,0,0,,,,,85.64,0.08564
08/02/2014,23:25:05,425.29,430.36,430.05,1.46,0,0,,,,,83.39,0.08339
08/02/2014,23:30:05,425.49,430.65,430.15,1.58,0,0,,,,,107.25,0.10725
08/02/2014,23:35:05,426.94,431.59,431.44,1.73,0,0,,,,,111.32,0.11132
08/02/2014,23:40:05,423.16,428.03,427.44,1.7,0,0,,,,,92.69,0.09269
08/02/2014,23:45:05,423.38,428.41,427.94,1.51,0,0,,,,,84.96,0.08496
08/02/2014,23:50:05,423.43,428.24,427.99,1.47,0,0,,,,,82.75,0.08275
08/02/2014,23:55:05,423.66,428.09,427.96,1.5,0,0,,,,,83.48,0.08348
09/02/2014,00:00:05,424.21,428.92,428.42,1.4,0,0,,,,,80.73,0.08073
09/02/2014,00:05:05,424.45,428.91,428.79,1.3,0,0,,,,,78.7,0.0787
09/02/2014,00:10:05,424.51,428.83,428.25,1.33,0,0,,,,,78.33,0.07833
09/02/2014,00:15:05,424.26,429.29,428.63,1.25,0,0,,,,,75.94,0.07594
09/02/2014,00:20:05,424.5,429.34,428.65,1.24,0,0,,,,,76.42,0.07642
09/02/2014,00:25:05,424.74,429.75,429.13,1.34,0,0,,,,,84.94,0.08494
09/02/2014,00:30:05,425.65,430.55,429.99,1.38,0,0,,,,,81.05,0.08105
09/02/2014,00:35:05,425.37,429.86,429.67,1.2,0,0,,,,,75.07,0.07507
09/02/2014,00:40:05,424.94,429.74,429.57,1.03,0,0,,,,,66.18,0.06618
09/02/2014,00:45:05,424.85,429.79,429.64,1.17,0,0,,,,,69.9,0.0699
09/02/2014,00:50:05,424.13,429.24,428.71,1.02,0,0,,,,,69.43,0.06943
09/02/2014,00:55:05,424.28,429.08,428.56,1.29,0,0,,,,,79.45,0.07945
09/02/2014,01:00:05,424.75,429.64,429.15,1.31,0,0,,,,,77.85,0.07785
09/02/2014,01:05:05,424.3,429.49,429.14,1.29,0,0,,,,,75.5,0.0755
09/02/2014,01:10:05,425.73,430.64,430.3,1.36,0,0,,,,,80.78,0.08078
09/02/2014,01:15:05,424.75,429.6,429.33,1.22,0,0,,,,,75.38,0.07538
09/02/2014,01:20:05,425.69,430.33,429.92,1.22,0,0,,,,,75.76,0.07576
09/02/2014,01:25:05,425.5,430.41,429.91,1.19,0,0,,,,,74.67,0.07467
09/02/2014,01:30:05,425.84,431.01,430.05,1.18,0,0,,,,,74.25,0.07425
09/02/2014,01:35:05,425.86,430.73,430.13,0.97,0,0,,,,,66.5,0.0665
09/02/2014,01:40:05,425.29,430.33,430.01,0,0,0,,,,,0,0
09/02/2014,01:45:05,425.63,430.69,430.45,0,0,0,,,,,0,0
09/02/2014,01:50:05,425.64,430.83,430.39,0,0,0,,,,,0,0
09/02/2014,01:55:05,425.83,430.66,430.54,0,0,0,,,,,0,0
09/02/2014,02:00:05,425.4,430.4,429.81,0,0,0,,,,,0,0
09/02/2014,02:05:05,425.9,431.26,430.64,0,0,0,,,,,0,0
09/02/2014,02:10:05,425.62,430.51,430.4,0,0,0,,,,,0,0
09/02/2014,02:15:05,425.89,430.97,430.37,0,0,0,,,,,0,0
09/02/2014,02:20:05,426.36,431.36,431.06,0,0,0,,,,,0,0
09/02/2014,02:25:05,426.66,431.43,431.22,0,0,0,,,,,0,0
09/02/2014,02:30:05,426.78,431.34,431.27,0.95,0,0,,,,,68.08,0.06808
09/02/2014,02:35:05,427.09,431.98,431.55,0,0,0,,,,,0,0
09/02/2014,02:40:05,427.1,431.9,431.64,0,0,0,,,,,0,0
09/02/2014,02:45:05,424.68,429.32,429.49,0,0,0,,,,,0,0
09/02/2014,02:50:05,424.92,429.97,430.04,0,0,0,,,,,0,0
09/02/2014,02:55:05,424.92,429.67,429.36,0,0,0,,,,,0,0
09/02/2014,03:00:05,424.69,429.39,429.31,0,0,0,,,,,0,0
09/02/2014,03:05:05,424.88,429.43,429.44,0,0,0,,,,,0,0
09/02/2014,03:10:05,424.71,429.57,429.27,0,0,0,,,,,0,0
09/02/2014,03:15:05,424.91,430,429.52,0,0,0,,,,,0,0
09/02/2014,03:20:05,425.47,430.47,430.15,0,0,0,,,,,0,0
09/02/2014,03:25:05,425.06,430.21,429.77,0,0,0,,,,,0,0
09/02/2014,03:30:05,425.35,430.5,430.14,0,0,0,,,,,0,0
09/02/2014,03:35:05,426.23,430.84,430.73,0,0,0,,,,,0,0
09/02/2014,03:40:05,424.83,429.56,429.39,0,0,0,,,,,0,0
09/02/2014,03:45:05,424.72,429.4,428.92,0,0,0,,,,,0,0
09/02/2014,03:50:05,424.52,429.4,428.82,0,0,0,,,,,0,0
09/02/2014,03:55:05,424.97,429.68,429.44,0,0,0,,,,,0,0
09/02/2014,04:00:05,425.24,430.02,429.72,0,0,0,,,,,0,0
09/02/2014,04:05:05,425.94,430.99,430.57,0,0,0,,,,,0,0
09/02/2014,04:10:05,426.34,431.45,430.96,0,0,0,,,,,0,0
09/02/2014,04:15:05,425.27,430.3,429.49,0,0,0,,,,,0,0
09/02/2014,04:20:05,425.79,430.7,430.38,0,0,0,,,,,0,0
09/02/2014,04:25:05,424.97,430.07,430.11,0,0,0,,,,,0,0
09/02/2014,04:30:05,425.03,430.04,430.06,0,0,0,,,,,0,0
09/02/2014,04:35:05,424.68,428.94,428.96,0,0,0,,,,,0,0
09/02/2014,04:40:05,424.5,429.68,429.22,0,0,0,,,,,0,0
09/02/2014,04:45:05,424.64,429.76,429.47,0,0,0,,,,,0,0
09/02/2014,04:50:05,424.05,429.51,428.84,0,0,0,,,,,0,0
09/02/2014,04:55:05,424.67,429.9,429.36,0,0,0,,,,,0,0
09/02/2014,05:00:05,425.29,429.93,429.98,0,0,0,,,,,0,0
09/02/2014,05:05:05,424.9,429.81,429.45,0,0,0,,,,,0,0
09/02/2014,05:10:05,424.98,429.95,429.62,0,0,0,,,,,0,0
09/02/2014,05:15:05,426.07,430.84,430.68,0,0,0,,,,,0,0
09/02/2014,05:20:05,425.02,429.98,429.88,0,0,0,,,,,0,0
09/02/2014,05:25:05,425.41,429.96,429.97,0,0,0,,,,,0,0
09/02/2014,05:30:05,424.85,429.68,429.7,0,0,0,,,,,0,0
09/02/2014,05:35:05,424.5,429.17,429.51,0,0,0,,,,,0,0
09/02/2014,05:40:05,424.49,429.29,429.31,0,0,0,,,,,0,0
09/02/2014,05:45:05,425.09,429.81,429.61,0,0,0,,,,,0,0
09/02/2014,05:50:05,426.04,430.8,430.55,0,0,0,,,,,0,0
09/02/2014,05:55:05,425.53,430.35,430.14,0,0,0,,,,,0,0
09/02/2014,06:00:05,424.9,429.53,429.5,0,0,0,,,,,0,0
09/02/2014,06:05:05,425.42,430.14,429.83,0,0,0,,,,,0,0
09/02/2014,06:10:05,426.11,430.88,430.89,0,0,0,,,,,0,0
09/02/2014,06:15:05,424.72,429.96,429.53,0,0,0,,,,,0,0
09/02/2014,06:20:05,424.61,429.57,429.42,0,0,0,,,,,0,0
09/02/2014,06:25:05,424.63,429.65,429.25,0,0,0,,,,,0,0
09/02/2014,06:30:05,424.03,429.1,428.72,0,0,0,,,,,0,0
09/02/2014,06:35:05,424.33,429.1,429.16,0,0,0,,,,,0,0
09/02/2014,06:40:05,424.11,429.12,429.19,0,0,0,,,,,0,0
09/02/2014,06:45:05,423.07,428.44,427.82,0,0,0,,,,,0,0
09/02/2014,06:50:05,423.56,428.77,428.36,0,0,0,,,,,0,0
09/02/2014,06:55:05,423.98,429.11,429.33,0,0,0,,,,,0,0
09/02/2014,07:00:05,424.92,430.38,430.1,0,0,0,,,,,0,0
09/02/2014,07:05:05,425.57,430.8,430.59,0,0,0,,,,,0,0
09/02/2014,07:10:05,424.66,430.16,429.91,0,0,0,,,,,0,0
09/02/2014,07:15:05,425.01,430.4,430.2,0,0,0,,,,,0,0
09/02/2014,07:20:05,423.87,429.54,429.14,0,0,0,,,,,0,0
09/02/2014,07:25:05,424.6,430.1,429.47,0,0,0,,,,,0,0
09/02/2014,07:30:05,424.3,430.04,429.61,0,0,0,,,,,0,0
09/02/2014,07:35:05,424.18,429.29,429.28,0,0,0,,,,,0,0
09/02/2014,07:40:05,423.78,428.61,428.64,0,0,0,,,,,0,0
09/02/2014,07:45:05,423.43,428.82,428.47,0,0,0,,,,,0,0
09/02/2014,07:50:05,429.92,435.33,435.02,1.18,0,0,,,,,279.91,0.27991
09/02/2014,07:55:05,423.52,429.22,428.79,1.96,1.57,1.49,,,,,496.15,0.49615
09/02/2014,08:00:05,425.97,430.88,430.66,2.88,2.47,2.4,,,,,808.2,0.8082
09/02/2014,08:05:05,430.91,436.49,436.03,3.93,3.58,3.41,,,,,1202.23,1.20223
09/02/2014,08:10:05,431.29,437.31,436.92,4.57,4.22,4.01,,,,,1425.29,1.42529
09/02/2014,08:15:05,431.36,436.99,437.12,5.1,4.75,4.55,,,,,1626.26,1.62626
09/02/2014,08:20:05,431.76,437.22,436.9,5.48,5.09,4.89,,,,,1788.48,1.78848
09/02/2014,08:25:05,432.61,437.98,438.12,5.64,5.27,5.05,,,,,1835.04,1.83504
09/02/2014,08:30:05,432.06,437.48,437.08,5.85,5.49,5.27,,,,,1919.06,1.91906
09/02/2014,08:35:05,428.43,434.51,434.35,6.15,5.81,5.57,,,,,2020.16,2.02016
09/02/2014,08:40:05,434.16,439.61,439.44,6.33,5.94,5.72,,,,,2100.92,2.10092
09/02/2014,08:45:05,434.22,439.9,440.18,6.44,6.07,5.88,,,,,2132.94,2.13294
09/02/2014,08:50:05,434.01,439.85,439.4,6.49,6.19,6,,,,,2183.11,2.18311
09/02/2014,08:55:05,428.64,433.82,433.83,6.71,6.33,6.13,,,,,2239.86,2.23986
09/02/2014,09:00:05,434.88,440.21,440.23,6.42,6.32,6.16,,,,,2338.74,2.33874
09/02/2014,09:05:05,430.46,435.35,435.3,6.75,6.5,6.37,,,,,2360.05,2.36005
09/02/2014,09:10:05,429.31,434.75,434.69,6.51,6.58,6.35,,,,,2392.03,2.39203
09/02/2014,09:15:05,429.64,434.88,435.42,6.5,6.68,6.47,,,,,2396.48,2.39648
09/02/2014,09:20:05,430.57,436.19,435.82,6.53,6.72,6.5,,,,,2428.97,2.42897
09/02/2014,09:25:05,434.59,440.46,440.11,6.52,6.7,6.48,,,,,2505.64,2.50564
09/02/2014,09:30:05,434.88,440.43,440.35,6.53,6.76,6.52,,,,,2524.31,2.52431
09/02/2014,09:35:05,434.44,439.66,439.92,6.59,6.82,6.66,,,,,2535.63,2.53563
09/02/2014,09:40:05,433.84,439.78,439.14,6.69,6.97,6.72,,,,,2580.96,2.58096
09/02/2014,09:45:05,434.33,440.14,439.82,6.64,6.91,6.68,,,,,2583.97,2.58397
09/02/2014,09:50:05,434.52,440.18,440.05,6.63,6.92,6.7,,,,,2567.34,2.56734
09/02/2014,09:55:05,434.61,440.04,440.04,6.73,7,6.76,,,,,2590.24,2.59024
09/02/2014,10:00:05,435.27,440.56,440.52,6.66,6.94,6.74,,,,,2604.95,2.60495
09/02/2014,10:05:05,435.46,441.07,440.92,6.77,7.13,6.88,,,,,2629.01,2.62901
09/02/2014,10:10:05,434.38,440.15,440.45,6.75,7.15,6.88,,,,,2584.98,2.58498
09/02/2014,10:15:05,430.35,436.02,435.71,6.93,7.23,7.01,,,,,2647.05,2.64705
09/02/2014,10:20:05,435.17,440.7,440.55,6.71,7.03,6.81,,,,,2596.9,2.5969
09/02/2014,10:25:05,433.88,439.77,439.41,6.81,7.12,6.9,,,,,2622.76,2.62276
09/02/2014,10:30:05,434.24,440.06,439.68,6.97,7.11,7.01,,,,,2696.54,2.69654
09/02/2014,10:35:05,433.94,439.5,439.21,6.77,7.1,6.87,,,,,2602.02,2.60202
09/02/2014,10:40:05,434.01,439.57,439.12,6.99,7.25,7.08,,,,,2711.03,2.71103
09/02/2014,10:45:05,434.46,440.05,440.24,7.05,7.38,7.18,,,,,2716.48,2.71648
09/02/2014,10:50:05,434.83,440.92,440.01,7.08,7.37,7.12,,,,,2753.8,2.7538
09/02/2014,10:55:05,434.59,440.56,440.15,7.08,7.37,7.13,,,,,2740.08,2.74008
09/02/2014,11:00:05,434.39,440.45,439.9,6.87,7.18,6.96,,,,,2652.47,2.65247
09/02/2014,11:05:05,433.88,440.34,439.38,7.16,7.4,7.2,,,,,2787.57,2.78757
09/02/2014,11:10:05,429.25,435.39,434.81,7.07,7.35,7.11,,,,,2731.64,2.73164
09/02/2014,11:15:05,434.71,439.91,439.75,6.96,7.28,7.07,,,,,2694.89,2.69489
09/02/2014,11:20:05,434.56,440.49,439.91,7.02,7.31,7.06,,,,,2747.46,2.74746
09/02/2014,11:25:05,434.1,439.89,439.63,6.88,7.17,6.98,,,,,2692.66,2.69266
09/02/2014,11:30:05,430.61,436.54,436.39,6.9,7.23,7.05,,,,,2658.79,2.65879
09/02/2014,11:35:05,431.1,436.95,436.32,6.93,7.13,7.01,,,,,2705.38,2.70538
09/02/2014,11:40:05,430.69,436.54,435.65,6.93,7.25,7.02,,,,,2705.07,2.70507
09/02/2014,11:45:05,430.12,435.85,435.91,6.77,7.02,6.85,,,,,2647.65,2.64765
09/02/2014,11:50:05,430.29,436.58,436.27,6.9,7.22,6.96,,,,,2663.98,2.66398
09/02/2014,11:55:05,430.74,435.87,435.92,6.65,6.94,6.79,,,,,2586.86,2.58686
09/02/2014,12:00:05,429.67,435.36,435.3,6.71,7.03,6.87,,,,,2589.24,2.58924
09/02/2014,12:05:05,430.97,436.42,436.19,6.7,6.99,6.9,,,,,2599.99,2.59999
09/02/2014,12:10:05,430.59,436.32,436.1,6.73,7.09,6.96,,,,,2599.01,2.59901
09/02/2014,12:15:05,429.69,435.32,435.07,6.54,6.91,6.69,,,,,2522,2.522
09/02/2014,12:20:05,430.46,436.08,435.41,6.67,7.03,6.82,,,,,2564.88,2.56488
09/02/2014,12:25:05,429.8,435.37,434.65,6.42,6.68,6.6,,,,,2500.16,2.50016
09/02/2014,12:30:05,430.09,435.07,435.34,6.45,6.74,6.64,,,,,2490.83,2.49083
09/02/2014,12:35:05,429.02,434.18,434.13,6.26,6.6,6.41,,,,,2402.21,2.40221
09/02/2014,12:40:05,429.48,435.11,434.35,6.55,6.81,6.7,,,,,2535.47,2.53547
09/02/2014,12:45:05,430.46,435.28,435.09,6.45,6.7,6.58,,,,,2507.57,2.50757
09/02/2014,12:50:05,429.55,434.75,434.38,6.35,6.62,6.5,,,,,2446.85,2.44685
09/02/2014,12:55:05,429.63,434.92,434.6,6.1,6.39,6.25,,,,,2362.49,2.36249
09/02/2014,13:00:05,429.77,435.44,435.54,6.43,6.71,6.58,,,,,2485.05,2.48505
09/02/2014,13:05:05,430.11,435.78,434.78,6.38,6.69,6.53,,,,,2471.61,2.47161
09/02/2014,13:10:05,430.6,436.19,435.18,6.5,6.78,6.64,,,,,2519.2,2.5192
09/02/2014,13:15:05,429.6,435.2,434.73,6.45,6.79,6.63,,,,,2483.13,2.48313
09/02/2014,13:20:05,429.52,434.66,434.74,6.42,6.72,6.56,,,,,2481.49,2.48149
09/02/2014,13:25:05,429.56,434.94,434.61,6.27,6.68,6.49,,,,,2407.84,2.40784
09/02/2014,13:30:05,429.02,434.67,433.63,6.5,6.68,6.61,,,,,2520.79,2.52079
09/02/2014,13:35:05,428.76,434.63,434.33,6.52,6.82,6.68,,,,,2498.28,2.49828
09/02/2014,13:40:05,429.17,434.23,433.8,6.57,6.87,6.73,,,,,2548.15,2.54815
09/02/2014,13:45:05,429.47,434.74,434.4,6.64,6.88,6.77,,,,,2580.19,2.58019
09/02/2014,13:50:05,429.28,434.87,434.25,6.6,6.88,6.73,,,,,2554.67,2.55467
09/02/2014,13:55:05,428.91,434.34,434.36,6.47,6.78,6.63,,,,,2485.51,2.48551
09/02/2014,14:00:05,430.21,435.66,435.31,6.67,6.96,6.88,,,,,2581.7,2.5817
09/02/2014,14:05:05,429.65,434.75,434.45,6.7,6.95,6.88,,,,,2594.32,2.59432
09/02/2014,14:10:05,428.99,434.64,433.88,6.39,6.7,6.57,,,,,2482.95,2.48295
09/02/2014,14:15:05,429.47,435.11,434.37,6.24,6.53,6.4,,,,,2426.79,2.42679
09/02/2014,14:20:05,429.8,434.96,435.15,6.46,6.85,6.69,,,,,2498.38,2.49838
09/02/2014,14:25:05,430.54,435.35,435.15,6.45,6.73,6.6,,,,,2517.13,2.51713
09/02/2014,14:30:05,429.13,434.72,433.54,6.36,6.65,6.48,,,,,2480.09,2.48009
09/02/2014,14:35:05,428.51,434.28,433.87,6.33,6.6,6.46,,,,,2442.29,2.44229
09/02/2014,14:40:05,429.23,434.9,433.95,6.29,6.59,6.41,,,,,2431.85,2.43185
09/02/2014,14:45:05,429.74,435.28,434.22,6.31,6.65,6.46,,,,,2451.98,2.45198
09/02/2014,14:50:05,429.45,435.12,434.4,6.11,6.39,6.29,,,,,2378.71,2.37871
09/02/2014,14:55:05,429.67,434.88,434.67,6.13,6.4,6.27,,,,,2387.16,2.38716
09/02/2014,15:00:05,428.7,434.3,433.32,6.05,6.31,6.21,,,,,2346.85,2.34685
09/02/2014,15:05:05,427.54,432.71,432.52,5.96,6.19,6.1,,,,,2304.05,2.30405
09/02/2014,15:10:05,428.38,433.88,433.53,6.02,6.38,6.14,,,,,2323.6,2.3236
09/02/2014,15:15:05,428.59,433.96,433.44,5.81,5.99,5.89,,,,,2258.28,2.25828
09/02/2014,15:20:05,429.21,434.35,434.15,5.8,6.04,5.95,,,,,2253.36,2.25336
09/02/2014,15:25:05,428.35,433.94,433.71,5.4,5.69,5.53,,,,,2091,2.091
09/02/2014,15:30:05,428.01,433.6,432.86,5.43,5.7,5.53,,,,,2104.36,2.10436
09/02/2014,15:35:05,428.15,433.13,432.93,5.21,5.44,5.33,,,,,2018.63,2.01863
09/02/2014,15:40:05,427.56,432.89,432.31,5.22,5.53,5.31,,,,,2009.02,2.00902
09/02/2014,15:45:05,427.84,433.32,432.86,5.11,5.41,5.23,,,,,1982.94,1.98294
09/02/2014,15:50:05,427.13,432.63,432.37,4.62,4.93,4.68,,,,,1787.01,1.78701
09/02/2014,15:55:05,426.29,431.34,431.43,4.31,4.61,4.4,,,,,1628.88,1.62888
09/02/2014,16:00:05,425.94,430.91,430.72,4.02,4.19,4.04,,,,,1542.89,1.54289
09/02/2014,16:05:05,425.18,430.76,430.12,4.03,4.24,4.06,,,,,1527.59,1.52759
09/02/2014,16:10:05,426.64,431.6,431.61,3.87,4.01,3.87,,,,,1469.07,1.46907
09/02/2014,16:15:05,426.04,431.09,430.88,3.78,3.89,3.73,,,,,1453.9,1.4539
