Feha de la Medda,Hora de la Medda,FASE AB,FASE BC, FASE AC,FASE A,FASE B,FASE C ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
03/04/2014,17:15:58,407.02,412.13,411.1,1.21,0,0.97,,,,,795.52,0.8
03/04/2014,17:20:58,407.23,412.17,410.69,1.16,0,0,,,,,428.73,0.43
03/04/2014,17:25:58,406.41,412.08,410.25,0,0,0,,,,,0,0
03/04/2014,17:30:58,405.49,411.24,409.57,0,0,0,,,,,0,0
03/04/2014,17:35:58,407.43,412.59,411.04,0,0,0,,,,,0,0
03/04/2014,17:40:58,407.59,413.06,411.32,0,0,0,,,,,0,0
03/04/2014,17:45:58,408.54,414.68,412.15,0,0,0,,,,,0,0
03/04/2014,17:50:58,408.18,414.44,412.14,0,0,0,,,,,0,0
03/04/2014,17:55:58,409.54,415.86,413.26,0,0,0,,,,,0,0
03/04/2014,18:00:58,407.01,413.66,411.78,0,0,0,,,,,0,0
03/04/2014,18:05:58,406.61,412.85,410.75,0,0,0,,,,,0,0
03/04/2014,18:10:58,405.51,412.45,410.46,0,0,0,,,,,0,0
03/04/2014,18:15:58,406.58,413.1,411.4,0,0,0,,,,,0,0
03/04/2014,18:20:58,407.04,413.76,411.63,0,0,0,,,,,0,0
03/04/2014,18:25:58,405.8,413.65,411.19,0,0,0,,,,,0,0
03/04/2014,18:30:58,406.81,413.44,411.45,0,0,0,,,,,0,0
03/04/2014,18:35:58,406.15,412.48,410.61,0,0,0,,,,,0,0
03/04/2014,18:40:58,405.72,411.78,410.08,0,0,0,,,,,0,0
03/04/2014,18:45:58,404.71,410.32,409.51,0,0,0,,,,,0,0
03/04/2014,18:50:58,402.96,408.68,407.17,0,0,0,,,,,0,0
03/04/2014,18:55:58,403.45,408.61,407.63,0,0,0,,,,,0,0
03/04/2014,19:00:58,401.68,407.24,406.67,0,0,0,,,,,0,0
03/04/2014,19:05:58,402.61,408.13,407.35,0,0,0,,,,,0,0
03/04/2014,19:10:58,403.06,408.83,408.03,0,0,0,,,,,0,0
03/04/2014,19:15:58,401.93,408.18,407.06,0,0,0,,,,,0,0
03/04/2014,19:20:58,404.43,410.36,409.71,0,0,0,,,,,0,0
03/04/2014,19:25:58,403.31,409.31,408.87,0,0,0,,,,,0,0
03/04/2014,19:30:58,404.96,410.96,410.14,0,0,0,,,,,0,0
03/04/2014,19:35:58,405.59,411.16,410.82,0,0,0,,,,,0,0
03/04/2014,19:40:58,405.17,410.81,410.31,0,0,0,,,,,0,0
03/04/2014,19:45:58,405.74,411.38,410.93,0,0,0,,,,,0,0
03/04/2014,19:50:58,405.86,411.34,411.06,0,0,0,,,,,0,0
03/04/2014,19:55:58,407.01,412.65,412.22,0,0,0,,,,,0,0
03/04/2014,20:00:58,405.77,410.79,410.56,0,0,0,,,,,0,0
03/04/2014,20:05:58,405.9,410.86,410.48,0,0,0,,,,,0,0
03/04/2014,20:10:58,405.94,411.5,410.82,0,0,0,,,,,0,0
03/04/2014,20:15:58,406.03,411.3,411.12,0,0,0,,,,,0,0
03/04/2014,20:20:58,405.62,410.9,410.66,0,0,0,,,,,0,0
03/04/2014,20:25:58,405.9,412.09,411.91,0,0,0,,,,,0,0
03/04/2014,20:30:58,406.6,411.59,411.53,0,0,0,,,,,0,0
03/04/2014,20:35:58,406.1,411.47,410.95,0,0,0,,,,,0,0
03/04/2014,20:40:58,406.99,412.56,412.09,0,0,0,,,,,0,0
03/04/2014,20:45:58,404.84,410.14,409.92,0,0,0,,,,,0,0
03/04/2014,20:50:58,405.41,410.86,410.36,0,0,0,,,,,0,0
03/04/2014,20:55:58,405.31,411.61,410.7,0,0,0,,,,,0,0
03/04/2014,21:00:58,407.03,412.39,411.93,0,0,0,,,,,0,0
03/04/2014,21:05:58,404.47,409.7,409.46,0,0,0,,,,,0,0
03/04/2014,21:10:58,404.96,410.4,409.77,0,0,0,,,,,0,0
03/04/2014,21:15:58,405.15,410.22,409.72,0,0,0,,,,,0,0
03/04/2014,21:20:58,404.85,409.95,409.35,0,0,0,,,,,0,0
03/04/2014,21:25:58,405.68,410.48,410.14,0,0,0,,,,,0,0
03/04/2014,21:30:58,405.79,411.16,410.9,0,0,0,,,,,0,0
03/04/2014,21:35:58,405.49,411.39,410.52,0,0,0,,,,,0,0
03/04/2014,21:40:58,405.97,411.56,411.16,0,0,0,,,,,0,0
03/04/2014,21:45:58,405.74,411.01,410.54,0,0,0,,,,,0,0
03/04/2014,21:50:58,405.73,411.13,410.62,0,0,0,,,,,0,0
03/04/2014,21:55:58,405.44,411.05,410.37,0,0,0,,,,,0,0
03/04/2014,22:00:58,405.9,411.27,410.53,0,0,0,,,,,0,0
03/04/2014,22:05:58,405.79,411.06,410.72,0,0,0,,,,,0,0
03/04/2014,22:10:58,406.89,412.06,411.71,0,0,0,,,,,0,0
03/04/2014,22:15:58,406.51,411.81,411.03,0,0,0,,,,,0,0
03/04/2014,22:20:58,407.03,411.74,411.35,0,0,0,,,,,0,0
03/04/2014,22:25:58,405.7,410.7,409.84,0,0,0,,,,,0,0
03/04/2014,22:30:58,405.23,410.57,409.27,0,0,0,,,,,0,0
03/04/2014,22:35:58,405.65,410.5,410.04,0,0,0,,,,,0,0
03/04/2014,22:40:58,404.99,409.9,409.34,0,0,0,,,,,0,0
03/04/2014,22:45:58,405.86,411.27,410.86,0,0,0,,,,,0,0
03/04/2014,22:50:58,406.41,411.12,410.56,0,0,0,,,,,0,0
03/04/2014,22:55:58,406.52,411.8,411.12,0,0,0,,,,,0,0
03/04/2014,23:00:58,406.85,412.22,411.17,0,0,0,,,,,0,0
03/04/2014,23:05:58,406.96,411.99,411.7,0,0,0,,,,,0,0
03/04/2014,23:10:58,407.6,413.22,412.06,0,0,0,,,,,0,0
03/04/2014,23:15:58,408.52,413.51,412.68,0,0,0,,,,,0,0
03/04/2014,23:20:58,408.88,414.11,413.26,0,0,0,,,,,0,0
03/04/2014,23:25:58,407.58,413.06,412.22,0,0,0,,,,,0,0
03/04/2014,23:30:58,408.44,413.8,412.83,0,0,0,,,,,0,0
03/04/2014,23:35:58,408.25,413.4,412.67,0,0,0,,,,,0,0
03/04/2014,23:40:58,408.8,414.41,413.06,0,0,0,,,,,0,0
03/04/2014,23:45:58,409.75,415.15,414.34,0,0,0,,,,,0,0
03/04/2014,23:50:58,409.64,415.1,413.95,0,0,0,,,,,0,0
03/04/2014,23:55:58,409.48,414.78,413.8,0,0,0,,,,,0,0
04/04/2014,00:00:58,407.04,412.31,411.3,0,0,0,,,,,0,0
04/04/2014,00:05:58,407.39,412.63,412.03,0,0,0,,,,,0,0
04/04/2014,00:10:58,407.93,413.11,412.39,0,0,0,,,,,0,0
04/04/2014,00:15:58,407.52,412.82,411.92,0,0,0,,,,,0,0
04/04/2014,00:20:58,406.85,412.23,411.06,0,0,0,,,,,0,0
04/04/2014,00:25:58,406.38,411.97,410.96,0,0,0,,,,,0,0
04/04/2014,00:30:58,406.79,412.52,411.23,0,0,0,,,,,0,0
04/04/2014,00:35:58,407.13,412.8,411.76,0,0,0,,,,,0,0
04/04/2014,00:40:58,407.18,413.07,411.62,0,0,0,,,,,0,0
04/04/2014,00:45:58,408.26,413.91,412.54,0,0,0,,,,,0,0
04/04/2014,00:50:58,407.73,413.29,412.2,0,0,0,,,,,0,0
04/04/2014,00:55:58,407.5,413.02,411.78,0,0,0,,,,,0,0
04/04/2014,01:00:58,406.83,412.58,411.62,0,0,0,,,,,0,0
04/04/2014,01:05:58,407.63,412.87,411.91,0,0,0,,,,,0,0
04/04/2014,01:10:58,407.09,412.35,411.43,0,0,0,,,,,0,0
04/04/2014,01:15:58,407.54,412.93,411.76,0,0,0,,,,,0,0
04/04/2014,01:20:58,407.66,413.15,412.15,0,0,0,,,,,0,0
04/04/2014,01:25:58,407.25,413.02,411.94,0,0,0,,,,,0,0
04/04/2014,01:30:58,407.22,413.53,412.31,0,0,0,,,,,0,0
04/04/2014,01:35:58,406.05,412.27,410.66,0,0,0,,,,,0,0
04/04/2014,01:40:58,407.29,412.87,411.87,0,0,0,,,,,0,0
04/04/2014,01:45:58,407.6,413.36,412.03,0,0,0,,,,,0,0
04/04/2014,01:50:58,407.36,413.13,412.25,0,0,0,,,,,0,0
04/04/2014,01:55:58,407.05,412.95,412.07,0,0,0,,,,,0,0
04/04/2014,02:00:58,407.43,413.11,411.91,0,0,0,,,,,0,0
04/04/2014,02:05:58,407.26,413.06,412.28,0,0,0,,,,,0,0
04/04/2014,02:10:58,406.99,412.7,411.71,0,0,0,,,,,0,0
04/04/2014,02:15:58,407.91,413.51,412.45,0,0,0,,,,,0,0
04/04/2014,02:20:58,408.02,413.67,412.84,0,0,0,,,,,0,0
04/04/2014,02:25:58,408.21,414.18,413.11,0,0,0,,,,,0,0
04/04/2014,02:30:58,408.41,414.14,412.93,0,0,0,,,,,0,0
04/04/2014,02:35:58,408.16,413.77,412.58,0,0,0,,,,,0,0
04/04/2014,02:40:58,408.52,413.88,412.96,0,0,0,,,,,0,0
04/04/2014,02:45:58,408.32,414.11,413.05,0,0,0,,,,,0,0
04/04/2014,02:50:58,408.35,414.21,413.19,0,0,0,,,,,0,0
04/04/2014,02:55:58,409.54,414.76,414.36,0,0,0,,,,,0,0
04/04/2014,03:00:58,407.36,412.82,411.88,0,0,0,,,,,0,0
04/04/2014,03:05:58,408.35,412.85,411.99,0,0,0,,,,,0,0
04/04/2014,03:10:58,408.04,413.06,412.48,0,0,0,,,,,0,0
04/04/2014,03:15:58,408.93,414.35,413.48,0,0,0,,,,,0,0
04/04/2014,03:20:58,409.01,414.44,413.48,0,0,0,,,,,0,0
04/04/2014,03:25:58,408.7,414.34,413.12,0,0,0,,,,,0,0
04/04/2014,03:30:58,408.27,414.03,413.23,0,0,0,,,,,0,0
04/04/2014,03:35:58,408.16,414.37,413.34,0,0,0,,,,,0,0
04/04/2014,03:40:58,407.63,413.24,412.53,0,0,0,,,,,0,0
04/04/2014,03:45:58,408.11,413.45,411.96,0,0,0,,,,,0,0
04/04/2014,03:50:58,408.53,413.5,413.07,0,0,0,,,,,0,0
04/04/2014,03:55:58,408.86,414.25,413.49,0,0,0,,,,,0,0
04/04/2014,04:00:58,408.39,413.49,412.68,0,0,0,,,,,0,0
04/04/2014,04:05:58,408.52,413.78,413.05,0,0,0,,,,,0,0
04/04/2014,04:10:58,409.27,414.62,413.33,0,0,0,,,,,0,0
04/04/2014,04:15:58,410.11,415.5,414.41,0,0,0,,,,,0,0
04/04/2014,04:20:58,409.79,415.63,414.23,0,0,0,,,,,0,0
04/04/2014,04:25:58,409.67,415.07,414.27,0,0,0,,,,,0,0
04/04/2014,04:30:58,409.58,414.83,413.9,0,0,0,,,,,0,0
04/04/2014,04:35:58,409.16,414.3,413.15,0,0,0,,,,,0,0
04/04/2014,04:40:58,408.76,414.07,413.08,0,0,0,,,,,0,0
04/04/2014,04:45:58,408.74,414.33,412.93,0,0,0,,,,,0,0
04/04/2014,04:50:58,408.74,414.28,413.41,0,0,0,,,,,0,0
04/04/2014,04:55:58,408.27,413.46,412.69,0,0,0,,,,,0,0
04/04/2014,05:00:58,408.18,413.28,412.32,0,0,0,,,,,0,0
04/04/2014,05:05:58,408.29,413.41,412.32,0,0,0,,,,,0,0
04/04/2014,05:10:58,408.27,414.17,412.85,0,0,0,,,,,0,0
04/04/2014,05:15:58,408.18,413.69,412.65,0,0,0,,,,,0,0
04/04/2014,05:20:58,407.55,413.17,412.1,0,0,0,,,,,0,0
04/04/2014,05:25:58,406.97,412.41,411.71,0,0,0,,,,,0,0
04/04/2014,05:30:58,406.86,412.27,411.69,0,0,0,,,,,0,0
04/04/2014,05:35:58,406.74,412.36,411.64,0,0,0,,,,,0,0
04/04/2014,05:40:58,406.34,411.68,411.1,0,0,0,,,,,0,0
04/04/2014,05:45:58,406.39,411.55,411.3,0,0,0,,,,,0,0
04/04/2014,05:50:58,406.15,412.38,411.38,0,0,0,,,,,0,0
04/04/2014,05:55:58,406.51,411.98,411.47,0,0,0,,,,,0,0
04/04/2014,06:00:58,405.23,411.02,409.74,0,0,0,,,,,0,0
04/04/2014,06:05:58,406.46,411.43,411.02,0,0,0,,,,,0,0
04/04/2014,06:10:58,404.11,409.8,409.54,0,0,0,,,,,0,0
04/04/2014,06:15:58,405.61,410.96,410.42,0,0,0,,,,,0,0
04/04/2014,06:20:58,408.41,414.03,413.26,0,0,0,,,,,0,0
04/04/2014,06:25:58,407.88,413.62,412.59,0,0,0,,,,,0,0
04/04/2014,06:30:58,407.96,413.59,412.66,0,0,0,,,,,0,0
04/04/2014,06:35:58,407.46,413.9,412.47,0,0,0,,,,,0,0
04/04/2014,06:40:58,408.14,414.42,413.12,0,0,0,,,,,0,0
04/04/2014,06:45:58,407.65,413.64,412.34,0,0,0,,,,,0,0
04/04/2014,06:50:58,406.51,412.37,411.49,0,0,0,,,,,0,0
04/04/2014,06:55:58,405.99,412.25,411.04,0,0,0,,,,,0,0
04/04/2014,07:00:58,404.38,411.1,409.32,0,0,0,,,,,0,0
04/04/2014,07:05:58,406.92,413.5,411.97,0,0,0,,,,,0,0
04/04/2014,07:10:58,408.2,415.07,413.18,1.73,1.21,1.47,,,,,"1,196.00",1.2
04/04/2014,07:15:58,407.35,414.54,412.19,1.99,1.49,1.77,,,,,"1,393.93",1.39
04/04/2014,07:20:58,406.92,412.74,411.22,0,0,0,,,,,0,0
04/04/2014,07:25:58,407.93,414.12,412.3,1.81,1.34,1.61,,,,,"1,282.41",1.28
04/04/2014,07:30:58,409.78,415.58,414.35,2.59,2.05,2.38,,,,,"1,839.39",1.84
04/04/2014,07:35:58,410.34,415.79,414.45,3.03,2.45,2.72,,,,,"2,133.34",2.13
04/04/2014,07:40:58,408.94,414.65,413.07,3.4,2.8,3.11,,,,,"2,404.12",2.4
04/04/2014,07:45:58,409.65,415.7,413.89,3.62,3.07,3.3,,,,,"2,554.40",2.55
04/04/2014,07:50:58,409.24,415.51,413.77,4.17,3.68,3.87,,,,,"2,961.75",2.96
04/04/2014,07:55:58,408.62,415.32,413.24,4.17,3.56,3.84,,,,,"2,932.26",2.93
04/04/2014,08:00:58,409.95,415.78,413.96,4.32,3.79,4.01,,,,,"3,064.87",3.06
04/04/2014,08:05:58,411,416.9,414.81,4.69,4.16,4.37,,,,,"3,339.45",3.34
04/04/2014,08:10:58,408.46,415.19,412.82,4.82,4.27,4.5,,,,,"3,404.45",3.4
04/04/2014,08:15:58,408.75,415.25,412.99,5.08,4.53,4.77,,,,,"3,595.06",3.6
04/04/2014,08:20:58,409.68,415.96,413.97,5.28,4.74,4.99,,,,,"3,751.84",3.75
04/04/2014,08:25:58,409.72,415.8,413.51,5.41,4.85,5.09,,,,,"3,834.91",3.83
04/04/2014,08:30:58,409.11,415.23,413.19,5.62,5.11,5.33,,,,,"3,997.54",4
04/04/2014,08:35:58,408.43,414.49,412.46,5.67,5.13,5.34,,,,,"4,003.97",4
04/04/2014,08:40:58,408.81,415.02,412.62,5.96,5.41,5.66,,,,,"4,225.26",4.23
04/04/2014,08:45:58,408.12,413.84,411.05,6.14,5.62,5.82,,,,,"4,338.10",4.34
04/04/2014,08:50:58,408.69,414.82,412.91,6.24,5.69,5.91,,,,,"4,416.57",4.42
04/04/2014,08:55:58,408.8,414.74,413.29,6.24,5.74,5.91,,,,,"4,417.61",4.42
04/04/2014,09:00:58,408.17,414.2,412.24,6.24,5.69,5.93,,,,,"4,410.71",4.41
04/04/2014,09:05:58,408.47,414.4,412.04,6.37,5.78,6.01,,,,,"4,487.46",4.49
04/04/2014,09:10:58,407.67,413.7,411.4,6.54,6.01,6.22,,,,,"4,621.16",4.62
04/04/2014,09:15:58,411.23,417.54,415.25,6.58,6.05,6.28,,,,,"4,704.96",4.7
04/04/2014,09:20:58,411.61,417.51,415.72,6.49,5.94,6.17,,,,,"4,633.01",4.63
04/04/2014,09:25:58,411.53,417.54,415.26,6.58,6.02,6.25,,,,,"4,692.73",4.69
04/04/2014,09:30:58,410.76,416.49,414.58,6.62,6.03,6.27,,,,,"4,701.30",4.7
04/04/2014,09:35:58,410.7,417.33,415.19,6.68,6.09,6.33,,,,,"4,746.37",4.75
04/04/2014,09:40:58,412.01,418.15,416.33,6.8,6.21,6.44,,,,,"4,841.26",4.84
04/04/2014,09:45:58,410.68,417.03,414.93,6.52,5.94,6.2,,,,,"4,634.66",4.63
04/04/2014,09:50:58,411.93,417.37,415.39,6.56,6.01,6.22,,,,,"4,673.63",4.67
04/04/2014,09:55:58,410.88,416.72,414.27,6.55,6,6.23,,,,,"4,660.80",4.66
04/04/2014,10:00:58,411.32,416.38,414.7,6.6,6.09,6.27,,,,,"4,703.60",4.7
04/04/2014,10:05:58,410.13,416.69,414.28,6.89,6.32,6.57,,,,,"4,902.43",4.9
04/04/2014,10:10:58,411.21,416.8,415.2,7.07,6.52,6.73,,,,,"5,034.59",5.03
04/04/2014,10:15:58,410.49,416.58,414.25,6.99,6.44,6.63,,,,,"4,964.64",4.96
04/04/2014,10:20:58,412.93,418.98,416.88,6.79,6.22,6.44,,,,,"4,850.67",4.85
04/04/2014,10:25:58,413.22,418.92,417.3,7.41,6.8,7.07,,,,,"5,296.74",5.3
04/04/2014,10:30:58,415.01,420.92,419.17,7.4,6.9,7.09,,,,,"5,348.10",5.35
04/04/2014,10:35:58,413.41,419.47,417.83,7.36,6.79,7,,,,,"5,269.39",5.27
04/04/2014,10:40:58,412.97,418.87,417.07,7.58,6.96,7.25,,,,,"5,435.01",5.44
04/04/2014,10:45:58,413.59,418.79,417.49,7.61,6.98,7.25,,,,,"5,448.16",5.45
04/04/2014,10:50:58,413.63,419.6,417.67,7.67,7,7.31,,,,,"5,489.98",5.49
04/04/2014,10:55:58,413.1,418.18,416.37,7.48,6.8,7.1,,,,,"5,335.73",5.34
04/04/2014,11:00:58,412.43,417.29,415.62,7.41,6.73,7.07,,,,,"5,287.12",5.29
04/04/2014,11:05:58,412.22,417.92,416.03,7.54,6.79,7.17,,,,,"5,375.74",5.38
04/04/2014,11:10:58,412.31,417.27,415.67,7.53,6.82,7.22,,,,,"5,384.38",5.38
04/04/2014,11:15:58,411.86,417.12,415.5,7.33,6.56,7,,,,,"5,224.16",5.22
04/04/2014,11:20:58,413.13,418.66,416.79,7.53,6.73,7.18,,,,,"5,384.27",5.38
04/04/2014,11:25:58,413.28,419.13,416.79,7.67,6.92,7.35,,,,,"5,506.78",5.51
04/04/2014,11:30:58,413.44,418.59,416.56,7.74,6.95,7.38,,,,,"5,535.96",5.54
04/04/2014,11:35:58,413.66,418.54,416.95,7.57,6.78,7.24,,,,,"5,425.26",5.43
04/04/2014,11:40:58,413.03,417.87,416.1,7.37,6.52,7.02,,,,,"5,271.58",5.27
04/04/2014,11:45:58,411.89,417.27,415.55,7.36,6.48,7,,,,,"5,241.76",5.24
04/04/2014,11:50:58,412.91,418.31,416.4,7.53,6.66,7.15,,,,,"5,376.74",5.38
04/04/2014,11:55:58,413.62,419.28,416.89,7.28,6.4,6.95,,,,,"5,217.89",5.22
04/04/2014,12:00:58,412.29,418.05,415.88,7.01,6.12,6.65,,,,,"5,000.88",5
04/04/2014,12:05:58,413.61,419,417.08,7.18,6.24,6.82,,,,,"5,129.60",5.13
04/04/2014,12:10:58,412.65,417.83,416.12,6.98,6.06,6.62,,,,,"4,976.35",4.98
04/04/2014,12:15:58,412.78,418.11,415.94,7.06,6.09,6.71,,,,,"5,029.00",5.03
04/04/2014,12:20:58,413.92,419.43,417.04,7.14,6.25,6.79,,,,,"5,118.98",5.12
04/04/2014,12:25:58,412.68,417.88,415.8,6.82,5.92,6.46,,,,,"4,866.53",4.87
04/04/2014,12:30:58,413.34,418.41,416.36,6.74,5.77,6.38,,,,,"4,809.30",4.81
04/04/2014,12:35:58,412.58,417.79,415.67,6.73,5.78,6.42,,,,,"4,815.47",4.82
04/04/2014,12:40:58,412.43,418.5,416.46,6.8,5.8,6.51,,,,,"4,861.32",4.86
04/04/2014,12:45:58,413.63,419.11,417.07,6.69,5.72,6.36,,,,,"4,797.26",4.8
04/04/2014,12:50:58,413.24,419.06,416.79,6.84,5.86,6.5,,,,,"4,893.64",4.89
04/04/2014,12:55:58,413.25,418.48,416.01,6.87,5.87,6.5,,,,,"4,896.24",4.9
04/04/2014,13:00:58,412.48,418.68,416.22,7.1,6.14,6.76,,,,,"5,068.89",5.07
04/04/2014,13:05:58,414.04,419.86,417.37,7.08,6.12,6.73,,,,,"5,073.08",5.07
04/04/2014,13:10:58,413.76,419.4,417.37,7.07,6.06,6.72,,,,,"5,059.63",5.06
04/04/2014,13:15:58,414.16,419.8,417.3,7.06,6.08,6.73,,,,,"5,067.98",5.07
04/04/2014,13:20:58,413.25,419.11,416.38,6.93,5.93,6.57,,,,,"4,945.15",4.95
04/04/2014,13:25:58,413.32,419.19,416.74,6.81,5.82,6.47,,,,,"4,870.61",4.87
04/04/2014,13:30:58,412.87,418.9,416.45,6.71,5.68,6.37,,,,,"4,787.02",4.79
04/04/2014,13:35:58,414.36,419.8,417.45,6.71,5.67,6.35,,,,,"4,799.67",4.8
04/04/2014,13:40:58,414.56,420.38,418.07,6.73,5.73,6.36,,,,,"4,821.07",4.82
04/04/2014,13:45:58,414.73,420.34,417.78,6.72,5.72,6.37,,,,,"4,816.71",4.82
04/04/2014,13:50:58,413.72,418.7,416.54,6.62,5.58,6.21,,,,,"4,710.98",4.71
04/04/2014,13:55:58,413.82,419.77,417.11,6.27,5.29,5.94,,,,,"4,488.70",4.49
04/04/2014,14:00:58,413.64,419.56,417.48,6.26,5.2,5.88,,,,,"4,461.51",4.46
04/04/2014,14:05:58,414.3,419.94,418.13,6.08,5.05,5.77,,,,,"4,369.18",4.37
04/04/2014,14:10:58,414.28,418.94,417.21,6.07,5.04,5.74,,,,,"4,349.21",4.35
04/04/2014,14:15:58,413.56,418.86,416.64,6.04,5.02,5.73,,,,,"4,332.55",4.33
04/04/2014,14:20:58,413.55,418.98,416.6,5.82,4.81,5.49,,,,,"4,165.45",4.17
04/04/2014,14:25:58,412.56,417.82,415.74,5.58,4.58,5.27,,,,,"3,986.66",3.99
04/04/2014,14:30:58,414.4,419.83,416.96,5.62,4.66,5.35,,,,,"4,043.21",4.04
04/04/2014,14:35:58,414.9,419.66,418.18,5.83,4.78,5.46,,,,,"4,171.37",4.17
04/04/2014,14:40:58,412.01,417.58,415.07,5.77,4.83,5.45,,,,,"4,117.52",4.12
04/04/2014,14:45:58,412.22,417.29,415.56,5.73,4.71,5.41,,,,,"4,082.45",4.08
04/04/2014,14:50:58,412.84,417.47,415.43,5.62,4.6,5.31,,,,,"4,009.96",4.01
04/04/2014,14:55:58,412.95,417.49,415.43,5.64,4.64,5.33,,,,,"4,030.71",4.03
04/04/2014,15:00:58,411.9,416.62,414.43,5.55,4.58,5.27,,,,,"3,970.26",3.97
04/04/2014,15:05:58,410.74,415.45,413.85,5.53,4.52,5.19,,,,,"3,917.50",3.92
04/04/2014,15:10:58,411.85,416.18,414.76,5.34,4.27,5.06,,,,,"3,810.88",3.81
04/04/2014,15:15:58,411.39,416.08,413.87,5.21,4.21,4.9,,,,,"3,699.30",3.7
04/04/2014,15:20:58,410.81,416.02,414.27,4.99,3.95,4.66,,,,,"3,538.20",3.54
04/04/2014,15:25:58,410.9,416.17,414.01,4.95,3.97,4.64,,,,,"3,519.63",3.52
04/04/2014,15:30:58,411.39,417.01,414.86,5.05,4.08,4.73,,,,,"3,598.35",3.6
04/04/2014,15:35:58,409.95,415.23,413.17,4.84,3.9,4.52,,,,,"3,427.60",3.43
04/04/2014,15:40:58,409.7,415.71,413.49,4.72,3.79,4.39,,,,,"3,339.73",3.34
04/04/2014,15:45:58,410.66,416.29,414.17,4.64,3.63,4.32,,,,,"3,287.15",3.29
04/04/2014,15:50:58,407.86,413.56,411.73,2.16,1.25,1.9,,,,,"1,509.80",1.51
04/04/2014,15:55:58,410.9,416.28,413.77,4.27,3.31,3.94,,,,,"3,019.71",3.02
04/04/2014,16:00:58,405.52,410.67,408.44,0,0,0,,,,,0,0
04/04/2014,16:05:58,406.09,410.93,409.08,0,0,0,,,,,0,0
04/04/2014,16:10:58,406.65,411.46,409.5,0,0,0,,,,,0,0
04/04/2014,16:15:58,405.58,410.44,409.11,0,0,0,,,,,0,0
04/04/2014,16:20:58,406.13,411.94,409.95,0,0,0,,,,,0,0
04/04/2014,16:25:58,405.05,410.47,408.86,0,0,0,,,,,0,0
04/04/2014,16:30:58,405.52,410.82,409.12,0,0,0,,,,,0,0
04/04/2014,16:35:58,405.58,410.97,409.49,0,0,0,,,,,0,0
04/04/2014,16:40:58,405.29,410.6,408.62,0,0,0,,,,,0,0
04/04/2014,16:45:58,407.29,412.02,409.93,0,0,0,,,,,0,0
04/04/2014,16:50:58,406.79,412.02,409.76,0,0,0,,,,,0,0
04/04/2014,16:55:58,407.12,412.28,410.21,0,0,0,,,,,0,0
04/04/2014,17:00:58,406.99,412.08,410.06,0,0,0,,,,,0,0
04/04/2014,17:05:58,407.15,412.85,410.85,0,0,0,,,,,0,0
04/04/2014,17:10:58,407.71,412.88,410.84,0,0,0,,,,,0,0
04/04/2014,17:15:58,405.92,411.29,409.14,0,0,0,,,,,0,0
04/04/2014,17:20:58,408.01,413.16,411.13,0,0,0,,,,,0,0
04/04/2014,17:25:58,407.31,413.22,411.13,0,0,0,,,,,0,0
04/04/2014,17:30:58,408.53,413.88,411.82,0,0,0,,,,,0,0
04/04/2014,17:35:58,407.87,413.33,411.2,0,0,0,,,,,0,0
04/04/2014,17:40:58,408.1,413.73,411.53,0,0,0,,,,,0,0
04/04/2014,17:45:58,407.3,413.11,410.99,0,0,0,,,,,0,0
04/04/2014,17:50:58,408.44,413.69,411.75,0,0,0,,,,,0,0
04/04/2014,17:55:58,409.27,414.61,412.31,0,0,0,,,,,0,0
04/04/2014,18:00:58,409.67,415.01,412.89,0,0,0,,,,,0,0
04/04/2014,18:05:58,407.55,413.06,410.61,0,0,0,,,,,0,0
04/04/2014,18:10:58,406.95,412.47,410.33,0,0,0,,,,,0,0
04/04/2014,18:15:58,407.44,413.58,411.45,0,0,0,,,,,0,0
04/04/2014,18:20:58,408.35,413.89,411.7,0,0,0,,,,,0,0
04/04/2014,18:25:58,407.18,413.16,411.03,0,0,0,,,,,0,0
04/04/2014,18:30:58,408.16,413.69,411.73,0,0,0,,,,,0,0
04/04/2014,18:35:58,408.09,413.43,411.48,0,0,0,,,,,0,0
04/04/2014,18:40:58,408.28,413.03,411.72,0,0,0,,,,,0,0
04/04/2014,18:45:58,406.66,411.98,410.93,0,0,0,,,,,0,0
04/04/2014,18:50:58,406.41,411.46,410.42,0,0,0,,,,,0,0
04/04/2014,18:55:58,405.38,410.81,409.82,0,0,0,,,,,0,0
04/04/2014,19:00:58,405.2,410.41,409.25,0,0,0,,,,,0,0
04/04/2014,19:05:58,404.24,409.52,408.59,0,0,0,,,,,0,0
04/04/2014,19:10:58,404,409.21,408.32,0,0,0,,,,,0,0
04/04/2014,19:15:58,404.36,409.31,408.78,0,0,0,,,,,0,0
04/04/2014,19:20:58,403.93,408.76,408.27,0,0,0,,,,,0,0
04/04/2014,19:25:58,405.55,410.54,410.11,0,0,0,,,,,0,0
04/04/2014,19:30:58,405.28,409.92,409.66,0,0,0,,,,,0,0
04/04/2014,19:35:58,406.08,411.01,410.42,0,0,0,,,,,0,0
04/04/2014,19:40:58,405.88,411.38,410.41,0,0,0,,,,,0,0
04/04/2014,19:45:58,406.58,411.58,410.7,0,0,0,,,,,0,0
04/04/2014,19:50:58,406.56,411.17,410.73,0,0,0,,,,,0,0
04/04/2014,19:55:58,407.73,412.4,411.98,0,0,0,,,,,0,0
