Fecha de la Medida,Hora de la Medida,A,B,C,VN,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA A [W],POTENCIA ACTIVA B [W],POTENCIA ACTIVA C [W],,ACTIVA TOTAL [kW]
12/11/2013,19:40:00,250.1,246.7,245,0,0,0,0,,0,0.088,0,0.088,0.000088
12/11/2013,19:45:00,250.2,246.7,245,0,0,0.002,0,,0,0.267,0,0.267,0.000267
12/11/2013,19:50:00,250,246.5,244.9,0,0,0.002,0,,0,0.265,0,0.265,0.000265
12/11/2013,19:55:00,250.1,246.6,245.1,0,0,0.01,0,,0,1.084,0,1.084,0.001084
12/11/2013,20:00:00,250.2,246.8,245.2,0,0,0.002,0,,0,0.265,0,0.265,0.000265
12/11/2013,20:05:00,250.6,247.2,245.6,0,0,0.003,0,,0,0.358,0,0.358,0.000358
12/11/2013,20:10:00,250.4,247.1,245.5,0,0,0.005,0,,0,0.523,0,0.523,0.000523
12/11/2013,20:15:00,250.7,247.3,245.7,0,0,0.01,0,,0,1.004,0,1.004,0.001004
12/11/2013,20:20:00,250.8,247.2,245.7,0,0,0.007,0,,0,0.725,0,0.725,0.000725
12/11/2013,20:25:00,251.3,247.6,246,0,0,0.01,0,,0,1.106,0,1.106,0.001106
12/11/2013,20:30:00,251.7,247.9,246.3,0,0,0.024,0,,0,2.561,0,2.561,0.002561
12/11/2013,20:35:00,250.7,247,245.5,0,0,0.01,0,,0,1.112,0,1.112,0.001112
12/11/2013,20:40:00,249.3,245.5,244.1,0,0,0.004,0,,0,0.439,0,0.439,0.000439
12/11/2013,20:45:00,249.7,245.9,244.5,0,0,0.001,0,,0,0.177,0,0.177,0.000177
12/11/2013,20:50:00,250,246.4,244.7,0,0,0.001,0,,0,0.177,0,0.177,0.000177
12/11/2013,20:55:00,250.7,246.8,245.2,0,0,0.011,0,,0,1.112,0,1.112,0.001112
12/11/2013,21:00:00,251.1,247.2,245.6,0,0,0.01,0,,0,1.099,0,1.099,0.001099
12/11/2013,21:05:00,250.9,246.9,245.3,0,0,0.011,0,,0,1.102,0,1.102,0.001102
12/11/2013,21:10:00,251.6,247.7,246,0,0,0.013,0,,0,1.416,0,1.416,0.001416
12/11/2013,21:15:00,249.8,246,244.4,0,0,0.006,0,,0,0.619,0,0.619,0.000619
12/11/2013,21:20:00,250.2,246.5,244.7,0,0,0.007,0,,0,0.723,0,0.723,0.000723
12/11/2013,21:25:00,250.7,247,245.2,0,0,0.004,0,,0,0.461,0,0.461,0.000461
12/11/2013,21:30:00,250.6,246.8,245.2,0,0,0.015,0,,0,1.591,0,1.591,0.001591
12/11/2013,21:35:00,250.9,247.1,245.6,0,0,0.012,0,,0,1.277,0,1.277,0.001277
12/11/2013,21:40:00,251.3,247.3,245.8,0.003,0,0.027,0,,0,2.884,0,2.884,0.002884
12/11/2013,21:45:00,251.5,247.7,246.1,0.001,0,0.025,0,,0,2.669,0,2.669,0.002669
12/11/2013,21:50:00,251.8,248.1,246.4,0.033,0,0.011,0,,0,1.213,0,1.213,0.001213
12/11/2013,21:55:00,251.6,247.8,246.3,0.071,0,0.014,0,,0,1.494,0,1.494,0.001494
12/11/2013,22:00:00,251.5,247.9,246.3,0.046,0,0.012,0,,0,1.299,0,1.299,0.001299
12/11/2013,22:05:00,251.1,247.5,245.8,0,0,0.011,0,,0,1.227,0,1.227,0.001227
12/11/2013,22:10:00,250.9,247.2,245.7,0.001,0,0.014,0,,0,1.479,0,1.479,0.001479
12/11/2013,22:15:00,251.3,247.6,246,0,0,0.013,0,,0,1.402,0,1.402,0.001402
12/11/2013,22:20:00,251.5,247.9,246.3,0,0,0.02,0,,0,2.157,0,2.157,0.002157
12/11/2013,22:25:00,252.2,248.5,246.8,0,0,0.061,0,,0,6.758,0,6.758,0.006758
12/11/2013,22:30:00,251.9,248.3,246.7,0,0,0.054,0,,0,5.967,0,5.967,0.005967
12/11/2013,22:35:00,252,248.3,246.8,0,0,0.024,0,,0,2.578,0,2.578,0.002578
12/11/2013,22:40:00,252.1,248.4,246.9,0,0,0.039,0,,0,4.196,0,4.196,0.004196
12/11/2013,22:45:00,252,248.1,246.7,0,0,0.037,0,,0,4.027,0,4.027,0.004027
12/11/2013,22:50:00,249.6,245.8,244.4,0,0,0.01,0,,0,1.112,0,1.112,0.001112
12/11/2013,22:55:00,250.3,246.5,245,0.012,0,0.029,0,,0,3.095,0,3.095,0.003095
12/11/2013,23:00:00,251.7,247.9,246.5,0,0,0.052,0,,0,5.746,0,5.746,0.005746
12/11/2013,23:05:00,251.9,248.1,246.7,0,0,0.038,0,,0,4.114,0,4.114,0.004114
12/11/2013,23:10:00,252.3,248.5,247.1,0,0,0.044,0,,0,4.803,0,4.803,0.004803
12/11/2013,23:15:00,252.5,248.7,247.3,0,0,0.048,0,,0,5.382,0,5.382,0.005382
12/11/2013,23:20:00,251.5,247.6,246.2,0,0,0.031,0,,0,3.394,0,3.394,0.003394
12/11/2013,23:25:00,252.7,248.8,247.4,0,0,0.035,0,,0,3.82,0,3.82,0.00382
12/11/2013,23:30:00,252.9,248.9,247.5,0,0,0.085,0,,0,9.751,0,9.751,0.009751
12/11/2013,23:35:00,252.7,248.9,247.4,0,0,0.048,0,,0,5.312,0,5.312,0.005312
12/11/2013,23:40:00,252.4,248.5,247,0,0,0.031,0,,0,3.445,0,3.445,0.003445
12/11/2013,23:45:00,250.1,246.3,244.7,0,0,0.009,0,,0,0.911,0,0.911,0.000911
12/11/2013,23:50:00,250,246.3,244.7,0,0,0.014,0,,0,1.484,0,1.484,0.001484
12/11/2013,23:55:00,250,246.2,244.8,0,0,0.012,0,,0,1.275,0,1.275,0.001275
13/11/2013,00:00:00,250.1,246.3,244.8,0,0,0.009,0,,0,1.011,0,1.011,0.001011
13/11/2013,00:05:00,250.2,246.4,244.8,0,0,0.025,0,,0,2.64,0,2.64,0.00264
13/11/2013,00:10:00,250,246.3,244.7,0,0,0.023,0,,0,2.464,0,2.464,0.002464
13/11/2013,00:15:00,251,247.1,245.7,0,0,0.038,0,,0,4.061,0,4.061,0.004061
13/11/2013,00:20:00,250.7,247,245.5,0,0,0.015,0,,0,1.594,0,1.594,0.001594
13/11/2013,00:25:00,250.8,247.1,245.7,0,0,0.009,0,,0,1.025,0,1.025,0.001025
13/11/2013,00:30:00,251,247.2,245.7,0,0,0.015,0,,0,1.581,0,1.581,0.001581
13/11/2013,00:35:00,251,247.3,245.8,0,0,0.011,0,,0,1.211,0,1.211,0.001211
13/11/2013,00:40:00,251.4,247.6,246.1,0,0,0.038,0,,0,4.181,0,4.181,0.004181
13/11/2013,00:45:00,251.7,247.9,246.3,0,0,0.043,0,,0,4.746,0,4.746,0.004746
13/11/2013,00:50:00,251.8,248,246.5,0,0,0.037,0,,0,3.994,0,3.994,0.003994
13/11/2013,00:55:00,251.7,247.8,246.3,0,0,0.03,0,,0,3.272,0,3.272,0.003272
13/11/2013,01:00:00,251.6,247.7,246.2,0,0,0.024,0,,0,2.593,0,2.593,0.002593
13/11/2013,01:05:00,251.7,247.9,246.2,0,0,0.02,0,,0,2.174,0,2.174,0.002174
13/11/2013,01:10:00,251.5,247.5,246,0,0,0.021,0,,0,2.266,0,2.266,0.002266
13/11/2013,01:15:00,251.4,247.5,245.9,0,0,0.046,0,,0,5.063,0,5.063,0.005063
13/11/2013,01:20:00,251.6,247.7,246.1,0,0,0.054,0,,0,6.002,0,6.002,0.006002
13/11/2013,01:25:00,251.4,247.5,246,0,0,0.038,0,,0,4.048,0,4.048,0.004048
13/11/2013,01:30:00,251.5,247.6,246.1,0,0,0.018,0,,0,1.896,0,1.896,0.001896
13/11/2013,01:35:00,251.6,247.6,246.1,0,0,0.014,0,,0,1.502,0,1.502,0.001502
13/11/2013,01:40:00,251.4,247.5,245.9,0,0,0.016,0,,0,1.686,0,1.686,0.001686
13/11/2013,01:45:00,251.4,247.5,245.9,0,0,0.013,0,,0,1.414,0,1.414,0.001414
13/11/2013,01:50:00,251.3,247.4,245.8,0,0,0.023,0,,0,2.466,0,2.466,0.002466
13/11/2013,01:55:00,251.2,247.2,245.7,0,0,0.047,0,,0,5.096,0,5.096,0.005096
13/11/2013,02:00:00,251.4,247.4,246,0,0,0.034,0,,0,3.694,0,3.694,0.003694
13/11/2013,02:05:00,251.4,247.4,246,0,0,0.009,0,,0,0.927,0,0.927,0.000927
13/11/2013,02:10:00,251.6,247.6,246.1,0,0,0.028,0,,0,3.036,0,3.036,0.003036
13/11/2013,02:15:00,251.6,247.6,246.2,0,0,0.029,0,,0,3.087,0,3.087,0.003087
13/11/2013,02:20:00,251.7,247.8,246.2,0,0,0.033,0,,0,3.559,0,3.559,0.003559
13/11/2013,02:25:00,251.6,247.6,246.2,0,0,0.028,0,,0,2.962,0,2.962,0.002962
13/11/2013,02:30:00,251.7,247.8,246.2,0,0,0.056,0,,0,6.17,0,6.17,0.00617
13/11/2013,02:35:00,251.9,248,246.4,0,0,0.033,0,,0,3.606,0,3.606,0.003606
13/11/2013,02:40:00,252,248.1,246.5,0,0,0.025,0,,0,2.691,0,2.691,0.002691
13/11/2013,02:45:00,251.9,247.9,246.4,0,0,0.038,0,,0,4.092,0,4.092,0.004092
13/11/2013,02:50:00,251.6,247.7,246.2,0,0,0.027,0,,0,2.871,0,2.871,0.002871
13/11/2013,02:55:00,251.7,247.8,246.3,0,0,0.035,0,,0,3.795,0,3.795,0.003795
13/11/2013,03:00:00,251.9,247.9,246.5,0,0,0.041,0,,0,4.407,0,4.407,0.004407
13/11/2013,03:05:00,251.9,247.9,246.4,0,0,0.072,0,,0,8.091,0,8.091,0.008091
13/11/2013,03:10:00,252,247.9,246.4,0,0,0.057,0,,0,6.435,0,6.435,0.006435
13/11/2013,03:15:00,251.9,248.1,246.5,0,0,0.038,0,,0,4.066,0,4.066,0.004066
13/11/2013,03:20:00,252,248,246.5,0,0,0.061,0,,0,6.808,0,6.808,0.006808
13/11/2013,03:25:00,252,248.1,246.6,0,0,0.056,0,,0,6.16,0,6.16,0.00616
13/11/2013,03:30:00,252,248.2,246.7,0,0,0.047,0,,0,5.121,0,5.121,0.005121
13/11/2013,03:35:00,252,248.2,246.5,0,0,0.096,0,,0,10.95,0,10.95,0.01095
13/11/2013,03:40:00,251.9,248.1,246.5,0,0,0.098,0,,0,11.13,0,11.13,0.01113
13/11/2013,03:45:00,251.8,248.1,246.5,0,0,0.052,0,,0,5.661,0,5.661,0.005661
13/11/2013,03:50:00,251.7,247.9,246.3,0,0,0.047,0,,0,5.217,0,5.217,0.005217
13/11/2013,03:55:00,251.7,248,246.3,0,0,0.038,0,,0,4.111,0,4.111,0.004111
13/11/2013,04:00:00,251.6,247.9,246.2,0,0,0.024,0,,0,2.588,0,2.588,0.002588
13/11/2013,04:05:00,251.7,247.9,246.3,0,0,0.036,0,,0,3.868,0,3.868,0.003868
13/11/2013,04:10:00,251.6,247.8,246.2,0,0,0.049,0,,0,5.332,0,5.332,0.005332
13/11/2013,04:15:00,251.5,247.9,246.2,0,0,0.012,0,,0,1.309,0,1.309,0.001309
13/11/2013,04:20:00,251.3,247.7,245.9,0,0,0.009,0,,0,0.936,0,0.936,0.000936
13/11/2013,04:25:00,251.4,247.7,246,0,0,0.013,0,,0,1.41,0,1.41,0.00141
13/11/2013,04:30:00,251.2,247.7,245.9,0,0,0.02,0,,0,2.09,0,2.09,0.00209
13/11/2013,04:35:00,251.6,247.8,246.2,0,0,0.019,0,,0,2.103,0,2.103,0.002103
13/11/2013,04:40:00,251.4,247.8,246.1,0,0,0.019,0,,0,2.077,0,2.077,0.002077
13/11/2013,04:45:00,251.2,247.5,245.7,0,0,0.022,0,,0,2.385,0,2.385,0.002385
13/11/2013,04:50:00,251,247.3,245.6,0,0,0.031,0,,0,3.355,0,3.355,0.003355
13/11/2013,04:55:00,250.9,247.2,245.5,0,0,0.021,0,,0,2.268,0,2.268,0.002268
13/11/2013,05:00:00,250.5,246.9,245.1,0,0,0.006,0,,0,0.648,0,0.648,0.000648
13/11/2013,05:05:00,250.5,246.8,245.2,0,0,0.011,0,,0,1.198,0,1.198,0.001198
13/11/2013,05:10:00,250.3,246.6,245,0,0,0.008,0,,0,0.834,0,0.834,0.000834
13/11/2013,05:15:00,250.3,246.5,244.8,0,0,0.01,0,,0,1.134,0,1.134,0.001134
13/11/2013,05:20:00,250.2,246.4,244.7,0,0,0.038,0,,0,4.063,0,4.063,0.004063
13/11/2013,05:25:00,251.5,247.8,246.1,0,0,0.038,0,,0,4.09,0,4.09,0.00409
13/11/2013,05:30:00,252.8,249.2,247.5,0,0,0.025,0,,0,2.691,0,2.691,0.002691
13/11/2013,05:35:00,253,249.1,247.4,0,0,0.052,0,,0,5.785,0,5.785,0.005785
13/11/2013,05:40:00,252.5,249,247.2,0,0,0.027,0,,0,2.889,0,2.889,0.002889
13/11/2013,05:45:00,250.6,246.8,245,0,0,0.014,0,,0,1.499,0,1.499,0.001499
13/11/2013,05:50:00,250.2,246.5,244.7,0,0,0.031,0,,0,3.377,0.051,3.43,0.00343
13/11/2013,05:55:00,252.7,249.1,247.2,0,0,0.05,0,,0,5.573,0,5.573,0.005573
13/11/2013,06:00:00,251.6,247.8,246,0,0,0.022,0,,0,2.391,0,2.391,0.002391
13/11/2013,06:05:00,250.8,247,245.4,0,0,0.014,0,,0,1.507,0,1.507,0.001507
13/11/2013,06:10:00,250.6,246.9,245.2,0,0,0.019,0,,0,1.977,0,1.977,0.001977
13/11/2013,06:15:00,250.4,246.7,245.1,0,0,0.012,0,,0,1.293,0,1.293,0.001293
13/11/2013,06:20:00,250.4,246.8,245.1,0,0,0.015,0,,0,1.6,0,1.6,0.0016
13/11/2013,06:25:00,249.9,246.2,244.6,0,0,0.025,0,,0,2.66,0,2.66,0.00266
13/11/2013,06:30:00,251.5,247.9,246.3,0,0,0.023,0,,0,2.51,0,2.51,0.00251
13/11/2013,06:35:00,251.7,248.3,246.6,0,0,0.026,0,,0,2.778,0,2.778,0.002778
13/11/2013,06:40:00,251.5,248,246.4,0,0,0.025,0,,0,2.743,0,2.743,0.002743
13/11/2013,06:45:00,251.7,248.2,246.6,0,0,0.031,0,,0,3.398,0,3.398,0.003398
13/11/2013,06:50:00,249.4,246.1,244.4,0,0,0.007,0,,0,0.722,0,0.722,0.000722
13/11/2013,06:55:00,249.4,245.9,244.2,0,0,0.008,0,,0,0.904,0,0.904,0.000904
13/11/2013,07:00:00,251.7,248.4,246.5,0,0,0.027,0,,0,2.892,0,2.892,0.002892
13/11/2013,07:05:00,251.6,248.3,246.6,0,0,0.009,0,,0,1.008,0,1.008,0.001008
13/11/2013,07:10:00,251.8,248.3,246.7,0,0,0.019,0,,0,2.099,0,2.099,0.002099
13/11/2013,07:15:00,251,247.5,246,0,0,0.011,0,,0,1.188,0,1.188,0.001188
13/11/2013,07:20:00,250,246.7,245.1,0,0,0.004,0,,0,0.449,0,0.449,0.000449
13/11/2013,07:25:00,249.9,246.5,244.9,0,0,0.011,0,,0,1.182,0,1.182,0.001182
13/11/2013,07:30:00,249.8,246.6,244.8,0,0,0.003,0,,0,0.357,0,0.357,0.000357
13/11/2013,07:35:00,249.7,246.5,244.8,0,0,0.006,0,,0,0.633,0,0.633,0.000633
13/11/2013,07:40:00,249.8,246.5,244.8,0.009,0,0.012,0,,0,1.269,0,1.269,0.001269
13/11/2013,07:45:00,249.8,246.6,244.8,0.032,0,0.004,0,,0,0.439,0,0.439,0.000439
13/11/2013,07:50:00,249.8,246.5,244.7,0.057,0,0.007,0,,0,0.708,0,0.708,0.000708
13/11/2013,07:55:00,249.5,246.3,244.4,0.019,0,0.005,0,,0,0.524,0,0.524,0.000524
13/11/2013,08:00:00,249.1,245.8,244,0,0,0,0,,0,0.087,0,0.087,0.000087
13/11/2013,08:05:00,249.7,246.5,244.7,0.059,0,0.004,0,,0,0.445,0,0.445,0.000445
13/11/2013,08:10:00,248.8,245.6,243.9,0.12,0,0.001,0,,0,0.171,0,0.171,0.000171
13/11/2013,08:15:00,251.6,248.4,246.7,1.944,0,0.009,0,,0,0.916,0,0.916,0.000916
13/11/2013,08:20:00,251.3,248.2,246.4,1.906,0,0.008,0,,0,0.814,0,0.814,0.000814
13/11/2013,08:25:00,250.6,247.5,245.8,2.02,0,0.004,0,,0,0.451,0,0.451,0.000451
13/11/2013,08:30:00,250.5,247.5,245.6,2.094,0,0.003,0,,0,0.365,0,0.365,0.000365
13/11/2013,08:35:00,250,247,245.1,2.12,0,0.004,0,,0,0.46,0,0.46,0.00046
13/11/2013,08:40:00,249.9,247,245,1.818,0,0.01,0,,0,0.992,0,0.992,0.000992
13/11/2013,08:45:00,249.5,246.6,244.8,1.836,0,0.002,0,,0,0.263,0,0.263,0.000263
13/11/2013,08:50:00,249.7,246.7,245,1.762,0,0.003,0,,0,0.35,0,0.35,0.00035
13/11/2013,08:55:00,249.7,246.9,244.9,1.626,0,0.004,0,,0,0.445,0,0.445,0.000445
13/11/2013,09:00:00,249.2,246.3,244.6,0.684,0,0.008,0,,0,0.818,0,0.818,0.000818
13/11/2013,09:05:00,249.7,246.6,244.9,0.136,0,0.012,0,,0,1.301,0,1.301,0.001301
13/11/2013,09:10:00,250.1,247.1,245.3,2.298,0,0.018,0,,0,1.891,0,1.891,0.001891
13/11/2013,09:15:00,249.9,246.8,245,2.241,0,0.033,0,,0,3.512,0,3.512,0.003512
13/11/2013,09:20:00,249.5,246.6,244.7,2.199,0,0.012,0,,0,1.317,0,1.317,0.001317
13/11/2013,09:25:00,249.1,246.4,244.5,2.305,0,0.011,0,,0,1.18,0,1.18,0.00118
13/11/2013,09:30:00,248.7,245.9,244.1,2.89,0,0.005,0,,0,0.531,0,0.531,0.000531
13/11/2013,09:35:00,248.9,246,244.2,2.304,0,0.013,0,,0,1.366,0,1.366,0.001366
13/11/2013,09:40:00,249.4,246.5,244.6,2.189,0,0.019,0,,0,1.98,0,1.98,0.00198
13/11/2013,09:45:00,249.9,246.9,245.2,2.333,0,0.027,0,,0,2.846,0,2.846,0.002846
13/11/2013,09:50:00,249.4,246.5,244.7,2.731,0,0.011,0,,0,1.185,0,1.185,0.001185
13/11/2013,09:55:00,249.5,246.5,244.6,2.779,0,0.023,0,,0,2.421,0,2.421,0.002421
13/11/2013,10:00:00,249.4,246.4,244.6,2.084,0,0.021,0,,0,2.25,0,2.25,0.00225
13/11/2013,10:05:00,249.4,246.4,244.6,2.015,0,0.018,0,,0,1.882,0,1.882,0.001882
13/11/2013,10:10:00,249.3,246.2,244.3,2.19,0,0.031,0,,0,3.359,0,3.359,0.003359
13/11/2013,10:15:00,248.7,245.6,243.9,2.724,0,0.047,0,,0,5.166,0,5.166,0.005166
13/11/2013,10:20:00,248.6,245.7,243.7,2.244,0,0.029,0,,0,3.101,0,3.101,0.003101
13/11/2013,10:25:00,248.3,245.3,243.4,2.457,0,0.017,0,,0,1.753,0,1.753,0.001753
13/11/2013,10:30:00,248.1,245.2,243.3,2.248,0,0.018,0,,0,1.854,0,1.854,0.001854
13/11/2013,10:35:00,248.1,245.1,243.4,2.652,0,0.021,0,,0,2.229,0,2.229,0.002229
13/11/2013,10:40:00,248.1,245.2,243.3,2.701,0,0.023,0,,0,2.42,0,2.42,0.00242
13/11/2013,10:45:00,248.8,245.9,243.8,1.006,0,0.052,0,,0,5.785,0,5.785,0.005785
13/11/2013,10:50:00,250.8,247.8,245.8,0,0,0.118,0,,0,13.61,0,13.61,0.01361
13/11/2013,10:55:00,250.6,247.6,245.7,0,0,0.096,0,,0,10.86,0,10.86,0.01086
13/11/2013,11:00:00,250.5,247.5,245.5,0,0,0.114,0,,0,12.91,0,12.91,0.01291
13/11/2013,11:05:00,250.1,247.2,245.1,0,0,0.061,0,,0,6.657,0,6.657,0.006657
13/11/2013,11:10:00,248.3,245.2,243.3,0,0,0.078,0,,0,8.712,0,8.712,0.008712
13/11/2013,11:15:00,250.9,247.8,245.7,1.771,0,0.233,0,,0,29.09,0,29.09,0.02909
13/11/2013,11:20:00,250.7,247.7,245.6,2.612,0,0.15,0,,0,17.61,0,17.61,0.01761
13/11/2013,11:25:00,249,246.1,243.9,2.899,0,0.11,0,,0,12.57,0,12.57,0.01257
13/11/2013,11:30:00,248.9,245.9,243.8,2.95,0,0.225,0,,0,27.68,0,27.68,0.02768
13/11/2013,11:35:00,248.8,245.7,243.7,1.702,0,0.234,0,,0,29.01,0,29.01,0.02901
13/11/2013,11:40:00,248.7,245.7,243.7,2.039,0,0.11,0,,0,12.44,0,12.44,0.01244
13/11/2013,11:45:00,248.7,245.6,243.6,2.415,0,0.221,0,,0,27.03,0,27.03,0.02703
13/11/2013,11:50:00,249,245.7,243.9,1.861,0,0.305,0,,0,39.42,0,39.42,0.03942
13/11/2013,11:55:00,249.2,246.1,244.1,0,0,0.489,0,,0,71.63,0,71.63,0.07163
13/11/2013,12:00:00,248.9,245.7,243.7,0,0,0.253,0,,0,31.66,0,31.66,0.03166
13/11/2013,12:05:00,248.6,245.5,243.3,1.94,0,0.295,0,,0,37.95,0,37.95,0.03795
13/11/2013,12:10:00,248.8,245.6,243.5,0.303,0,0.864,0,,0,167.5,0,167.5,0.1675
13/11/2013,12:15:00,249,245.7,243.7,0.573,0,0.608,0,,0,96.76,0,96.76,0.09676
13/11/2013,12:20:00,248.7,245.5,243.4,0,0,0.461,0,,0,66.11,0,66.11,0.06611
13/11/2013,12:25:00,248.9,245.6,243.6,2.51,0,0.595,0,,0,93.47,0,93.47,0.09347
13/11/2013,12:30:00,248.8,245.5,243.4,2.747,0,0.826,0,,0,154.8,0,154.8,0.1548
13/11/2013,12:35:00,248.9,245.6,243.5,2.604,0,0.649,0,,0,106,0,106,0.106
13/11/2013,12:40:00,249.2,245.7,243.7,1.94,0,0.781,0,,0,141.7,0,141.7,0.1417
13/11/2013,12:45:00,249.4,245.9,244,2.22,0,0.816,0,,0,152,0,152,0.152
13/11/2013,12:50:00,249.4,245.9,244,1.937,0,0.7,0,,0,119,0,119,0.119
13/11/2013,12:55:00,249.4,246.1,244.3,2.267,0,0.589,0,,0,92.43,0,92.43,0.09243
13/11/2013,13:00:00,249.5,246.3,244.6,1.958,0,0.336,0,,0,44.73,0,44.73,0.04473
13/11/2013,13:05:00,249.5,246.2,244.4,2.068,0,0.408,0,,0,56.55,0,56.55,0.05655
13/11/2013,13:10:00,249.4,246.1,244.3,2.214,0,0.447,0,,0,63.7,0,63.7,0.0637
13/11/2013,13:15:00,249.2,246,244.1,1.914,0,0.631,0,,0,102.4,0,102.4,0.1024
13/11/2013,13:20:00,249.2,246.1,244.2,2.664,0,0.314,0,,0,40.85,0,40.85,0.04085
13/11/2013,13:25:00,249.4,246.2,244.3,0.818,0,0.457,0,,0,65.61,0,65.61,0.06561
13/11/2013,13:30:00,249.7,246.3,244.5,0.004,0,0.538,0,,0,81.82,0,81.82,0.08182
13/11/2013,13:35:00,249.7,246.4,244.6,0,0,0.718,0,,0,124.6,0,124.6,0.1246
13/11/2013,13:40:00,249.9,246.7,244.7,0,0,0.676,0,,0,113.9,0,113.9,0.1139
13/11/2013,13:45:00,249.4,246.3,244.4,0,0,0.43,0,,0,60.75,0,60.75,0.06075
13/11/2013,13:50:00,249.5,246.6,244.4,0,0,0.132,0,,0,15.4,0,15.4,0.0154
13/11/2013,13:55:00,249.8,246.7,244.8,0,0,0.401,0,,0,55.7,0,55.7,0.0557
13/11/2013,14:00:00,249.9,246.5,244.7,0,0,0.392,0,,0,53.76,0,53.76,0.05376
13/11/2013,14:05:00,250,246.6,244.6,0,0,0.252,0,,0,31.66,0,31.66,0.03166
13/11/2013,14:10:00,249.8,246.5,244.4,0.001,0,0.422,0,,0,59.38,0,59.38,0.05938
13/11/2013,14:15:00,249.8,246.5,244.5,1.566,0,0.408,0,,0,56.71,0,56.71,0.05671
13/11/2013,14:20:00,249.8,246.4,244.6,2.634,0,0.61,0,,0,97.44,0,97.44,0.09744
13/11/2013,14:25:00,250,246.6,244.7,0.779,0,0.676,0,,0,113.3,0,113.3,0.1133
13/11/2013,14:30:00,250.8,247.3,245.5,2.313,0,0.862,0,,0,168,0,168,0.168
13/11/2013,14:35:00,250.8,247.3,245.3,0.257,0,0.936,0,,0,194.6,0,194.6,0.1946
13/11/2013,14:40:00,249.4,245.8,243.8,2.374,0,0.776,0,,0,140.4,0,140.4,0.1404
13/11/2013,14:45:00,249.4,246.2,244.1,0.556,0,0.354,0,,0,47.64,0,47.64,0.04764
13/11/2013,14:50:00,249.4,246.3,244.2,2,0,0.258,0,,0,32.57,0,32.57,0.03257
13/11/2013,14:55:00,249.9,246.6,244.5,2.15,0,0.218,0,,0,26.99,0,26.99,0.02699
13/11/2013,15:00:00,249.7,246.4,244.3,1.834,0,0.329,0,,0,43.48,0,43.48,0.04348
13/11/2013,15:05:00,249.8,246.4,244.4,1.591,0,0.3,0,,0,38.83,0,38.83,0.03883
13/11/2013,15:10:00,249.8,246.3,244.5,2.003,0,0.161,0,,0,18.9,0,18.9,0.0189
13/11/2013,15:15:00,249.5,246.3,244.2,1.943,0,0.11,0,,0,12.64,0,12.64,0.01264
13/11/2013,15:20:00,250,246.7,244.5,1.962,0,0.106,0,,0,12.08,0,12.08,0.01208
13/11/2013,15:25:00,249.8,246.5,244.5,1.636,0,0.124,0,,0,14.25,0,14.25,0.01425
13/11/2013,15:30:00,249.6,246.3,244.3,1.894,0,0.036,0,,0,3.805,0,3.805,0.003805
13/11/2013,15:35:00,249.9,246.7,244.6,2.019,0,0.064,0,,0,7.072,0,7.072,0.007072
13/11/2013,15:40:00,250,246.6,244.7,2.491,0,0.126,0,,0,14.42,0,14.42,0.01442
13/11/2013,15:45:00,250,246.6,244.8,2.198,0,0.144,0,,0,16.92,0,16.92,0.01692
13/11/2013,15:50:00,250.2,246.8,245,2.723,0,0.243,0,,0,30.42,0,30.42,0.03042
13/11/2013,15:55:00,250.3,247,245.2,2.345,0,0.179,0,,0,21.54,0,21.54,0.02154
13/11/2013,16:00:00,250.4,247.2,245.4,1.733,0,0.215,0,,0,26.28,0,26.28,0.02628
13/11/2013,16:05:00,250.9,247.5,245.7,1.886,0,0.443,0,,0,63.55,0,63.55,0.06355
13/11/2013,16:10:00,250.5,247.1,245.4,1.682,0,0.336,0,,0,45.28,0,45.28,0.04528
13/11/2013,16:15:00,251,247.7,245.9,1.81,0,0.273,0,,0,35.11,0,35.11,0.03511
13/11/2013,16:20:00,250.4,247.1,245.3,1.582,0,0.253,0,,0,31.96,0,31.96,0.03196
13/11/2013,16:25:00,250.1,246.8,245,1.338,0,0.158,0,,0,18.79,0,18.79,0.01879
13/11/2013,16:30:00,250.3,247.1,245.3,0.258,0,0.153,0,,0,18.09,0,18.09,0.01809
13/11/2013,16:35:00,249.9,246.5,245,0.13,0,0.142,0,,0,16.55,0,16.55,0.01655
13/11/2013,16:40:00,250,246.7,244.9,0.045,0,0.189,0,,0,22.93,0,22.93,0.02293
13/11/2013,16:45:00,250.1,246.7,245.1,0.013,0,0.376,0,,0,51.61,0,51.61,0.05161
13/11/2013,16:50:00,249.9,246.6,244.9,0,0,0.134,0,,0,15.5,0,15.5,0.0155
13/11/2013,16:55:00,250.1,246.7,244.9,0,0,0.169,0,,0,20.16,0,20.16,0.02016
13/11/2013,17:00:00,250.2,247,245.1,0,0,0.088,0,,0,9.889,0,9.889,0.009889
13/11/2013,17:05:00,250.2,247,245.1,0,0,0.071,0,,0,7.783,0,7.783,0.007783
13/11/2013,17:10:00,250.2,247.1,245.3,0,0,0.148,0,,0,17.45,0,17.45,0.01745
13/11/2013,17:15:00,250.2,246.8,245.4,0,0,0.115,0,,0,13.17,0,13.17,0.01317
13/11/2013,17:20:00,249.9,246.4,245,0,0,0.08,0,,0,8.81,0,8.81,0.00881
