Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],
07.12.2013, 00:12:16,421.54,431.45,427.14,0,0,0,,,,,0
07.12.2013, 00:17:16,421.33,431.37,426.95,0,0,0,,,,,0
07.12.2013, 00:22:16,421.95,431.67,427.94,0,0,0,,,,,0
07.12.2013, 00:27:16,421.88,431.03,427.21,0,0,0,,,,,0
07.12.2013, 00:32:16,422.2,431.84,427.72,0,0,0,,,,,0
07.12.2013, 00:37:16,423.28,432.95,428.37,0,0,0,,,,,0
07.12.2013, 00:42:16,422.41,432.03,427.66,0,0,0,,,,,0
07.12.2013, 00:47:16,422.43,432.28,427.86,0,0,0,,,,,0
07.12.2013, 00:52:16,422.73,432.17,427.78,0,0,0,,,,,0
07.12.2013, 00:57:16,423.63,433.77,428.76,0,0,0,,,,,0
07.12.2013, 01:02:16,423.31,433.13,428.38,0,0,0,,,,,0
07.12.2013, 01:07:16,423.02,432.56,428.24,0,0,0,,,,,0
07.12.2013, 01:12:16,422.83,432.19,427.79,0,0,0,,,,,0
07.12.2013, 01:17:16,422.83,432.27,427.91,0,0,0,,,,,0
07.12.2013, 01:22:16,423.88,433.6,429.26,0,0,0,,,,,0
07.12.2013, 01:27:16,424.1,433.42,429.01,0,0,0,,,,,0
07.12.2013, 01:32:16,423.75,432.65,428.51,0,0,0,,,,,0
07.12.2013, 01:37:16,424.3,433.75,429.49,0,0,0,,,,,0
07.12.2013, 01:42:16,423.72,433.46,428.91,0,0,0,,,,,0
07.12.2013, 01:47:16,423.67,433.09,428.65,0,0,0,,,,,0
07.12.2013, 01:52:16,424.17,433.91,429.63,0,0,0,,,,,0
07.12.2013, 01:57:16,425.29,434.44,429.77,0,0,0,,,,,0
07.12.2013, 02:02:16,424.74,434.7,429.87,0,0,0,,,,,0
07.12.2013, 02:07:16,424.52,434.25,429.65,0,0,0,,,,,0
07.12.2013, 02:12:16,424.91,434.83,430.53,0,0,0,,,,,0
07.12.2013, 02:17:16,422.87,432.3,427.92,0,0,0,,,,,0
07.12.2013, 02:22:16,422.39,431.91,427.35,0,0,0,,,,,0
07.12.2013, 02:27:16,422.02,432.11,427.54,0,0,0,,,,,0
07.12.2013, 02:32:16,421.73,431.75,427.05,0,0,0,,,,,0
07.12.2013, 02:37:16,422.99,432.46,428,0,0,0,,,,,0
07.12.2013, 02:42:16,422.59,431.98,427.6,0,0,0,,,,,0
07.12.2013, 02:47:16,422.86,432.46,428.3,0,0,0,,,,,0
07.12.2013, 02:52:16,422.59,431.93,427.59,0,0,0,,,,,0
07.12.2013, 02:57:16,422.88,432.45,428.11,0,0,0,,,,,0
07.12.2013, 03:02:16,422.43,432.22,427.68,0,0,0,,,,,0
07.12.2013, 03:07:16,422.86,432.88,428.23,0,0,0,,,,,0
07.12.2013, 03:12:16,423.43,432.83,428.81,0,0,0,,,,,0
07.12.2013, 03:17:16,422.98,432.63,428.43,0,0,0,,,,,0
07.12.2013, 03:22:16,422.88,432.51,428.21,0,0,0,,,,,0
07.12.2013, 03:27:16,421.71,431.3,427.02,0,0,0,,,,,0
07.12.2013, 03:32:16,422.41,431.7,427.23,0,0,0,,,,,0
07.12.2013, 03:37:16,422.76,432.25,428.2,0,0,0,,,,,0
07.12.2013, 03:42:16,422.58,432.39,428.18,0,0,0,,,,,0
07.12.2013, 03:47:16,423.18,432.59,428.31,0,0,0,,,,,0
07.12.2013, 03:52:16,423.5,433.25,428.76,0,0,0,,,,,0
07.12.2013, 03:57:16,422.95,432.68,428.1,0,0,0,,,,,0
07.12.2013, 04:02:16,422.55,432.12,427.84,0,0,0,,,,,0
07.12.2013, 04:07:16,422.89,432.77,428.21,0,0,0,,,,,0
07.12.2013, 04:12:16,423.54,433.37,428.82,0,0,0,,,,,0
07.12.2013, 04:17:16,423.26,433.22,428.94,0,0,0,,,,,0
07.12.2013, 04:22:16,422.1,431.95,427.8,0,0,0,,,,,0
07.12.2013, 04:27:16,422.29,431.8,427.57,0,0,0,,,,,0
07.12.2013, 04:32:16,422.97,432.67,428.11,0,0,0,,,,,0
07.12.2013, 04:37:16,422.81,432.41,428,0,0,0,,,,,0
07.12.2013, 04:42:16,423.09,432.78,428.5,0,0,0,,,,,0
07.12.2013, 04:47:16,422.7,432.62,427.96,0,0,0,,,,,0
07.12.2013, 04:52:16,423.55,433.05,428.54,0,0,0,,,,,0
07.12.2013, 04:57:16,421.87,432.11,427.51,0,0,0,,,,,0
07.12.2013, 05:02:16,421.72,431.62,427.3,0,0,0,,,,,0
07.12.2013, 05:07:16,422.72,432.36,428,0,0,0,,,,,0
07.12.2013, 05:12:16,422.87,432.64,427.94,0,0,0,,,,,0
07.12.2013, 05:17:16,422.25,431.83,427.45,0,0,0,,,,,0
07.12.2013, 05:22:16,422.61,432.31,427.46,0,0,0,,,,,0
07.12.2013, 05:27:16,422.16,431.96,427.48,0,0,0,,,,,0
07.12.2013, 05:32:16,421.62,431.11,426.92,0,0,0,,,,,0
07.12.2013, 05:37:16,421.65,431.6,426.89,0,0,0,,,,,0
07.12.2013, 05:42:16,422.16,431.66,427.32,0,0,0,,,,,0
07.12.2013, 05:47:16,421.41,431.28,426.62,0,0,0,,,,,0
07.12.2013, 05:52:16,421.57,431.15,426.24,0,0,0,,,,,0
07.12.2013, 05:57:16,422.07,432.47,427.56,0,0,0,,,,,0
07.12.2013, 06:02:16,421.28,431.19,426.76,0,0,0,,,,,0
07.12.2013, 06:07:16,420.92,431.19,426.57,0,0,0,,,,,0
07.12.2013, 06:12:16,423.89,434.57,429.76,0,0,0,,,,,0
07.12.2013, 06:17:16,425.12,435.05,430.5,0,0,0,,,,,0
07.12.2013, 06:22:16,424.39,434.3,429.46,0,0,0,,,,,0
07.12.2013, 06:27:16,424.04,434.02,429.11,0,0,0,,,,,0
07.12.2013, 06:32:16,424.06,434.49,429.68,0,0,0,,,,,0
07.12.2013, 06:37:16,424.62,434.62,429.81,0,0,0,,,,,0
07.12.2013, 06:42:16,424.07,434.44,429.61,0,0,0,,,,,0
07.12.2013, 06:47:16,425.16,435.27,430.48,0,0,0,,,,,0
07.12.2013, 06:52:16,421.02,431.03,426.37,0,0,0,,,,,0
07.12.2013, 06:57:16,426.49,436.53,431.35,0,0,0,,,,,0
07.12.2013, 07:02:16,426.53,436.25,431.45,0,0,0,,,,,0
07.12.2013, 07:07:16,425.55,435.23,430.55,0,0,0,,,,,0
07.12.2013, 07:12:16,425.74,435.39,430.68,0,0,0,,,,,0
07.12.2013, 07:17:16,424.42,433.84,429.52,0,0,0,,,,,0
07.12.2013, 07:22:16,424.69,434.59,429.57,0,0,0,,,,,0
07.12.2013, 07:27:16,423.9,434.13,429.23,0,0,0,,,,,0
07.12.2013, 07:32:16,425.15,434.95,430.19,0,0,0,,,,,0
07.12.2013, 07:37:16,423.45,433.75,428.67,0,0,0,,,,,0
07.12.2013, 07:42:16,423.38,433.33,428.55,0,0,0,,,,,0
07.12.2013, 07:47:16,425.96,436,431.4,0,0,0,,,,,0
07.12.2013, 07:52:16,426.85,436.7,431.59,1.3,1.02,1.15,,,,,949.79
07.12.2013, 07:57:16,426.3,436.52,431.7,1.52,1.18,1.32,,,,,1093.22
07.12.2013, 08:02:16,426.8,436.73,432.02,2.11,1.75,1.94,,,,,1548.59
07.12.2013, 08:07:16,427.99,438.1,432.86,2.97,2.5,2.71,,,,,2185.42
07.12.2013, 08:12:16,427.37,437.29,432.3,3.47,3.13,3.2,,,,,2569.07
07.12.2013, 08:17:16,427.97,438.08,432.86,3.85,3.53,3.6,,,,,2870.83
07.12.2013, 08:22:16,428.57,438.82,433.66,4.18,3.85,3.95,,,,,3124.97
07.12.2013, 08:27:16,427.48,438.64,432.13,4.65,4.47,4.5,,,,,3529.78
07.12.2013, 08:32:16,429.48,439.26,434.33,5.2,4.84,4.94,,,,,3891.11
07.12.2013, 08:37:16,428.08,437.68,432.81,5.29,4.9,4.98,,,,,3919.23
07.12.2013, 08:42:16,429.52,439.45,434.61,5.34,5.03,5.11,,,,,4013.18
07.12.2013, 08:47:16,430.1,439.32,434.74,5.27,4.92,5.04,,,,,3955.93
07.12.2013, 08:52:16,430.25,439.65,434.79,5.46,5.1,5.18,,,,,4085.6
07.12.2013, 08:57:16,429.58,439.1,433.84,5.77,5.47,5.53,,,,,4338.02
07.12.2013, 09:02:16,429.98,439.8,434.69,5.85,5.51,5.59,,,,,4390.99
07.12.2013, 09:07:16,430.13,439.45,434.35,6.19,5.77,5.87,,,,,4609.04
07.12.2013, 09:12:16,430.5,440.3,435.27,6.01,5.66,5.74,,,,,4512.61
07.12.2013, 09:17:16,429.96,439.48,434.57,6.42,6.03,6.17,,,,,4806.38
07.12.2013, 09:22:16,430.73,440.14,435.35,6.73,6.35,6.43,,,,,5040.21
07.12.2013, 09:27:16,430.37,439.89,434.65,6.94,6.64,6.7,,,,,5229.48
07.12.2013, 09:32:16,431.73,441.21,436.68,6.77,6.39,6.49,,,,,5091.32
07.12.2013, 09:37:16,430.28,439.63,435.25,6.69,6.36,6.43,,,,,5025.16
07.12.2013, 09:42:16,430.63,440.66,435.4,6.69,6.34,6.41,,,,,5023.58
07.12.2013, 09:47:16,431.16,441.22,436.11,6.72,6.38,6.46,,,,,5064.85
07.12.2013, 09:52:16,431.47,440.83,436.19,7.04,6.66,6.75,,,,,5287.06
07.12.2013, 09:57:16,431.02,440.18,435.79,7.12,6.75,6.77,,,,,5326.99
07.12.2013, 10:02:16,430.94,440.23,435.8,7.28,6.86,6.96,,,,,5447.48
07.12.2013, 10:07:16,429.74,439.04,434.04,7.49,7.17,7.23,,,,,5624.16
07.12.2013, 10:12:16,431.94,441.89,436.38,7.55,7.25,7.31,,,,,5716.67
07.12.2013, 10:17:16,430.84,440.67,435.46,7.44,6.99,7.1,,,,,5554.67
07.12.2013, 10:22:16,430.99,440.44,435.31,7.46,7.11,7.15,,,,,5597.39
07.12.2013, 10:27:16,429.68,439.18,433.66,7.61,7.24,7.25,,,,,5672.16
07.12.2013, 10:32:16,430.37,440.08,434.92,7.55,7.14,7.23,,,,,5664.38
07.12.2013, 10:37:16,431.07,440.73,435.51,7.22,6.86,6.92,,,,,5423.1
07.12.2013, 10:42:16,429.84,439.71,434.41,7.15,6.82,6.88,,,,,5366.54
07.12.2013, 10:47:16,431.44,441.13,435.74,7.52,7.17,7.25,,,,,5664.84
07.12.2013, 10:52:16,430.4,440.19,434.67,7.18,6.88,6.91,,,,,5401.13
07.12.2013, 10:57:16,430.56,440.16,435.42,7.88,7.41,7.61,,,,,5897.35
07.12.2013, 11:02:16,431.81,441.66,436.34,7.85,7.35,7.51,,,,,5868.09
07.12.2013, 11:07:16,432.01,441.74,436.3,7.65,7.2,7.33,,,,,5741.52
07.12.2013, 11:12:16,432.25,442.18,436.22,7.61,7.21,7.31,,,,,5735.73
07.12.2013, 11:17:16,431.86,441.58,436.28,8,7.6,7.75,,,,,6037.95
07.12.2013, 11:22:16,433.16,443.03,437.33,8.3,7.82,7.98,,,,,6253.38
07.12.2013, 11:27:16,433.09,442.8,437.26,8.37,7.94,8.08,,,,,6321.23
07.12.2013, 11:32:16,432.71,442.63,437.4,8.3,7.91,7.98,,,,,6259.91
07.12.2013, 11:37:16,432.3,442.17,436.76,8.3,7.82,7.95,,,,,6235.92
07.12.2013, 11:42:16,432.49,441.88,436.78,8.41,7.98,8.08,,,,,6326.46
07.12.2013, 11:47:16,432.91,442.19,436.83,8.29,7.84,8.02,,,,,6256.89
07.12.2013, 11:52:16,433.06,442.15,437.14,8.31,7.79,7.95,,,,,6243.35
07.12.2013, 11:57:16,432.17,441.75,436.52,8.43,7.88,7.99,,,,,6317.85
07.12.2013, 12:02:16,433.02,442.18,436.99,8.4,7.85,7.97,,,,,6309.62
07.12.2013, 12:07:16,431.77,441.51,435.62,8.33,7.82,7.9,,,,,6246.62
07.12.2013, 12:12:16,433.26,442.71,436.88,8.53,7.98,8.07,,,,,6421.58
07.12.2013, 12:17:16,433.17,442.89,437.23,8.63,8.04,8.12,,,,,6488.27
07.12.2013, 12:22:16,433.3,442.81,437.32,8.61,8,8.18,,,,,6497.6
07.12.2013, 12:27:16,433.03,442.61,437.31,8.57,7.98,8.12,,,,,6447.69
07.12.2013, 12:32:16,433.47,442.98,437.77,8.58,7.97,8.11,,,,,6469.9
07.12.2013, 12:37:16,433.07,442.11,436.83,8.52,7.9,7.99,,,,,6388.85
