Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
10/06/2015,06:36:05,406.79,411.77,411.38,0,0,1.04,,,,302.6,0.3
10/06/2015,06:41:05,406.24,412.79,411.98,0,0,0.98,,,,280.78,0.28
10/06/2015,06:46:05,407.66,413.54,412.25,0,0,0.98,,,,281.48,0.28
10/06/2015,06:51:05,407.15,413.66,412.5,0,0,1.01,,,,298.66,0.3
10/06/2015,06:56:05,405.82,411.99,411.19,0,0,0.98,,,,279.38,0.28
10/06/2015,07:01:05,405.7,412.15,410.95,0,0,0.99,,,,282.59,0.28
10/06/2015,07:06:05,407.72,413.11,411.98,0,0,0.99,,,,290.09,0.29
10/06/2015,07:11:05,406.29,412.82,411.21,0,0,0.96,,,,273.32,0.27
10/06/2015,07:16:05,406.1,413.19,412,0,0,0.96,,,,276.94,0.28
10/06/2015,07:21:05,405.23,412.28,410.75,0,0,0.98,,,,277.06,0.28
10/06/2015,07:26:05,405.25,412.08,410.37,0,0,0.97,,,,275.08,0.28
10/06/2015,07:31:05,405.15,411.68,410.1,0,0,1,,,,279.09,0.28
10/06/2015,07:36:05,404.86,410.94,409.44,0,0,0.98,,,,278.51,0.28
10/06/2015,07:41:05,405.27,411.88,410.51,0,0,0.97,,,,277.34,0.28
10/06/2015,07:46:05,404.97,412.16,409.91,0,0,0.96,,,,255.23,0.26
10/06/2015,07:51:05,404.26,411.12,408.9,0,0,0,,,,0,0
10/06/2015,07:56:05,403.27,410.83,408.4,0,0,0,,,,0,0
10/06/2015,08:01:05,403.36,410.54,407.99,0,0,0,,,,0,0
10/06/2015,08:06:05,402.12,408.9,406.28,0,0,0,,,,0,0
10/06/2015,08:11:05,401.71,408.53,406.7,0,0,0,,,,0,0
10/06/2015,08:16:05,401.87,408.61,406.27,0,0,0,,,,0,0
10/06/2015,08:21:05,400.91,408.19,406.55,0,0,0,,,,0,0
10/06/2015,08:26:05,402.07,408.92,406.09,0,0,0,,,,0,0
10/06/2015,08:31:05,403.56,410.5,408.39,0,0,0,,,,0,0
10/06/2015,08:36:05,403.89,410.1,408.54,0,0,0,,,,0,0
10/06/2015,08:41:05,402.12,408.46,406.11,0,0,0,,,,0,0
10/06/2015,08:46:05,405,411.24,409.13,2.07,2.07,2.41,,,,1704.07,1.7
10/06/2015,08:51:05,404.32,411.23,409.29,2,2.02,2.38,,,,1663.85,1.66
10/06/2015,08:56:05,406.07,412.71,410.21,2.85,2.97,3.16,,,,2275.86,2.28
10/06/2015,09:01:05,404.32,410.83,408.52,3.02,3.12,3.35,,,,2385.48,2.39
10/06/2015,09:06:05,404.47,411.54,409.24,3.58,3.58,3.8,,,,2754.24,2.75
10/06/2015,09:11:05,409.28,416.19,413.47,3.3,3.31,3.58,,,,2613.07,2.61
10/06/2015,09:16:05,410.21,416.94,414.97,3.73,3.75,4,,,,2933.23,2.93
10/06/2015,09:21:05,409.52,415.81,413.13,2.77,2.91,3.11,,,,2250.74,2.25
10/06/2015,09:26:05,410.91,417.87,415.67,4.46,4.43,4.68,,,,3441.19,3.44
10/06/2015,09:31:05,411.44,418.28,415.93,4.47,4.48,4.65,,,,3447.55,3.45
