Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
19/03/2015,02:17:36,406.03,410.27,410.62,0,0,0,"0,00","0,00",,,0
19/03/2015,02:22:36,406.86,410.65,411.58,0,0,0,"0,00","0,00",,,0
19/03/2015,02:27:36,406.97,411.64,411.08,0,0,0,"0,00","0,00",,,0
19/03/2015,02:32:36,407.07,411.26,411.23,0,0,0,"0,00","0,00",,,0
19/03/2015,02:37:36,407.2,411.98,411.33,0,0,0,"0,00","0,00",,,0
19/03/2015,02:42:36,407.26,412.02,411.37,0,0,0,"0,00","0,00",,,0
19/03/2015,02:47:36,407.5,412.06,411.39,0,0,0,"0,00","0,00",,,0
19/03/2015,02:52:36,407.93,412.03,411.43,0,0,0,"0,00","0,00",,,0
19/03/2015,02:57:36,407.71,412.18,411.18,0,0,0,"0,00","0,00",,,0
19/03/2015,03:02:36,406.87,410.94,410.75,0,0,0,"0,00","0,00",,,0
19/03/2015,03:07:36,407.52,412.03,411.35,0,0,0,"0,00","0,00",,,0
19/03/2015,03:12:36,407.49,411.94,411.37,0,0,0,"0,00","0,00",,,0
19/03/2015,03:17:36,407.77,412.09,411.5,0,0,0,"0,00","0,00",,,0
19/03/2015,03:22:36,408.28,411.9,411.95,0,0,0,"0,00","0,00",,,0
19/03/2015,03:27:36,407.64,412.13,411.56,0,0,0,"0,00","0,00",,,0
19/03/2015,03:32:36,408.02,412.35,411.85,0,0,0,"0,00","0,00",,,0
19/03/2015,03:37:36,408.1,412.45,411.84,0,0,0,"0,00","0,00",,,0
19/03/2015,03:42:36,407.8,412.22,411.74,0,0,0,"0,00","0,00",,,0
19/03/2015,03:47:36,407.2,411.72,412.04,0,0,0,"0,00","0,00",,,0
19/03/2015,03:52:36,407,411.08,411.58,0,0,0,"0,00","0,00",,,0
19/03/2015,03:57:36,406.26,410.85,411.03,0,0,0,"0,00","0,00",,,0
19/03/2015,04:02:36,407.69,412.09,411.95,0,0,0,"0,00","0,00",,,0
19/03/2015,04:07:36,407.66,411.94,411.69,0,0,0,"0,00","0,00",,,0
19/03/2015,04:12:36,407.37,411.55,410.87,0,0,0,"0,00","0,00",,,0
19/03/2015,04:17:36,407.47,411.88,411.48,0,0,0,"0,00","0,00",,,0
19/03/2015,04:22:36,407.3,411.37,411.03,0,0,0,"0,00","0,00",,,0
19/03/2015,04:27:36,406.73,410.98,410.75,0,0,0,"0,00","0,00",,,0
19/03/2015,04:32:36,406.35,410.98,410.02,0,0,0,"0,00","0,00",,,0
19/03/2015,04:37:36,407.32,411.73,411.4,0,0,0,"0,00","0,00",,,0
19/03/2015,04:42:36,407.95,412.09,411.66,0,0,0,"0,00","0,00",,,0
19/03/2015,04:47:36,407.04,411.47,411.03,0,0,0,"0,00","0,00",,,0
19/03/2015,04:52:36,405.87,411.06,409.68,0,0,0,"0,00","0,00",,,0
19/03/2015,04:57:36,404.46,409.19,409.6,0,0,0,"0,00","0,00",,,0
19/03/2015,05:02:36,403.96,408.77,408.95,0,0,0,"0,00","0,00",,,0
19/03/2015,05:07:36,404.6,409.22,408.6,0,0,0,"0,00","0,00",,,0
19/03/2015,05:12:36,404.09,409.03,408.3,0,0,0,"0,00","0,00",,,0
19/03/2015,05:17:36,408.59,413.39,413.04,0,0,0,"0,00","0,00",,,0
19/03/2015,05:22:36,409.01,413.45,412.91,0,0,0,"0,00","0,00",,,0
19/03/2015,05:27:36,407.6,412.35,411.84,0,0,0,"0,00","0,00",,,0
19/03/2015,05:32:36,407.1,412.43,411.38,0,0,0,"0,00","0,00",,,0
19/03/2015,05:37:36,407.21,411.87,411.33,0,0,0,"0,00","0,00",,,0
19/03/2015,05:42:36,408.01,412.65,412.09,0,0,0,"0,00","0,00",,,0
19/03/2015,05:47:36,408.32,412.83,412.86,0,0,0,"0,00","0,00",,,0
19/03/2015,05:52:36,408.07,411.82,412.13,0,0,0,"0,00","0,00",,,0
19/03/2015,05:57:36,407.64,412.03,411.6,0,0,0,"0,00","0,00",,,0
19/03/2015,06:02:36,407.17,411.51,412.43,0,0,0,"0,00","0,00",,,0
19/03/2015,06:07:36,406.04,410.44,410.56,0,0,0,"0,00","0,00",,,0
19/03/2015,06:12:36,407.29,411.66,411.23,0,0,0,"0,00","0,00",,,0
19/03/2015,06:17:36,408.02,411.96,411.53,0,0,0,"0,00","0,00",,,0
19/03/2015,06:22:36,406.83,411.38,411.09,0,0,0,"0,00","0,00",,,0
19/03/2015,06:27:36,406.11,411.32,410.92,0,0,0,"0,00","0,00",,,0
19/03/2015,06:32:36,406.16,410.23,410.05,0,0,0,"0,00","0,00",,,0
19/03/2015,06:37:36,406.68,410.76,410.75,0,0,0,"0,00","0,00",,,0
19/03/2015,06:42:36,407.01,410.83,410.82,0,0,0,"0,00","0,00",,,0
19/03/2015,06:47:36,406.47,410.64,410.92,0,0,0,"0,00","0,00",,,0
19/03/2015,06:52:36,406.89,410.83,410.81,0,0,0,"0,00","0,00",,,0
19/03/2015,06:57:36,405.62,410.91,410.77,0,0,0,"0,00","0,00",,,0
19/03/2015,07:02:36,403.93,409.59,409.16,0,0,0,"0,00","0,00",,,0
19/03/2015,07:07:36,407.37,413.32,412.45,0,0,0,"0,00","0,00",,,0
19/03/2015,07:12:36,406.59,412.23,412.47,0,0,0,"0,00","0,00",,,0
19/03/2015,07:17:36,408.24,413.83,414.29,0,0,0,"0,00","0,00",,,0
19/03/2015,07:22:36,408.87,414.72,413.74,0,0,0,"0,00","0,00",,,0
19/03/2015,07:27:36,409.83,415.54,414.48,0,0,0,"0,00","0,00",,,0
19/03/2015,07:32:36,408.11,414.15,413.05,0,0,0,"0,00","0,00",,,0
19/03/2015,07:37:36,409.61,415.67,414.33,0,0,0,"0,00","0,00",,,0
19/03/2015,07:42:36,409.1,415.07,413.45,0,0,0,"0,00","0,00",,,0
19/03/2015,07:47:36,409.4,414.89,413.83,0,0,0,"0,00","0,00",,,0
19/03/2015,07:52:36,409.03,414.98,413.03,0,0,0,"0,00","0,00",,,0
19/03/2015,07:57:36,408.39,413.96,413.02,0,0,0,"0,00","0,00",,,0
19/03/2015,08:02:36,408.32,413.84,412.51,0,0,0,"0,00","0,00",,,0
19/03/2015,08:07:36,407.32,412.37,411.1,0,0,0,"0,00","0,00",,,0
19/03/2015,08:12:36,406.25,411.55,410.14,0,0,0,"0,00","0,00",,,0
19/03/2015,08:17:36,407.86,412.82,412.09,1.68,1.72,2.05,"1,72","2,05",,,1334.87
19/03/2015,08:22:36,408.33,413.94,412.6,2.9,3.06,3.36,"3,06","3,36",,,2262.2
19/03/2015,08:27:36,410.39,415.53,413.94,3.14,3.27,3.56,"3,27","3,56",,,2424.73
19/03/2015,08:32:36,409.98,415.31,414.67,3.54,3.58,3.91,"3,58","3,91",,,2697.72
19/03/2015,08:37:36,411.26,416.79,415.81,3.74,3.78,4.09,"3,78","4,09",,,2846.82
19/03/2015,08:42:36,410.86,416.55,415.29,3.95,4.03,4.34,"4,03","4,34",,,3012.64
19/03/2015,08:47:36,410.96,416.58,415.72,3.99,4.05,4.37,"4,05","4,37",,,3038.2
19/03/2015,08:52:36,411.37,416.68,416.3,4.06,4.14,4.43,"4,14","4,43",,,3096.95
19/03/2015,08:57:36,408.99,414.59,414.53,4.42,4.44,4.73,"4,44","4,73",,,3311.09
19/03/2015,09:02:36,409.46,415.12,415.33,4.08,4.13,4.44,"4,13","4,44",,,3090.67
