Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],[w]
16/04/2015,21:36:45,409.81,415.23,414.57,0,0,0,,,,,0
16/04/2015,21:41:45,410.11,415.03,414.25,0,0,0,,,,,0
16/04/2015,21:46:45,410.96,415.77,414.84,0,0,0,,,,,0
16/04/2015,21:51:45,408.34,413.38,413.02,0,0,0,,,,,0
16/04/2015,21:56:45,409.17,413.86,413.6,0,0,0,,,,,0
16/04/2015,22:01:45,408.93,413.4,414,0,0,0,,,,,0
16/04/2015,22:06:45,409.35,414.15,413.87,0,0,0,,,,,0
16/04/2015,22:11:45,408.32,413.7,413.83,0,0,0,,,,,0
16/04/2015,22:16:45,409.96,415.3,414.5,0,0,0,,,,,0
16/04/2015,22:21:45,407.73,413.24,413.73,0,0,0,,,,,0
16/04/2015,22:26:45,408.41,412.99,412.45,0,0,0,,,,,0
16/04/2015,22:31:45,409.24,414.36,413.45,0,0,0,,,,,0
16/04/2015,22:36:45,410.05,415.13,414.29,0,0,0,,,,,0
16/04/2015,22:41:45,410.11,415.29,414.17,0,0,0,,,,,0
16/04/2015,22:46:45,410.86,415.83,414.86,0,0,0,,,,,0
16/04/2015,22:51:45,410.98,416.13,415.27,0,0,0,,,,,0
16/04/2015,22:56:45,410.29,415.49,414.71,0,0,0,,,,,0
16/04/2015,23:01:45,410.86,415.63,414.86,0,0,0,,,,,0
16/04/2015,23:06:45,406.9,411.32,411.18,0,0,0,,,,,0
16/04/2015,23:11:45,407.23,412.08,411.33,0,0,0,,,,,0
16/04/2015,23:16:45,406.7,411.69,410.68,0,0,0,,,,,0
16/04/2015,23:21:45,408.51,413.58,413,0,0,0,,,,,0
16/04/2015,23:26:45,407.98,413.22,412.48,0,0,0,,,,,0
16/04/2015,23:31:45,407.56,413,412.41,0,0,0,,,,,0
16/04/2015,23:36:45,407.54,412.88,412,0,0,0,,,,,0
16/04/2015,23:41:45,407.55,412.81,412.12,0,0,0,,,,,0
16/04/2015,23:46:45,407.99,413.19,412.39,0,0,0,,,,,0
16/04/2015,23:51:45,407.77,413.68,412.04,0,0,0,,,,,0
16/04/2015,23:56:45,408.86,414.01,413.42,0,0,0,,,,,0
17/04/2015,00:01:45,409.05,414.58,413.2,0,0,0,,,,,0
17/04/2015,00:06:45,408.77,414.61,413.5,0,0,0,,,,,0
17/04/2015,00:11:45,409.55,415.15,414.28,0,0,0,,,,,0
17/04/2015,00:16:45,408.54,414.46,413.33,0,0,0,,,,,0
17/04/2015,00:21:45,408.18,413.74,413.32,0,0,0,,,,,0
17/04/2015,00:26:45,407.38,413.13,412.32,0,0,0,,,,,0
17/04/2015,00:31:45,408.53,413.44,412.2,0,0,0,,,,,0
17/04/2015,00:36:45,409.06,414.3,413.26,0,0,0,,,,,0
17/04/2015,00:41:45,409.47,414.47,413.42,0,0,0,,,,,0
17/04/2015,00:46:45,408.6,413.61,412.68,0,0,0,,,,,0
17/04/2015,00:51:45,408.56,413.52,412.8,0,0,0,,,,,0
17/04/2015,00:56:45,407.88,413.57,412.7,0,0,0,,,,,0
17/04/2015,01:01:45,408.21,413.39,412.46,0,0,0,,,,,0
17/04/2015,01:06:45,407.76,413.27,412.16,0,0,0,,,,,0
17/04/2015,01:11:45,408.17,413.5,412.33,0,0,0,,,,,0
17/04/2015,01:16:45,408.52,413.76,412.64,0,0,0,,,,,0
17/04/2015,01:21:45,408.59,414.18,412.48,0,0,0,,,,,0
17/04/2015,01:26:45,408.4,413.57,412.23,0,0,0,,,,,0
17/04/2015,01:31:45,408.96,413.93,412.7,0,0,0,,,,,0
17/04/2015,01:36:45,408.99,414.49,412.73,0,0,0,,,,,0
17/04/2015,01:41:45,409.28,414.25,413.09,0,0,0,,,,,0
17/04/2015,01:46:45,408.41,414,412.75,0,0,0,,,,,0
17/04/2015,01:51:45,408.55,414.05,412.76,0,0,0,,,,,0
17/04/2015,01:56:45,408.56,414.32,413.66,0,0,0,,,,,0
17/04/2015,02:01:45,408.43,413.64,413.03,0,0,0,,,,,0
17/04/2015,02:06:45,409.74,415.6,413.81,0,0,0,,,,,0
17/04/2015,02:11:45,409.06,414.42,413.1,0,0,0,,,,,0
17/04/2015,02:16:45,409,413.98,412.67,0,0,0,,,,,0
17/04/2015,02:21:45,409.35,414.23,413.36,0,0,0,,,,,0
17/04/2015,02:26:45,410.33,415.14,414.24,0,0,0,,,,,0
17/04/2015,02:31:45,408.27,413.89,412.92,0,0,0,,,,,0
17/04/2015,02:36:45,408.91,414.82,413.64,0,0,0,,,,,0
17/04/2015,02:41:45,409.69,414.89,413.89,0,0,0,,,,,0
17/04/2015,02:46:45,408.78,414.28,412.93,0,0,0,,,,,0
17/04/2015,02:51:45,409.54,414.67,413.9,0,0,0,,,,,0
17/04/2015,02:56:45,409.4,414.74,413.29,0,0,0,,,,,0
17/04/2015,03:01:45,409.72,414.55,413.41,0,0,0,,,,,0
17/04/2015,03:06:45,409.13,414.03,413.28,0,0,0,,,,,0
17/04/2015,03:11:45,409.51,414.48,413.21,0,0,0,,,,,0
17/04/2015,03:16:45,410.19,415.19,413.89,0,0,0,,,,,0
17/04/2015,03:21:45,410.2,415.11,413.86,0,0,0,,,,,0
17/04/2015,03:26:45,409.48,414.34,413.42,0,0,0,,,,,0
17/04/2015,03:31:45,410.3,415.11,413.7,0,0,0,,,,,0
17/04/2015,03:36:45,410.34,415.59,414.22,0,0,0,,,,,0
17/04/2015,03:41:45,410.66,415.66,414.42,0,0,0,,,,,0
17/04/2015,03:46:45,410.68,415.58,414.58,0,0,0,,,,,0
17/04/2015,03:51:45,410.44,415.54,414.11,0,0,0,,,,,0
17/04/2015,03:56:45,409.95,415.08,414.01,0,0,0,,,,,0
17/04/2015,04:01:45,409.97,414.98,413.37,0,0,0,,,,,0
17/04/2015,04:06:45,408.98,414.86,414.39,0,0,0,,,,,0
17/04/2015,04:11:45,410.28,415.61,414.46,0,0,0,,,,,0
17/04/2015,04:16:45,409.22,414.9,413.15,0,0,0,,,,,0
17/04/2015,04:21:45,409.28,414.46,414.37,0,0,0,,,,,0
17/04/2015,04:26:45,410.31,415.29,414.15,0,0,0.96,,,,,257.55
17/04/2015,04:31:45,409.69,414.79,413.77,0,0,0,,,,,0
17/04/2015,04:36:45,409.57,414.88,413.84,0,0,0,,,,,0
17/04/2015,04:41:45,408.49,413.99,412.34,0,0,0,,,,,0
17/04/2015,04:46:45,409.19,414.15,413.15,0,0,0,,,,,0
17/04/2015,04:51:45,408.28,413.96,412.69,0,0,0,,,,,0
17/04/2015,04:56:45,407.48,412.96,412.21,0,0,0,,,,,0
17/04/2015,05:01:45,408.2,412.88,412.09,0,0,0,,,,,0
17/04/2015,05:06:45,407.34,412.64,411.33,0,0,0,,,,,0
17/04/2015,05:11:45,407.74,412.88,411.74,0,0,0,,,,,0
17/04/2015,05:16:45,408.05,413.34,411.74,0,0,0,,,,,0
17/04/2015,05:21:45,406.87,412.29,411.25,0,0,0,,,,,0
17/04/2015,05:26:45,406.86,411.82,411.79,0,0,0,,,,,0
17/04/2015,05:31:45,406.71,412.64,411.58,0,0,0,,,,,0
17/04/2015,05:36:45,407.29,411.97,411.5,0,0,0,,,,,0
17/04/2015,05:41:45,406.24,411.14,410.57,0,0,0,,,,,0
17/04/2015,05:46:45,407.16,412.09,411.64,0,0,0,,,,,0
17/04/2015,05:51:45,407.25,412.81,412.06,0,0,0,,,,,0
17/04/2015,05:56:45,406.56,412.21,411.22,0,0,0,,,,,0
17/04/2015,06:01:45,405.64,410.3,409.83,0,0,0,,,,,0
17/04/2015,06:06:45,405.99,411.21,410.25,0,0,0,,,,,0
17/04/2015,06:11:45,405.93,410.52,410.3,0,0,0,,,,,0
17/04/2015,06:16:45,405.39,410.78,411.69,0,0,0,,,,,0
17/04/2015,06:21:45,405.01,410.89,409.91,0,0,0,,,,,0
17/04/2015,06:26:45,404.58,410.16,409.44,0,0,0,,,,,0
17/04/2015,06:31:45,406.12,412.13,411.31,0,0,0,,,,,0
17/04/2015,06:36:45,407.43,412.54,411.77,0,0,0,,,,,0
17/04/2015,06:41:45,407.63,412.71,411.81,0,0,0,,,,,0
17/04/2015,06:46:45,407.43,412.35,411.55,0,0,0,,,,,0
17/04/2015,06:51:45,405.08,411.47,411.03,0,0,0,,,,,0
17/04/2015,06:56:45,406.08,411.58,410.89,0,0,0,,,,,0
17/04/2015,07:01:45,405.23,411.29,409.99,0,0,0,,,,,0
17/04/2015,07:06:45,405.39,411.16,410.27,0,0,0,,,,,0
17/04/2015,07:11:45,405.91,412.02,410.85,0,0,0,,,,,0
17/04/2015,07:16:45,405.53,410.73,410.17,0,0,0,,,,,0
17/04/2015,07:21:45,406.26,411.3,410.36,0,0,0,,,,,0
17/04/2015,07:26:45,406.43,412.32,411.27,0,0,0,,,,,0
17/04/2015,07:31:45,405.85,411.95,411.08,0,0,0,,,,,0
17/04/2015,07:36:45,404.28,410.65,410.27,0,0,0,,,,,0
17/04/2015,07:41:45,405.46,411.95,410.49,0,0,0,,,,,0
17/04/2015,07:46:45,405.8,411.41,410.25,0,0,0,,,,,0
17/04/2015,07:51:45,404.42,410.79,410.69,0,0,0,,,,,0
17/04/2015,07:56:45,404.51,410.72,408.89,0,0,0,,,,,0
17/04/2015,08:01:45,404.04,410.27,409.39,0,0,1.04,,,,,379.14
17/04/2015,08:06:45,407.56,413.32,412.47,0.98,0.97,1.28,,,,,820.95
17/04/2015,08:11:45,405.35,411.37,410.59,1.27,1.31,1.58,,,,,1089.92
17/04/2015,08:16:45,407.3,412.71,411.68,1.73,1.75,1.95,,,,,1403.3
17/04/2015,08:21:45,407.09,413.09,411.47,2.2,2.2,2.37,,,,,1739.33
17/04/2015,08:26:45,407.4,412.68,411.37,2.5,2.51,2.68,,,,,1966.66
17/04/2015,08:31:45,407.8,414.05,412.81,3.05,3.06,3.09,,,,,2323.77
17/04/2015,08:36:45,406.65,412.39,412.43,3.42,3.4,3.44,,,,,2574.89
17/04/2015,08:41:45,407.58,413.23,411.79,3.57,3.57,3.59,,,,,2688.11
17/04/2015,08:46:45,406.9,412.98,411.51,3.72,3.71,3.75,,,,,2792.08
17/04/2015,08:51:45,403.61,409.01,411.09,4.01,4.02,4.04,,,,,2985.53
17/04/2015,08:56:45,407.24,413.08,411.51,4.2,4.18,4.19,,,,,3127.72
17/04/2015,09:01:45,410.71,415.97,415.07,4.29,4.3,4.3,,,,,3235.01
17/04/2015,09:06:45,410.7,416.06,415.17,4.4,4.41,4.4,,,,,3309.04
17/04/2015,09:11:45,410.44,416,415.11,4.5,4.47,4.49,,,,,3375.7
17/04/2015,09:16:45,409.72,415.17,414.7,4.71,4.74,4.74,,,,,3541.79
17/04/2015,09:21:45,410.39,416.43,415.2,4.69,4.73,4.74,,,,,3540.37
17/04/2015,09:26:45,409.52,415.47,415.17,4.77,4.8,4.79,,,,,3580.43
17/04/2015,09:31:45,409.65,415.44,413.51,4.51,4.52,4.53,,,,,3386.66
17/04/2015,09:36:45,408.94,414.72,413.43,4.73,4.75,4.79,,,,,3551.99
17/04/2015,09:41:45,411.33,416.66,415.83,4.82,4.88,4.86,,,,,3646.52
17/04/2015,09:46:45,410.33,416,416.53,4.88,4.89,4.88,,,,,3665.17
17/04/2015,09:51:45,411.28,416.45,416.85,4.97,5.02,5.03,,,,,3758.01
17/04/2015,09:56:45,411.42,416.82,417.07,5.27,5.27,5.25,,,,,3947.94
17/04/2015,10:01:45,411.66,417.51,416.56,5.43,5.44,5.41,,,,,4067.34
17/04/2015,10:06:45,411.82,418.01,417.06,5.65,5.63,5.6,,,,,4213.61
17/04/2015,10:11:45,411.89,417.39,416.19,5.81,5.78,5.74,,,,,4318.33
17/04/2015,10:16:45,409.57,415.79,416.26,6.08,6.05,6.06,,,,,4508.59
17/04/2015,10:21:45,241.34,246.91,415.8,6.32,10.71,6.36,,,,,3068.03
17/04/2015,10:26:45,409.47,415.38,415.45,6.24,6.21,6.18,,,,,4608.27
17/04/2015,10:31:45,407.58,414.26,415.92,6.53,6.46,6.43,,,,,4787.57
17/04/2015,10:36:45,408.61,414.49,413.91,6.42,6.33,6.36,,,,,4709.49
17/04/2015,10:41:45,408.94,414.92,413.59,6.13,6.16,6.1,,,,,4533.88
17/04/2015,10:46:45,409.65,415.81,414.75,6.22,6.22,6.18,,,,,4603.17
17/04/2015,10:51:45,408.09,414.36,413.61,6.66,6.6,6.59,,,,,4881.89
17/04/2015,10:56:45,407.22,414.01,414.13,6.32,6.26,6.27,,,,,4640.43
17/04/2015,11:01:45,409.21,415.02,414.5,6.66,6.63,6.57,,,,,4892.46
17/04/2015,11:06:45,237.46,240.9,414.82,6.76,6.73,6.7,,,,,3200.86
17/04/2015,11:11:45,237.5,240.65,415.18,6.75,6.75,6.72,,,,,3199.12
17/04/2015,11:16:45,236.93,240.49,414.08,6.91,6.87,6.85,,,,,3266.18
17/04/2015,11:21:45,237.47,241.03,414.91,6.89,6.83,6.83,,,,,3264.21
17/04/2015,11:26:45,237.7,240.95,415.05,6.69,6.68,6.64,,,,,3171.4
17/04/2015,11:31:45,238,241.25,415.54,6.23,6.24,6.24,,,,,2966.13
17/04/2015,11:36:45,237.92,241.37,415.54,5.93,5.91,5.96,,,,,2827.78
17/04/2015,11:41:45,237.47,240.57,414.2,6.06,6.04,6.02,,,,,2865.98
17/04/2015,11:46:45,238.12,241.25,415.16,6.2,6.25,6.2,,,,,2948.34
17/04/2015,11:51:45,237.52,241.16,415.09,6.02,6.02,6.02,,,,,2858.71
17/04/2015,11:56:45,237.66,241.04,415.01,5.53,5.52,5.56,,,,,2628.71
17/04/2015,12:01:45,237.95,241.93,416,5.69,5.66,5.69,,,,,2709.02
17/04/2015,12:06:45,237.21,241.22,414.84,5.79,5.78,5.87,,,,,2767.15
17/04/2015,12:11:45,237.02,240.87,414.37,5.63,5.64,5.67,,,,,2675.95
17/04/2015,12:16:45,236.5,239.93,413.09,5.36,5.36,5.45,,,,,2552.89
17/04/2015,12:21:45,238.06,241.17,415.63,5.36,5.44,5.42,,,,,2554.86
17/04/2015,12:26:45,237.56,240.43,414.36,5.45,5.52,5.52,,,,,2595.73
17/04/2015,12:31:45,237.65,240.89,414.78,5.53,5.53,5.59,,,,,2635.7
17/04/2015,12:36:45,236.62,239.93,413.35,5.37,5.38,5.43,,,,,2548.62
17/04/2015,12:41:45,236.75,240.28,413.44,4.75,4.81,4.86,,,,,2263.84
17/04/2015,12:46:45,236.42,240.08,412.99,4.97,5.01,5.09,,,,,2371.08
17/04/2015,12:51:45,236.87,240.44,413.4,4.99,5.02,5.03,,,,,2366.24
17/04/2015,12:56:45,237.09,240.25,413.7,4.92,4.98,5.04,,,,,2350.32
17/04/2015,13:01:45,236.33,239.57,412.58,5.02,5.07,5.1,,,,,2381.31
17/04/2015,13:06:45,236.57,239.5,412.58,5.13,5.2,5.24,,,,,2443.63
17/04/2015,13:11:45,237.4,240.43,414.13,5.12,5.17,5.18,,,,,2432.19
17/04/2015,13:16:45,236.51,239.63,412.53,5.09,5.11,5.16,,,,,2414.98
17/04/2015,13:21:45,237.7,240.94,415.06,5.68,5.72,5.76,,,,,2712.28
17/04/2015,13:26:45,236.93,240.29,413.61,5.26,5.33,5.35,,,,,2507.51
17/04/2015,13:31:45,237.63,240.81,414.85,5.46,5.56,5.57,,,,,2614.86
17/04/2015,13:36:45,237.07,240.86,414.3,5.26,5.32,5.38,,,,,2517.44
17/04/2015,13:41:45,236.97,240.68,414.47,5.01,5.07,5.12,,,,,2395.12
17/04/2015,13:46:45,237.42,240.91,414.63,4.8,4.87,4.92,,,,,2295.11
17/04/2015,13:51:45,237.64,240.95,415.21,4.4,4.47,4.49,,,,,2097.83
17/04/2015,13:56:45,237.61,241.14,414.98,4.47,4.54,4.58,,,,,2137.77
17/04/2015,14:01:45,237.85,241.11,415.2,4.25,4.34,4.4,,,,,2041.59
17/04/2015,14:06:45,235.09,238.59,410.52,1.34,1.47,1.74,,,,,654.38
17/04/2015,14:11:45,236.9,240.26,414.03,4.06,4.18,4.21,,,,,1940.29
17/04/2015,14:16:45,236.88,240.79,414.06,3.6,3.67,3.8,,,,,1732.84
17/04/2015,14:21:45,234.31,237.98,409.44,0,0,0,,,,,0
17/04/2015,14:26:45,234.97,238.53,410.31,0,0,0,,,,,0
17/04/2015,14:31:45,235.7,239.05,411.55,1.37,1.45,1.73,,,,,661.96
17/04/2015,14:36:45,235.37,239.18,411.32,0,0,0,,,,,0
17/04/2015,14:41:45,233.45,236.91,407.91,0,0,0,,,,,0
17/04/2015,14:46:45,233.09,237.35,407.81,0,0,0,,,,,0
17/04/2015,14:51:45,233.79,237.59,408.66,0,0,0,,,,,0
17/04/2015,14:56:45,233.49,237.36,408.07,0,0,0,,,,,0
17/04/2015,15:01:45,233.52,237.59,407.78,0,0,0,,,,,0
17/04/2015,15:06:45,402.62,409.65,407.56,0,0,0,,,,,0
17/04/2015,15:11:45,235.19,238.56,409.72,0,0,0,,,,,0
17/04/2015,15:16:45,239.2,243.13,410.67,0,0,0,,,,,0
17/04/2015,15:21:45,405.51,413.24,410.67,0,0,0,,,,,0
17/04/2015,15:26:45,404.33,412.3,410.21,0,0,0,,,,,0
17/04/2015,15:31:45,406.14,413.77,410.85,0,0,0,,,,,0
17/04/2015,15:36:45,406.05,413.77,411.05,0,0,0,,,,,0
17/04/2015,15:41:45,406.29,414.24,411.32,0,0,0,,,,,0
17/04/2015,15:46:45,406.18,414.63,411.58,0,0,0,,,,,0
17/04/2015,15:51:45,408.11,415.78,413.07,0,0,0,,,,,0
17/04/2015,15:56:45,407.56,415.36,412.68,0,0,0,,,,,0
17/04/2015,16:01:45,404.29,412.66,409.72,0,0,0,,,,,0
17/04/2015,16:06:45,404.73,412.12,410.51,0,0,0,,,,,0
17/04/2015,16:11:45,404.81,411.78,410.69,0,0,0,,,,,0
17/04/2015,16:16:45,405.49,412.94,410.63,0,0,0,,,,,0
17/04/2015,16:21:45,406.13,414.02,411.07,0,0,0,,,,,0
17/04/2015,16:26:45,405.92,412.7,410.21,0,0,0,,,,,0
17/04/2015,16:31:45,406.19,413.58,410.99,0,0,0,,,,,0
17/04/2015,16:36:45,406.34,412.9,410.91,0,0,0,,,,,0
17/04/2015,16:41:45,405.57,412.75,409.87,0,0,0,,,,,0
17/04/2015,16:46:45,405.98,412.62,409.94,0,0,0,,,,,0
17/04/2015,16:51:45,406.21,412.97,411.69,0,0,0,,,,,0
17/04/2015,16:56:45,406.01,412.29,411.6,0,0,0,,,,,0
17/04/2015,17:01:45,239.32,243.33,411.53,0,0,0.97,,,,,79.44
17/04/2015,17:06:45,404.7,411.56,410.74,0,0,0,,,,,0
17/04/2015,17:11:45,405.37,412.34,411.38,0,0,0,,,,,0
17/04/2015,17:16:45,404.94,412.12,412.15,0,0,0,,,,,0
17/04/2015,17:21:45,405.52,412.13,411.02,0,0,0.95,,,,,268.63
17/04/2015,17:26:45,405.35,412.63,410.69,0,0,0,,,,,0
17/04/2015,17:31:45,407.93,414.53,412.35,0,0,0.98,,,,,274.62
17/04/2015,17:36:45,404.88,411.14,409.73,0,0,0.95,,,,,266.97
17/04/2015,17:41:45,406.2,411.89,410.63,0,0,0.98,,,,,273.52
17/04/2015,17:46:45,406.03,412.16,410.47,0,0,0.97,,,,,268.07
17/04/2015,17:51:45,404.61,411.55,410.18,0,0,0.95,,,,,268.26
17/04/2015,17:56:45,404.79,411.65,411.75,0,0,0,,,,,0
17/04/2015,18:01:45,406.16,412.78,412.22,0,0,0.98,,,,,275.11
17/04/2015,18:06:45,405.52,411.68,411.97,1.58,1.62,1.88,,,,,1332.48
17/04/2015,18:11:45,406.98,413.09,412.49,1.55,1.53,1.82,,,,,1286.11
17/04/2015,18:16:45,408.08,414.77,413.06,1.27,1.22,1.53,,,,,1061.49
17/04/2015,18:21:45,407.15,414.23,414.64,1.55,1.53,1.82,,,,,1287.44
17/04/2015,18:26:45,408.78,415.89,414.67,1.22,1.21,1.54,,,,,1053.41
17/04/2015,18:31:45,405.37,412.45,413.98,0,0,1.24,,,,,469.89
17/04/2015,18:36:45,406.76,413.77,412.42,1.09,1.06,1.4,,,,,930.97
17/04/2015,18:41:45,402.75,408.51,410.33,0,0,0,,,,,0
17/04/2015,18:46:45,406.55,414.11,411.79,0,0,0,,,,,0
17/04/2015,18:51:45,407.2,414.1,412.9,0,0,0.96,,,,,268.86
17/04/2015,18:56:45,404.58,412.1,412.95,0,0,0.96,,,,,267.86
17/04/2015,19:01:45,408.58,415.95,414.19,0,0,0.97,,,,,276.95
17/04/2015,19:06:45,409.23,415.5,414.53,0,0,0.99,,,,,275.55
17/04/2015,19:11:45,408.99,416.28,413.89,0,0,0.95,,,,,270.64
17/04/2015,19:16:45,409.64,415.56,414.49,0,0,0.97,,,,,267.89
17/04/2015,19:21:45,409.85,415.69,414.42,0,0,0.98,,,,,276.03
17/04/2015,19:26:45,409.99,416.8,415.2,0,0,0.96,,,,,273.05
17/04/2015,19:31:45,406.72,413.79,412.95,0,0,0,,,,,0
17/04/2015,19:36:45,407.93,414.84,413.12,0,0,0,,,,,0
17/04/2015,19:41:45,407.95,414.78,413.22,0,0,0,,,,,0
17/04/2015,19:46:45,407.58,413.78,412.78,0,0,0,,,,,0
17/04/2015,19:51:45,407.08,412.29,412.32,0,0,0,,,,,0
17/04/2015,19:56:45,407.03,411.52,411.3,0,0,0,,,,,0
17/04/2015,20:01:45,406.22,411,411.84,0,0,0,,,,,0
17/04/2015,20:06:45,405.68,410.53,410.51,0,0,0,,,,,0
17/04/2015,20:11:45,404.45,409.29,410.38,0,0,0,,,,,0
17/04/2015,20:16:45,405.17,410.13,410.1,0,0,0,,,,,0
17/04/2015,20:21:45,404.63,409.77,410.75,0,0,0,,,,,0
17/04/2015,20:26:45,405.15,410.07,410.07,0,0,0,,,,,0
17/04/2015,20:31:45,405.2,410.08,411.01,0,0,0.96,,,,,266.47
17/04/2015,20:36:45,406.11,410.63,410.71,0,0,0.97,,,,,265.46
17/04/2015,20:41:45,406.29,411.17,410.89,0,0,0.95,,,,,263.12
17/04/2015,20:46:45,407.25,411.95,411.92,0,0,0.98,,,,,271.24
17/04/2015,20:51:45,407.24,411.81,411.4,0,0,0.96,,,,,264.78
17/04/2015,20:56:45,408.24,412.93,412.32,0,0,0,,,,,0
17/04/2015,21:01:45,408.23,413.29,412.35,0,0,0.95,,,,,261
17/04/2015,21:06:45,408.79,413.86,413.07,0,0,0.95,,,,,258.06
17/04/2015,21:11:45,408.19,413.27,413.52,0,0,0.97,,,,,262.75
17/04/2015,21:16:45,409.55,414.47,413.79,0,0,0.97,,,,,266.16
17/04/2015,21:21:45,408.73,414.13,413.94,0,0,0,,,,,0
17/04/2015,21:26:45,409.99,415.3,414.58,0,0,0,,,,,0
17/04/2015,21:31:45,410.02,414.95,414.37,0,0,0.96,,,,,263.53
17/04/2015,21:36:45,405.14,410.21,409.77,0,0,0,,,,,0
17/04/2015,21:41:45,404.44,409.97,408.38,0,0,0,,,,,0
17/04/2015,21:46:45,405.28,410.4,409.77,0,0,0,,,,,0
17/04/2015,21:51:45,404.84,409.93,409.54,0,0,0,,,,,0
17/04/2015,21:56:45,404.98,409.92,409.42,0,0,0,,,,,0
17/04/2015,22:01:45,405.16,410.09,409.25,0,0,0,,,,,0
17/04/2015,22:06:45,405.12,409.02,408.5,0,0,0,,,,,0
17/04/2015,22:11:45,404.72,409.29,408.84,0,0,0,,,,,0
17/04/2015,22:16:45,405.49,410.5,409.83,0,0,0,,,,,0
17/04/2015,22:21:45,405.8,409.92,409.92,0,0,0,,,,,0
17/04/2015,22:26:45,403.92,409.96,409.15,0,0,0,,,,,0
17/04/2015,22:31:45,405.2,410.05,409.19,0,0,0,,,,,0
17/04/2015,22:36:45,405.71,410.73,410.05,0,0,0,,,,,0
17/04/2015,22:41:45,408.1,412.69,412.37,0,0,0,,,,,0
17/04/2015,22:46:45,407.71,412.53,411.75,0,0,0,,,,,0
17/04/2015,22:51:45,407.91,412.63,412.04,0,0,0,,,,,0
17/04/2015,22:56:45,408.39,412.9,411.96,0,0,0,,,,,0
17/04/2015,23:01:45,407.71,412.91,412.28,0,0,0,,,,,0
17/04/2015,23:06:45,407.33,412.11,411.49,0,0,0,,,,,0
17/04/2015,23:11:45,407.17,412.63,411.99,0,0,0,,,,,0
17/04/2015,23:16:45,408.68,413.38,412.25,0,0,0,,,,,0
17/04/2015,23:21:45,408.84,413.84,412.69,0,0,0,,,,,0
17/04/2015,23:26:45,409.35,414.18,413.35,0,0,0,,,,,0
17/04/2015,23:31:45,408.77,414.14,412.99,0,0,0,,,,,0
17/04/2015,23:36:45,408.67,414.57,413.85,0,0,0,,,,,0
17/04/2015,23:41:45,410.23,415.64,414.59,0,0,0,,,,,0
17/04/2015,23:46:45,407.31,412.62,411.86,0,0,0,,,,,0
17/04/2015,23:51:45,407.09,411.91,411.55,0,0,0,,,,,0
17/04/2015,23:56:45,406.97,412.17,411.49,0,0,0,,,,,0
18/04/2015,00:01:45,407.76,412.87,412.1,0,0,0,,,,,0
18/04/2015,00:06:45,407.61,413.13,412.06,0,0,0,,,,,0
18/04/2015,00:11:45,407.95,413.65,412.65,0,0,0,,,,,0
18/04/2015,00:16:45,408.09,413.22,412.75,0,0,0,,,,,0
18/04/2015,00:21:45,406.91,411.81,411.94,0,0,0,,,,,0
18/04/2015,00:26:45,406.94,412.14,411.47,0,0,0,,,,,0
18/04/2015,00:31:45,406.33,411.11,410.42,0,0,0,,,,,0
18/04/2015,00:36:45,405.84,410.77,409.79,0,0,0,,,,,0
18/04/2015,00:41:45,405.56,410.58,409.84,0,0,0,,,,,0
18/04/2015,00:46:45,406.25,411.29,410.43,0,0,0,,,,,0
18/04/2015,00:51:45,405.96,411.24,410.44,0,0,0,,,,,0
18/04/2015,00:56:45,404.94,410.66,410.03,0,0,0,,,,,0
18/04/2015,01:01:45,405.58,410.83,410.28,0,0,0,,,,,0
18/04/2015,01:06:45,405.62,410.96,410.28,0,0,0,,,,,0
18/04/2015,01:11:45,406.27,411.37,410.44,0,0,0,,,,,0
18/04/2015,01:16:45,406.53,412.07,411.44,0,0,0,,,,,0
18/04/2015,01:21:45,406.6,411.62,410.97,0,0,0,,,,,0
18/04/2015,01:26:45,404.94,410.46,410.7,0,0,0,,,,,0
18/04/2015,01:31:45,406.32,411.88,411.19,0,0,0,,,,,0
18/04/2015,01:36:45,406.54,411.99,411.39,0,0,0,,,,,0
18/04/2015,01:41:45,407.24,412.45,411.74,0,0,0,,,,,0
18/04/2015,01:46:45,407.29,413.09,411.75,0,0,0,,,,,0
18/04/2015,01:51:45,406.23,412.11,412.1,0,0,0,,,,,0
18/04/2015,01:56:45,406.72,412.55,411.6,0,0,0,,,,,0
18/04/2015,02:01:45,407.74,413.52,412.45,0,0,0,,,,,0
18/04/2015,02:06:45,406.93,412.14,411.51,0,0,0,,,,,0
18/04/2015,02:11:45,406.26,411.97,410.93,0,0,0,,,,,0
18/04/2015,02:16:45,406.33,411.04,410.64,0,0,0,,,,,0
18/04/2015,02:21:45,404.82,410.68,410.5,0,0,0,,,,,0
18/04/2015,02:26:45,404.52,409.77,410.29,0,0,0,,,,,0
18/04/2015,02:31:45,405.59,411.32,410.87,0,0,0,,,,,0
18/04/2015,02:36:45,406.22,411.21,410.97,0,0,0,,,,,0
18/04/2015,02:41:45,407.32,412.54,411.77,0,0,0,,,,,0
18/04/2015,02:46:45,407.06,412.57,412.21,0,0,0,,,,,0
18/04/2015,02:51:45,407.25,412.41,411.64,0,0,0,,,,,0
18/04/2015,02:56:45,405.42,411.33,410.79,0,0,0,,,,,0
